sample,age_group,pr_ward_to_discharge,pr_ward_to_ICU,pr_ICU_to_discharge,pr_ICU_to_postICU,pr_postICU_to_death,scale_ward_to_discharge,scale_ward_to_ICU,scale_ward_to_death,scale_ICU_to_discharge,scale_ICU_to_death,scale_ICU_to_postICU,scale_postICU_to_discharge,scale_postICU_to_death,shape_ward_to_discharge,shape_ward_to_ICU,shape_ward_to_death,shape_ICU_to_discharge,shape_ICU_to_death,shape_ICU_to_postICU,shape_postICU_to_discharge,shape_postICU_to_death
2,40-49,0.8951758586028249,0.06293579018920815,0.2581723489790409,0.6406122026074216,0.023735813264893768,4.724031783421811,1.4668478180310978,82.00424002776948,2.6308002010454703,16.497967868836433,2.860161488245162,3.7855018525498374,2.629015599339827,0.7302768490596059,0.5506861004452529,0.6442245674336012,1.3668012071928468,0.8163901699667647,1.5897903446550186,1.5968745097311863,1.6745682664907358
2,50-59,0.8951758586028249,0.06293579018920815,0.2581723489790409,0.6406122026074216,0.023735813264893768,4.724031783421811,1.4668478180310978,82.00424002776948,2.6308002010454703,16.497967868836433,2.860161488245162,3.7855018525498374,2.629015599339827,0.7302768490596059,0.5506861004452529,0.6442245674336012,1.3668012071928468,0.8163901699667647,1.5897903446550186,1.5968745097311863,1.6745682664907358
2,60-69,0.8951758586028249,0.06293579018920815,0.2581723489790409,0.6406122026074216,0.023735813264893768,4.724031783421811,1.4668478180310978,82.00424002776948,2.6308002010454703,16.497967868836433,2.860161488245162,3.7855018525498374,2.629015599339827,0.7302768490596059,0.5506861004452529,0.6442245674336012,1.3668012071928468,0.8163901699667647,1.5897903446550186,1.5968745097311863,1.6745682664907358
2,70-79,0.8343256580342566,0.06748696078267294,0.09821003550548986,0.74457064430001,0.023735813264893768,7.267987365039714,3.1775167123884565,82.00424002776948,2.6308002010454703,16.497967868836433,2.860161488245162,3.7855018525498374,2.629015599339827,1.004621052223195,0.5447989453422194,0.6442245674336012,2.1978422251159295,0.5665962474322587,1.353216144938285,1.8962592915617211,1.6745682664907358
2,80+,0.8343256580342566,0.06748696078267294,0.09821003550548986,0.74457064430001,0.023735813264893768,7.267987365039714,3.1775167123884565,82.00424002776948,2.6308002010454703,16.497967868836433,2.860161488245162,3.7855018525498374,2.629015599339827,1.004621052223195,0.5447989453422194,0.6442245674336012,2.1978422251159295,0.5665962474322587,1.353216144938285,1.8962592915617211,1.6745682664907358
3,0-9,0.9522357001264791,0.03701997312192638,0.2014123930304532,0.7164564584768919,0.023735813264893768,2.2539543271028575,1.3396222410232352,80.21331127819586,4.234188677973573,46.928666422712816,3.2038714328344136,5.4415410953148875,0.9647038444110865,0.9431111983791548,0.5215056039939369,0.6216209817592437,1.1669393360654643,0.4593758371514416,1.4668412418656611,0.9750381541075909,2.2008977435849526
3,10-19,0.9522357001264791,0.03701997312192638,0.2014123930304532,0.7164564584768919,0.023735813264893768,2.2539543271028575,1.3396222410232352,80.21331127819586,4.234188677973573,46.928666422712816,3.2038714328344136,5.4415410953148875,0.9647038444110865,0.9431111983791548,0.5215056039939369,0.6216209817592437,1.1669393360654643,0.4593758371514416,1.4668412418656611,0.9750381541075909,2.2008977435849526
3,20-29,0.9522357001264791,0.03701997312192638,0.2014123930304532,0.7164564584768919,0.023735813264893768,2.2539543271028575,1.3396222410232352,80.21331127819586,4.234188677973573,46.928666422712816,3.2038714328344136,5.4415410953148875,0.9647038444110865,0.9431111983791548,0.5215056039939369,0.6216209817592437,1.1669393360654643,0.4593758371514416,1.4668412418656611,0.9750381541075909,2.2008977435849526
3,30-39,0.9522357001264791,0.03701997312192638,0.2014123930304532,0.7164564584768919,0.023735813264893768,2.2539543271028575,1.3396222410232352,80.21331127819586,4.234188677973573,46.928666422712816,3.2038714328344136,5.4415410953148875,0.9647038444110865,0.9431111983791548,0.5215056039939369,0.6216209817592437,1.1669393360654643,0.4593758371514416,1.4668412418656611,0.9750381541075909,2.2008977435849526
3,40-49,0.8979675162702627,0.07742762590626577,0.2014123930304532,0.7164564584768919,0.023735813264893768,5.250629745538243,2.31651414621195,80.21331127819586,4.234188677973573,46.928666422712816,3.2038714328344136,5.4415410953148875,0.9647038444110865,0.6952872833142386,0.429195051437573,0.6216209817592437,1.1669393360654643,0.4593758371514416,1.4668412418656611,1.4232252982581175,2.2008977435849526
3,50-59,0.8979675162702627,0.07742762590626577,0.2014123930304532,0.7164564584768919,0.023735813264893768,5.250629745538243,2.31651414621195,80.21331127819586,4.234188677973573,46.928666422712816,3.2038714328344136,5.4415410953148875,0.9647038444110865,0.6952872833142386,0.429195051437573,0.6216209817592437,1.1669393360654643,0.4593758371514416,1.4668412418656611,1.4232252982581175,2.2008977435849526
3,60-69,0.8979675162702627,0.07742762590626577,0.2014123930304532,0.7164564584768919,0.023735813264893768,5.250629745538243,2.31651414621195,80.21331127819586,4.234188677973573,46.928666422712816,3.2038714328344136,5.4415410953148875,0.9647038444110865,0.6952872833142386,0.429195051437573,0.6216209817592437,1.1669393360654643,0.4593758371514416,1.4668412418656611,1.4232252982581175,2.2008977435849526
3,70-79,0.8271737349379282,0.07479771467277174,0.10543975187938313,0.7021081491234362,0.023735813264893768,7.274351372091975,3.2598758384948896,80.21331127819586,4.234188677973573,46.928666422712816,3.2038714328344136,5.4415410953148875,0.9647038444110865,0.9938696401167222,0.5556932390716298,0.6216209817592437,0.8772254284994998,0.3517619439791554,1.2417243202638821,1.5153932532535552,2.2008977435849526
3,80+,0.8271737349379282,0.07479771467277174,0.10543975187938313,0.7021081491234362,0.023735813264893768,7.274351372091975,3.2598758384948896,80.21331127819586,4.234188677973573,46.928666422712816,3.2038714328344136,5.4415410953148875,0.9647038444110865,0.9938696401167222,0.5556932390716298,0.6216209817592437,0.8772254284994998,0.3517619439791554,1.2417243202638821,1.5153932532535552,2.2008977435849526
4,0-9,0.9491614469986737,0.038524173942607855,0.23597061229728214,0.7046750747146238,0.023735813264893768,2.328575755025047,1.5860078636060349,89.39222864703872,2.4303735995893185,15.32271258413719,3.4526409258715107,2.6750736564266657,20.23314332249595,0.9017749454441657,0.5006238001657364,0.6723627832989278,1.5741772723047782,0.7725708638743796,1.2292772040036917,1.7500800705036286,0.25980247769821074
4,10-19,0.9491614469986737,0.038524173942607855,0.23597061229728214,0.7046750747146238,0.023735813264893768,2.328575755025047,1.5860078636060349,89.39222864703872,2.4303735995893185,15.32271258413719,3.4526409258715107,2.6750736564266657,20.23314332249595,0.9017749454441657,0.5006238001657364,0.6723627832989278,1.5741772723047782,0.7725708638743796,1.2292772040036917,1.7500800705036286,0.25980247769821074
4,20-29,0.9491614469986737,0.038524173942607855,0.23597061229728214,0.7046750747146238,0.023735813264893768,2.328575755025047,1.5860078636060349,89.39222864703872,2.4303735995893185,15.32271258413719,3.4526409258715107,2.6750736564266657,20.23314332249595,0.9017749454441657,0.5006238001657364,0.6723627832989278,1.5741772723047782,0.7725708638743796,1.2292772040036917,1.7500800705036286,0.25980247769821074
4,30-39,0.9491614469986737,0.038524173942607855,0.23597061229728214,0.7046750747146238,0.023735813264893768,2.328575755025047,1.5860078636060349,89.39222864703872,2.4303735995893185,15.32271258413719,3.4526409258715107,2.6750736564266657,20.23314332249595,0.9017749454441657,0.5006238001657364,0.6723627832989278,1.5741772723047782,0.7725708638743796,1.2292772040036917,1.7500800705036286,0.25980247769821074
4,40-49,0.907484919490655,0.0704565174011086,0.23597061229728214,0.7046750747146238,0.023735813264893768,5.102139156333218,3.5866283027536587,89.39222864703872,2.4303735995893185,15.32271258413719,3.4526409258715107,2.6750736564266657,20.23314332249595,0.7345660948628656,0.3948769036800758,0.6723627832989278,1.5741772723047782,0.7725708638743796,1.2292772040036917,1.9851922194982206,0.25980247769821074
4,50-59,0.907484919490655,0.0704565174011086,0.23597061229728214,0.7046750747146238,0.023735813264893768,5.102139156333218,3.5866283027536587,89.39222864703872,2.4303735995893185,15.32271258413719,3.4526409258715107,2.6750736564266657,20.23314332249595,0.7345660948628656,0.3948769036800758,0.6723627832989278,1.5741772723047782,0.7725708638743796,1.2292772040036917,1.9851922194982206,0.25980247769821074
4,60-69,0.907484919490655,0.0704565174011086,0.23597061229728214,0.7046750747146238,0.023735813264893768,5.102139156333218,3.5866283027536587,89.39222864703872,2.4303735995893185,15.32271258413719,3.4526409258715107,2.6750736564266657,20.23314332249595,0.7345660948628656,0.3948769036800758,0.6723627832989278,1.5741772723047782,0.7725708638743796,1.2292772040036917,1.9851922194982206,0.25980247769821074
4,70-79,0.8442870084590952,0.07783512798284714,0.10014583105219366,0.7378802605439335,0.023735813264893768,7.474224808223493,2.922565533700086,89.39222864703872,2.4303735995893185,15.32271258413719,3.4526409258715107,2.6750736564266657,20.23314332249595,0.9994373369051692,0.49035327661381684,0.6723627832989278,1.5140192901576737,0.7205950631174892,1.2420953074806962,2.3161655844387825,0.25980247769821074
4,80+,0.8442870084590952,0.07783512798284714,0.10014583105219366,0.7378802605439335,0.023735813264893768,7.474224808223493,2.922565533700086,89.39222864703872,2.4303735995893185,15.32271258413719,3.4526409258715107,2.6750736564266657,20.23314332249595,0.9994373369051692,0.49035327661381684,0.6723627832989278,1.5140192901576737,0.7205950631174892,1.2420953074806962,2.3161655844387825,0.25980247769821074
5,0-9,0.9532077722628272,0.03247972484945138,0.2298091106890487,0.6924987606495405,0.023735813264893768,2.2893537965990904,1.2508655762218592,100.29014842846193,4.045596943826837,28.23153440909099,3.536613577650166,3.489147723149449,0.8618988074547834,0.9058157949034416,0.5745918767780982,0.6164993596548846,0.948347974673797,0.6737682531502603,1.1897829846131436,1.3558792524733214,2.0585759364492033
5,10-19,0.9532077722628272,0.03247972484945138,0.2298091106890487,0.6924987606495405,0.023735813264893768,2.2893537965990904,1.2508655762218592,100.29014842846193,4.045596943826837,28.23153440909099,3.536613577650166,3.489147723149449,0.8618988074547834,0.9058157949034416,0.5745918767780982,0.6164993596548846,0.948347974673797,0.6737682531502603,1.1897829846131436,1.3558792524733214,2.0585759364492033
5,20-29,0.9532077722628272,0.03247972484945138,0.2298091106890487,0.6924987606495405,0.023735813264893768,2.2893537965990904,1.2508655762218592,100.29014842846193,4.045596943826837,28.23153440909099,3.536613577650166,3.489147723149449,0.8618988074547834,0.9058157949034416,0.5745918767780982,0.6164993596548846,0.948347974673797,0.6737682531502603,1.1897829846131436,1.3558792524733214,2.0585759364492033
5,30-39,0.9532077722628272,0.03247972484945138,0.2298091106890487,0.6924987606495405,0.023735813264893768,2.2893537965990904,1.2508655762218592,100.29014842846193,4.045596943826837,28.23153440909099,3.536613577650166,3.489147723149449,0.8618988074547834,0.9058157949034416,0.5745918767780982,0.6164993596548846,0.948347974673797,0.6737682531502603,1.1897829846131436,1.3558792524733214,2.0585759364492033
5,40-49,0.8953442686936176,0.07178663292846811,0.2298091106890487,0.6924987606495405,0.023735813264893768,4.643046283485216,2.7341523136689925,100.29014842846193,4.045596943826837,28.23153440909099,3.536613577650166,3.489147723149449,0.8618988074547834,0.7740492554068515,0.4295003003361112,0.6164993596548846,0.948347974673797,0.6737682531502603,1.1897829846131436,1.6534322779580286,2.0585759364492033
5,50-59,0.8953442686936176,0.07178663292846811,0.2298091106890487,0.6924987606495405,0.023735813264893768,4.643046283485216,2.7341523136689925,100.29014842846193,4.045596943826837,28.23153440909099,3.536613577650166,3.489147723149449,0.8618988074547834,0.7740492554068515,0.4295003003361112,0.6164993596548846,0.948347974673797,0.6737682531502603,1.1897829846131436,1.6534322779580286,2.0585759364492033
5,60-69,0.8953442686936176,0.07178663292846811,0.2298091106890487,0.6924987606495405,0.023735813264893768,4.643046283485216,2.7341523136689925,100.29014842846193,4.045596943826837,28.23153440909099,3.536613577650166,3.489147723149449,0.8618988074547834,0.7740492554068515,0.4295003003361112,0.6164993596548846,0.948347974673797,0.6737682531502603,1.1897829846131436,1.6534322779580286,2.0585759364492033
5,70-79,0.8545125925419121,0.059550133063867916,0.14702847597511803,0.7269491116664539,0.023735813264893768,8.113730336718271,4.3121363342373344,100.29014842846193,4.045596943826837,28.23153440909099,3.536613577650166,3.489147723149449,0.8618988074547834,0.9248905260522032,0.4784752698943633,0.6164993596548846,0.9587099362947293,0.4401952356415471,1.3345487464440318,2.169099223843344,2.0585759364492033
5,80+,0.8545125925419121,0.059550133063867916,0.14702847597511803,0.7269491116664539,0.023735813264893768,8.113730336718271,4.3121363342373344,100.29014842846193,4.045596943826837,28.23153440909099,3.536613577650166,3.489147723149449,0.8618988074547834,0.9248905260522032,0.4784752698943633,0.6164993596548846,0.9587099362947293,0.4401952356415471,1.3345487464440318,2.169099223843344,2.0585759364492033
6,0-9,0.9554801457908593,0.03331096850326797,0.2696464607071001,0.6523456571263142,0.023735813264893768,2.318163579016269,1.639931558877689,122.15723587496818,2.8715708697818303,31.891328828965257,3.347597730584708,3.8717202410239415,2.7415717437045655,0.9179839164471923,0.45539804516302557,0.6216085286892704,1.2306873714720246,0.5905460676800338,1.2679283277544557,1.2883285716513728,0.8984859674590275
6,10-19,0.9554801457908593,0.03331096850326797,0.2696464607071001,0.6523456571263142,0.023735813264893768,2.318163579016269,1.639931558877689,122.15723587496818,2.8715708697818303,31.891328828965257,3.347597730584708,3.8717202410239415,2.7415717437045655,0.9179839164471923,0.45539804516302557,0.6216085286892704,1.2306873714720246,0.5905460676800338,1.2679283277544557,1.2883285716513728,0.8984859674590275
6,20-29,0.9554801457908593,0.03331096850326797,0.2696464607071001,0.6523456571263142,0.023735813264893768,2.318163579016269,1.639931558877689,122.15723587496818,2.8715708697818303,31.891328828965257,3.347597730584708,3.8717202410239415,2.7415717437045655,0.9179839164471923,0.45539804516302557,0.6216085286892704,1.2306873714720246,0.5905460676800338,1.2679283277544557,1.2883285716513728,0.8984859674590275
6,30-39,0.9554801457908593,0.03331096850326797,0.2696464607071001,0.6523456571263142,0.023735813264893768,2.318163579016269,1.639931558877689,122.15723587496818,2.8715708697818303,31.891328828965257,3.347597730584708,3.8717202410239415,2.7415717437045655,0.9179839164471923,0.45539804516302557,0.6216085286892704,1.2306873714720246,0.5905460676800338,1.2679283277544557,1.2883285716513728,0.8984859674590275
6,40-49,0.8947253930578515,0.07971926836030686,0.2696464607071001,0.6523456571263142,0.023735813264893768,4.749102996361085,2.62450197993447,122.15723587496818,2.8715708697818303,31.891328828965257,3.347597730584708,3.8717202410239415,2.7415717437045655,0.8069297976146887,0.3660107984368407,0.6216085286892704,1.2306873714720246,0.5905460676800338,1.2679283277544557,1.5574814631859817,0.8984859674590275
6,50-59,0.8947253930578515,0.07971926836030686,0.2696464607071001,0.6523456571263142,0.023735813264893768,4.749102996361085,2.62450197993447,122.15723587496818,2.8715708697818303,31.891328828965257,3.347597730584708,3.8717202410239415,2.7415717437045655,0.8069297976146887,0.3660107984368407,0.6216085286892704,1.2306873714720246,0.5905460676800338,1.2679283277544557,1.5574814631859817,0.8984859674590275
6,60-69,0.8947253930578515,0.07971926836030686,0.2696464607071001,0.6523456571263142,0.023735813264893768,4.749102996361085,2.62450197993447,122.15723587496818,2.8715708697818303,31.891328828965257,3.347597730584708,3.8717202410239415,2.7415717437045655,0.8069297976146887,0.3660107984368407,0.6216085286892704,1.2306873714720246,0.5905460676800338,1.2679283277544557,1.5574814631859817,0.8984859674590275
6,70-79,0.8321963828528735,0.07141828107258616,0.15973684108062688,0.700062178477792,0.023735813264893768,7.541946858006279,3.371896083037214,122.15723587496818,2.8715708697818303,31.891328828965257,3.347597730584708,3.8717202410239415,2.7415717437045655,0.9662467532972879,0.530184368175853,0.6216085286892704,1.4820504794294136,0.3832583584706942,1.4160597410477413,2.114151673197924,0.8984859674590275
6,80+,0.8321963828528735,0.07141828107258616,0.15973684108062688,0.700062178477792,0.023735813264893768,7.541946858006279,3.371896083037214,122.15723587496818,2.8715708697818303,31.891328828965257,3.347597730584708,3.8717202410239415,2.7415717437045655,0.9662467532972879,0.530184368175853,0.6216085286892704,1.4820504794294136,0.3832583584706942,1.4160597410477413,2.114151673197924,0.8984859674590275
7,0-9,0.9535563344065044,0.037134367020683644,0.2739100931337787,0.6356884013605028,0.023735813264893768,2.2415762158210706,1.4141773576012668,69.05069318894647,3.862786634079941,42.93140867773246,3.0551145065939815,2.8601557673074187,5.154337283718042,0.9340867052429054,0.6392311309885901,0.6629592857333971,1.1285627759636774,0.5083850155665074,1.2948682152506323,1.855877223868809,0.8929698848525809
7,10-19,0.9535563344065044,0.037134367020683644,0.2739100931337787,0.6356884013605028,0.023735813264893768,2.2415762158210706,1.4141773576012668,69.05069318894647,3.862786634079941,42.93140867773246,3.0551145065939815,2.8601557673074187,5.154337283718042,0.9340867052429054,0.6392311309885901,0.6629592857333971,1.1285627759636774,0.5083850155665074,1.2948682152506323,1.855877223868809,0.8929698848525809
7,20-29,0.9535563344065044,0.037134367020683644,0.2739100931337787,0.6356884013605028,0.023735813264893768,2.2415762158210706,1.4141773576012668,69.05069318894647,3.862786634079941,42.93140867773246,3.0551145065939815,2.8601557673074187,5.154337283718042,0.9340867052429054,0.6392311309885901,0.6629592857333971,1.1285627759636774,0.5083850155665074,1.2948682152506323,1.855877223868809,0.8929698848525809
7,30-39,0.9535563344065044,0.037134367020683644,0.2739100931337787,0.6356884013605028,0.023735813264893768,2.2415762158210706,1.4141773576012668,69.05069318894647,3.862786634079941,42.93140867773246,3.0551145065939815,2.8601557673074187,5.154337283718042,0.9340867052429054,0.6392311309885901,0.6629592857333971,1.1285627759636774,0.5083850155665074,1.2948682152506323,1.855877223868809,0.8929698848525809
7,40-49,0.9047365185684573,0.07552472183564149,0.2739100931337787,0.6356884013605028,0.023735813264893768,4.980840326144667,2.901077176406725,69.05069318894647,3.862786634079941,42.93140867773246,3.0551145065939815,2.8601557673074187,5.154337283718042,0.717575093420022,0.3984643196890569,0.6629592857333971,1.1285627759636774,0.5083850155665074,1.2948682152506323,1.7588594751596276,0.8929698848525809
7,50-59,0.9047365185684573,0.07552472183564149,0.2739100931337787,0.6356884013605028,0.023735813264893768,4.980840326144667,2.901077176406725,69.05069318894647,3.862786634079941,42.93140867773246,3.0551145065939815,2.8601557673074187,5.154337283718042,0.717575093420022,0.3984643196890569,0.6629592857333971,1.1285627759636774,0.5083850155665074,1.2948682152506323,1.7588594751596276,0.8929698848525809
7,60-69,0.9047365185684573,0.07552472183564149,0.2739100931337787,0.6356884013605028,0.023735813264893768,4.980840326144667,2.901077176406725,69.05069318894647,3.862786634079941,42.93140867773246,3.0551145065939815,2.8601557673074187,5.154337283718042,0.717575093420022,0.3984643196890569,0.6629592857333971,1.1285627759636774,0.5083850155665074,1.2948682152506323,1.7588594751596276,0.8929698848525809
7,70-79,0.8493087269377223,0.06154110514408528,0.16179240839131043,0.6322032268867914,0.023735813264893768,7.015799047903713,4.245636164777183,69.05069318894647,3.862786634079941,42.93140867773246,3.0551145065939815,2.8601557673074187,5.154337283718042,1.0334638155066282,0.42764657847637716,0.6629592857333971,1.5956722469389721,0.6238527347639059,1.3838586798842374,2.330239506450538,0.8929698848525809
7,80+,0.8493087269377223,0.06154110514408528,0.16179240839131043,0.6322032268867914,0.023735813264893768,7.015799047903713,4.245636164777183,69.05069318894647,3.862786634079941,42.93140867773246,3.0551145065939815,2.8601557673074187,5.154337283718042,1.0334638155066282,0.42764657847637716,0.6629592857333971,1.5956722469389721,0.6238527347639059,1.3838586798842374,2.330239506450538,0.8929698848525809
8,0-9,0.9542092658927476,0.030590591766612534,0.270405380887041,0.6517165650419954,0.023735813264893768,2.291731536448192,1.3536772196071554,120.52778985341452,2.9365501220748618,14.155606034166889,3.4903367322380072,3.4480725415905105,2.7204115759331757,0.9007195368698259,0.49903778165054535,0.5905615692310386,1.314017803439995,0.7265410505027526,1.346772941964387,1.4885221639452608,1.866547329672248
8,10-19,0.9542092658927476,0.030590591766612534,0.270405380887041,0.6517165650419954,0.023735813264893768,2.291731536448192,1.3536772196071554,120.52778985341452,2.9365501220748618,14.155606034166889,3.4903367322380072,3.4480725415905105,2.7204115759331757,0.9007195368698259,0.49903778165054535,0.5905615692310386,1.314017803439995,0.7265410505027526,1.346772941964387,1.4885221639452608,1.866547329672248
8,20-29,0.9542092658927476,0.030590591766612534,0.270405380887041,0.6517165650419954,0.023735813264893768,2.291731536448192,1.3536772196071554,120.52778985341452,2.9365501220748618,14.155606034166889,3.4903367322380072,3.4480725415905105,2.7204115759331757,0.9007195368698259,0.49903778165054535,0.5905615692310386,1.314017803439995,0.7265410505027526,1.346772941964387,1.4885221639452608,1.866547329672248
8,30-39,0.9542092658927476,0.030590591766612534,0.270405380887041,0.6517165650419954,0.023735813264893768,2.291731536448192,1.3536772196071554,120.52778985341452,2.9365501220748618,14.155606034166889,3.4903367322380072,3.4480725415905105,2.7204115759331757,0.9007195368698259,0.49903778165054535,0.5905615692310386,1.314017803439995,0.7265410505027526,1.346772941964387,1.4885221639452608,1.866547329672248
8,40-49,0.9039880077805644,0.07692435470573522,0.270405380887041,0.6517165650419954,0.023735813264893768,4.692621120252504,2.952151981943122,120.52778985341452,2.9365501220748618,14.155606034166889,3.4903367322380072,3.4480725415905105,2.7204115759331757,0.7526333593783125,0.4375325016237969,0.5905615692310386,1.314017803439995,0.7265410505027526,1.346772941964387,1.7406137858545423,1.866547329672248
8,50-59,0.9039880077805644,0.07692435470573522,0.270405380887041,0.6517165650419954,0.023735813264893768,4.692621120252504,2.952151981943122,120.52778985341452,2.9365501220748618,14.155606034166889,3.4903367322380072,3.4480725415905105,2.7204115759331757,0.7526333593783125,0.4375325016237969,0.5905615692310386,1.314017803439995,0.7265410505027526,1.346772941964387,1.7406137858545423,1.866547329672248
8,60-69,0.9039880077805644,0.07692435470573522,0.270405380887041,0.6517165650419954,0.023735813264893768,4.692621120252504,2.952151981943122,120.52778985341452,2.9365501220748618,14.155606034166889,3.4903367322380072,3.4480725415905105,2.7204115759331757,0.7526333593783125,0.4375325016237969,0.5905615692310386,1.314017803439995,0.7265410505027526,1.346772941964387,1.7406137858545423,1.866547329672248
8,70-79,0.8429713951651877,0.05978300390353332,0.13748562517882393,0.667628740205298,0.023735813264893768,8.058193442704471,3.688393533496504,120.52778985341452,2.9365501220748618,14.155606034166889,3.4903367322380072,3.4480725415905105,2.7204115759331757,0.9102227110542431,0.4577192312770077,0.5905615692310386,1.5504916141530705,0.6316599865078127,1.0408189797774388,2.068227753125264,1.866547329672248
