all_infections1,all_infections2,all_infections3,all_infections4,all_infections5,all_infections6,all_infections7,all_infections8,all_infections9,all_infections10,all_infections11,all_infections12,all_infections13,all_infections14,all_infections15,all_infections16,all_infections17,all_infections18,all_infections19,all_infections20,all_infections21,all_infections22,all_infections23,all_infections24,all_infections25,all_infections26,all_infections27,all_infections28,all_infections29,all_infections30,all_infections31,all_infections32,all_infections33,all_infections34,all_infections35,all_infections36,all_infections37,all_infections38,all_infections39,all_infections40,all_infections41,all_infections42,all_infections43,all_infections44,all_infections45,all_infections46,all_infections47,all_infections48,all_infections49,all_infections50,all_infections51,all_infections52,all_infections53,all_infections54,all_infections55,all_infections56,all_infections57,all_infections58,all_infections59,all_infections60,all_infections61,all_infections62,all_infections63,all_infections64,all_infections65,all_infections66,all_infections67,all_infections68,all_infections69,all_infections70,all_infections71,all_infections72,all_infections73,all_infections74,all_infections75,all_infections76,all_infections77,all_infections78,all_infections79,all_infections80,all_infections81,all_infections82,all_infections83,all_infections84,all_infections85,all_infections86,all_infections87,all_infections88,all_infections89,all_infections90,all_infections91,all_infections92,all_infections93,all_infections94,all_infections95,all_infections96,all_infections97,all_infections98,all_infections99,all_infections100,all_infections101,all_infections102,all_infections103,all_infections104,all_infections105,all_infections106,all_infections107,all_infections108,all_infections109,all_infections110,all_infections111,all_infections112,all_infections113,all_infections114,all_infections115,all_infections116,all_infections117,all_infections118,all_infections119,all_infections120,all_infections121,all_infections122,all_infections123,all_infections124,all_infections125,all_infections126,all_infections127,all_infections128,all_infections129,all_infections130,all_infections131,all_infections132,all_infections133,all_infections134,all_infections135,all_infections136,all_infections137,all_infections138,all_infections139,all_infections140,all_infections141,all_infections142,all_infections143,all_infections144,all_infections145,all_infections146,all_infections147,all_infections148,all_infections149,all_infections150,all_infections151,all_infections152,all_infections153,all_infections154,all_infections155,all_infections156,all_infections157,all_infections158,all_infections159,all_infections160,all_infections161,all_infections162,all_infections163,all_infections164,all_infections165,all_infections166,all_infections167,all_infections168,all_infections169,all_infections170,all_infections171,all_infections172,all_infections173,all_infections174,all_infections175,all_infections176,all_infections177,all_infections178,all_infections179,all_infections180,all_infections181,all_infections182,all_infections183,all_infections184,all_infections185,all_infections186,all_infections187,all_infections188,all_infections189,all_infections190,all_infections191,all_infections192,all_infections193,all_infections194,all_infections195,all_infections196,all_infections197,all_infections198,all_infections199,all_infections200,all_infections201,all_infections202,all_infections203,all_infections204,all_infections205,all_infections206,all_infections207,all_infections208,all_infections209,all_infections210,all_infections211,all_infections212,all_infections213,all_infections214,all_infections215,all_infections216,all_infections217,all_infections218,all_infections219,all_infections220,all_infections221,all_infections222,all_infections223,all_infections224,all_infections225,all_infections226,all_infections227,all_infections228,all_infections229,all_infections230,all_infections231,all_infections232,all_infections233,all_infections234,all_infections235,all_infections236,all_infections237,all_infections238,all_infections239,all_infections240,all_infections241,all_infections242,all_infections243,all_infections244,all_infections245,all_infections246,all_infections247,all_infections248,all_infections249,all_infections250,all_infections251,all_infections252,all_infections253,all_infections254,all_infections255,all_infections256,all_infections257,all_infections258,all_infections259,all_infections260,all_infections261,all_infections262,all_infections263,all_infections264,all_infections265,all_infections266,all_infections267,all_infections268,all_infections269,all_infections270,all_infections271,all_infections272,all_infections273,all_infections274,all_infections275,all_infections276,all_infections277,all_infections278,all_infections279,all_infections280,all_infections281,all_infections282,all_infections283,all_infections284,all_infections285,all_infections286,all_infections287,all_infections288,all_infections289,all_infections290,all_infections291,all_infections292,all_infections293,all_infections294,all_infections295,all_infections296,all_infections297,all_infections298,all_infections299,all_infections300,all_infections301,all_infections302,all_infections303,all_infections304,all_infections305,all_infections306,all_infections307,all_infections308,all_infections309,all_infections310,all_infections311,all_infections312,all_infections313,all_infections314,all_infections315,all_infections316,all_infections317,all_infections318,all_infections319,all_infections320,all_infections321,all_infections322,all_infections323,all_infections324,all_infections325,all_infections326,all_infections327,all_infections328,all_infections329,all_infections330,all_infections331,all_infections332,all_infections333,all_infections334,all_infections335,all_infections336,all_infections337,all_infections338,all_infections339,all_infections340,all_infections341,all_infections342,all_infections343,all_infections344,all_infections345,all_infections346,all_infections347,all_infections348,all_infections349,all_infections350,all_infections351,all_infections352,all_infections353,all_infections354,all_infections355,all_infections356,all_infections357,all_infections358,all_infections359,all_infections360,all_infections361,all_infections362,all_infections363,all_infections364,all_infections365,all_infections366,all_infections367,all_infections368,all_infections369,all_infections370,all_infections371,all_infections372,all_infections373,all_infections374,all_infections375,all_infections376,all_infections377,all_infections378,all_infections379,all_infections380,all_infections381,all_infections382,all_infections383,all_infections384,all_infections385,all_infections386,all_infections387,all_infections388,all_infections389,all_infections390,all_infections391,all_infections392,all_infections393,all_infections394,all_infections395,all_infections396,all_infections397,all_infections398,all_infections399,all_infections400,all_infections401,all_infections402,all_infections403,all_infections404,all_infections405,all_infections406,all_infections407,all_infections408,all_infections409,all_infections410,all_infections411,all_infections412,all_infections413,all_infections414,all_infections415,all_infections416,all_infections417,all_infections418,all_infections419,all_infections420,all_infections421,all_infections422,all_infections423,all_infections424,all_infections425,all_infections426,all_infections427,all_infections428,all_infections429,all_infections430,all_infections431,all_infections432,all_infections433,all_infections434,all_infections435,all_infections436,all_infections437,all_infections438,all_infections439,all_infections440,all_infections441,all_infections442,all_infections443,all_infections444,all_infections445,all_infections446,all_infections447,all_infections448,all_infections449,all_infections450,all_infections451,all_infections452,all_infections453,all_infections454,all_infections455,all_infections456,all_infections457,all_infections458,all_infections459,all_infections460,all_infections461,all_infections462,all_infections463,all_infections464,all_infections465,all_infections466,all_infections467,all_infections468,all_infections469,all_infections470,all_infections471,all_infections472,all_infections473,all_infections474,all_infections475,all_infections476,all_infections477,all_infections478,all_infections479,all_infections480,all_infections481,all_infections482,all_infections483,all_infections484,all_infections485,all_infections486,all_infections487,all_infections488,all_infections489,all_infections490,all_infections491,all_infections492,all_infections493,all_infections494,all_infections495,all_infections496,all_infections497,all_infections498,all_infections499,all_infections500,all_infections501,all_infections502,all_infections503,all_infections504,all_infections505,all_infections506,all_infections507,all_infections508,all_infections509,all_infections510,all_infections511,all_infections512,all_infections513,all_infections514,all_infections515,all_infections516,all_infections517,all_infections518,all_infections519,all_infections520,all_infections521,all_infections522,all_infections523,all_infections524,all_infections525,all_infections526,all_infections527,all_infections528,all_infections529,all_infections530,all_infections531,all_infections532,all_infections533,all_infections534,all_infections535,all_infections536,all_infections537,all_infections538,all_infections539,all_infections540,all_infections541,all_infections542,all_infections543,all_infections544,all_infections545,all_infections546,all_infections547,all_infections548,all_infections549,all_infections550,all_infections551,all_infections552,all_infections553,all_infections554,all_infections555,all_infections556,all_infections557,all_infections558,all_infections559,all_infections560,all_infections561,all_infections562,all_infections563,all_infections564,all_infections565,all_infections566,all_infections567,all_infections568,all_infections569,all_infections570,all_infections571,all_infections572,all_infections573,all_infections574,all_infections575,all_infections576,all_infections577,all_infections578,all_infections579,all_infections580,all_infections581,all_infections582,all_infections583,all_infections584,all_infections585,all_infections586,all_infections587,all_infections588,all_infections589,all_infections590,all_infections591,all_infections592,all_infections593,all_infections594,all_infections595,all_infections596,all_infections597,all_infections598,all_infections599,all_infections600,all_infections601,all_infections602,all_infections603,all_infections604,all_infections605,all_infections606,all_infections607,all_infections608,all_infections609,all_infections610,all_infections611,all_infections612,all_infections613,all_infections614,all_infections615,all_infections616,all_infections617,all_infections618,all_infections619,all_infections620,all_infections621,all_infections622,all_infections623,all_infections624,all_infections625,all_infections626,all_infections627,all_infections628,all_infections629,all_infections630,all_infections631,all_infections632,all_infections633,all_infections634,all_infections635,all_infections636,all_infections637,all_infections638,all_infections639,all_infections640,all_infections641,all_infections642,all_infections643,all_infections644,all_infections645,all_infections646,all_infections647,all_infections648,all_infections649,all_infections650,all_infections651,all_infections652,all_infections653,all_infections654,all_infections655,all_infections656,all_infections657,all_infections658,all_infections659,all_infections660,all_infections661,all_infections662,all_infections663,all_infections664,all_infections665,all_infections666,all_infections667,all_infections668,all_infections669,all_infections670,all_infections671,all_infections672,all_infections673,all_infections674,all_infections675,all_infections676,all_infections677,all_infections678,all_infections679,all_infections680,all_infections681,all_infections682,all_infections683,all_infections684,all_infections685,all_infections686,all_infections687,all_infections688,all_infections689,all_infections690,all_infections691,all_infections692,all_infections693,all_infections694,all_infections695,all_infections696,all_infections697,all_infections698,all_infections699,all_infections700,all_infections701,all_infections702,all_infections703,all_infections704,all_infections705,all_infections706,all_infections707,all_infections708,all_infections709,all_infections710,all_infections711,all_infections712,all_infections713,all_infections714,all_infections715,all_infections716,all_infections717,all_infections718,all_infections719,all_infections720,all_infections721,all_infections722,all_infections723,all_infections724,all_infections725,all_infections726,all_infections727,all_infections728,all_infections729,all_infections730,all_infections731,all_infections732,all_infections733,all_infections734,all_infections735,all_infections736,all_infections737,all_infections738,all_infections739,all_infections740,all_infections741,all_infections742,all_infections743,all_infections744,all_infections745,all_infections746,all_infections747,all_infections748,all_infections749,all_infections750,all_infections751,all_infections752,all_infections753,all_infections754,all_infections755,all_infections756,all_infections757,all_infections758,all_infections759,all_infections760,all_infections761,all_infections762,all_infections763,all_infections764,all_infections765,all_infections766,all_infections767,all_infections768,all_infections769,all_infections770,all_infections771,all_infections772,all_infections773,all_infections774,all_infections775,all_infections776,all_infections777,all_infections778,all_infections779,all_infections780,all_infections781,all_infections782,all_infections783,all_infections784,all_infections785,all_infections786,all_infections787,all_infections788,all_infections789,all_infections790,all_infections791,all_infections792,all_infections793,all_infections794,all_infections795,all_infections796,all_infections797,all_infections798,all_infections799,all_infections800
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,13,3,2,2,7,8,6,5,6,4,5,10,5,11,8,5,5,4,12,9,10,10,12,7,12,12,11,8,16,12,12,13,19,17,10,24,15,27,19,24,21,22,30,23,41,36,31,47,42,29,44,44,45,68,61,50,63,81,72,81,91,71,75,78,101,83,94,93,129,119,128,133,124,159,141,147,167,170,208,190,214,210,228,208,264,254,277,282,282,326,352,337,331,391,356,396,463,496,514,483,508,544,533,527,560,583,625,612,671,655,700,665,718,759,796,813,828,872,910,900,918,972,963,982,1051,1067,1123,1058,1192,1200,1284,1184,1299,1244,1318,1362,1406,1411,1411,1540,1544,1471,1596,1568,1600,1629,1675,1725,1788,1810,1913,1905,1967,2020,1989,2054,2112,2121,2232,2243,2331,2308,2253,2224,2340,2322,2314,2472,2485,2572,2463,2599,2574,2740,2627,2710,2807,2801,2892,2920,2953,3051,3061,3130,3091,3234,3292,3221,3307,3399,3365,3513,3608,3508,3717,3660,3783,3954,3865,3912,3913,3927,3999,4094,4159,4094,4174,4331,4101,4386,4254,4388,4449,4363,4687,4559,4570,4709,4702,4742,5018,5023,4964,5174,5278,5177,5259,5316,5485,5508,5439,5649,5591,5791,5831,5747,5954,6032,6199,6247,6255,6440,6445,6560,6634,6603,6892,7130,6977,7124,7354,7230,7525,7485,7834,7761,8013,8046,8170,8212,8307,8515,8495,8548,8545,8735,8926,8952,8943,9253,9472,9272,9579,9734,9840,9835,10021,10116,10226,10275,10409,10642,10835,10701,10865,10949,11176,11299,11217,11497,11202,11354,11595,11686,11924,11637,11776,11887,12130,11811,12044,11984,12026,11884,11649,11899,11936,11759,11829,11836,11996,11897,11955,12000,11963,11962,11829,11828,11798,11626,11545,11673,11668,11694,11652,11516,11461,11353,11365,11178,11392,10978,11072,11045,11027,10826,10778,10789,10747,10882,10553,10500,10587,10327,10419,10319,10444,10205,10084,9908,9884,9557,9497,9432,9126,9224,9053,9160,8913,8763,8901,8625,8447,8513,8511,8238,8226,8179,8039,7951,7861,7744,7636,7477,7496,7357,7379,7456,7137,7178,7021,6864,7048,6722,6670,6651,6641,6538,6504,6345,6399,6044,6342,6104,6068,6002,5980,6084,5941,5810,5742,5773,5686,5801,5603,5554,5432,5467,5526,5464,5362,5322,5252,5288,5282,5235,5160,5187,5114,5151,5164,5057,5122,5011,5153,5110,5081,5044,5038,4968,4997,4894,5020,5033,4999,4969,4949,5032,5027,5050,5035,5026,5010,4992,4966,5043,5065,5053,5148,5038,5004,5195,5048,4982,5134,5117,5207,5148,5255,5271,5158,5396,5345,5296,5467,5360,5466,5599,5496,5483,5521,5655,5679,5713,5430,5680,5769,5819,5771,6051,5929,6180,6119,6302,6271,6232,6379,6189,6386,6530,6538,6537,6647,6654,6644
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,13,3,2,2,7,8,6,5,6,4,5,10,5,11,8,5,5,4,12,9,10,10,12,7,12,12,11,8,16,12,12,13,19,17,10,24,15,27,19,24,21,22,30,23,41,36,31,47,42,29,44,44,45,68,61,50,63,81,72,81,91,71,75,78,101,83,94,93,129,119,128,133,124,159,141,147,167,170,208,190,214,210,228,208,264,254,277,282,282,326,352,337,331,391,356,396,463,496,514,483,508,544,533,527,560,583,625,612,671,655,700,665,718,759,796,813,828,872,910,900,918,972,963,982,1051,1067,1123,1058,1192,1200,1284,1184,1299,1244,1318,1362,1406,1411,1411,1540,1544,1471,1596,1568,1600,1629,1675,1725,1788,1810,1913,1905,1967,2020,1989,2054,2112,2121,2232,2243,2331,2308,2253,2224,2340,2322,2314,2472,2485,2572,2463,2599,2574,2740,2627,2710,2807,2801,2892,2920,2953,3051,3061,3130,3091,3234,3292,3221,3307,3399,3365,3513,3608,3508,3717,3660,3783,3954,3865,3912,3913,3927,3999,4094,4159,4094,4174,4331,4101,4386,4254,4388,4449,4363,4687,4559,4570,4709,4702,4742,5018,5023,4964,5174,5278,5177,5259,5316,5485,5508,5439,5649,5591,5791,5831,5747,5954,6032,6199,6247,6255,6440,6445,6560,6634,6603,6892,7130,6977,7124,7354,7230,7525,7485,7834,7761,8013,8046,8170,8212,8307,8515,8495,8548,8545,8735,8926,8952,8943,9253,9472,9272,9579,9734,9840,9835,10021,10116,10226,10275,10409,10642,10835,10701,10865,10949,11176,11299,11217,11497,11202,11354,11595,11686,11924,11637,11776,11887,12130,11811,12044,11984,12026,11884,11649,11899,11936,11759,11829,11836,11996,11897,11955,12000,11963,11962,11829,11828,11798,11626,11545,11673,11668,11694,11652,11516,11461,11353,11365,11178,11392,10978,11072,11045,11027,10826,10778,10789,10747,10882,10553,10500,10587,10327,10419,10319,10444,10205,10084,9908,9884,9557,9497,9432,9126,9224,9053,9160,8913,8763,8901,8625,8447,8513,8511,8238,8226,8179,8039,7951,7861,7744,7636,7477,7496,7357,7379,7456,7137,7178,7021,6864,7048,6722,6670,6651,6641,6538,6504,6345,6399,6044,6342,6104,6068,6002,5980,6084,5941,5810,5742,5773,5686,5801,5603,5554,5432,5467,5526,5464,5362,5322,5252,5288,5282,5235,5160,5187,5114,5151,5164,5057,5122,5011,5153,5110,5081,5044,5038,4968,4997,4894,5020,5033,4999,4969,4949,5032,5027,5050,5035,5026,5010,4992,4966,5043,5065,5053,5148,5038,5004,5195,5048,4982,5134,5117,5207,5148,5255,5271,5158,5396,5345,5296,5467,5360,5466,5599,5496,5483,5521,5655,5679,5713,5430,5680,5769,5819,5771,6051,5929,6180,6119,6302,6271,6232,6379,6189,6386,6530,6538,6537,6647,6654,6644
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,13,3,2,2,7,8,6,5,6,4,5,10,5,11,8,5,5,4,12,9,10,10,12,7,12,12,11,8,16,12,12,13,19,17,10,24,15,27,19,24,21,22,30,23,41,36,31,47,42,29,44,44,45,68,61,50,63,81,72,81,91,71,75,78,101,83,94,93,129,119,128,133,124,159,141,147,167,170,208,190,214,210,228,208,264,254,277,282,282,326,352,337,331,391,356,396,463,496,514,483,508,544,533,527,560,583,625,612,671,655,700,665,718,759,796,813,828,872,910,900,918,972,963,982,1051,1067,1123,1058,1192,1200,1284,1184,1299,1244,1318,1362,1406,1411,1411,1540,1544,1471,1596,1568,1600,1629,1675,1725,1788,1810,1913,1905,1967,2020,1989,2054,2112,2121,2232,2243,2331,2308,2253,2224,2340,2322,2314,2472,2485,2572,2463,2599,2574,2740,2627,2710,2807,2801,2892,2920,2953,3051,3061,3130,3091,3234,3292,3221,3307,3399,3365,3513,3608,3508,3717,3660,3783,3954,3865,3912,3913,3927,3999,4094,4159,4094,4174,4331,4101,4386,4254,4388,4449,4363,4687,4559,4570,4709,4702,4742,5018,5023,4964,5174,5278,5177,5259,5316,5485,5508,5439,5649,5591,5791,5831,5747,5954,6032,6199,6247,6255,6440,6445,6560,6634,6603,6892,7130,6977,7124,7354,7230,7525,7485,7834,7761,8013,8046,8170,8212,8307,8515,8495,8548,8545,8735,8926,8952,8943,9253,9472,9272,9579,9734,9840,9835,10021,10116,10226,10275,10409,10642,10835,10701,10865,10949,11176,11299,11217,11497,11202,11354,11595,11686,11924,11637,11776,11887,12130,11811,12044,11984,12026,11884,11649,11899,11936,11759,11829,11836,11996,11897,11955,12000,11963,11962,11829,11828,11798,11626,11545,11673,11668,11694,11652,11516,11461,11353,11365,11178,11392,10978,11072,11045,11027,10826,10778,10789,10747,10882,10553,10500,10587,10327,10419,10319,10444,10205,10084,9908,9884,9557,9497,9432,9126,9224,9053,9160,8913,8763,8901,8625,8447,8513,8511,8238,8226,8179,8039,7951,7861,7744,7636,7477,7496,7357,7379,7456,7137,7178,7021,6864,7048,6722,6670,6651,6641,6538,6504,6345,6399,6044,6342,6104,6068,6002,5980,6084,5941,5810,5742,5773,5686,5801,5603,5554,5432,5467,5526,5464,5362,5322,5252,5288,5282,5235,5160,5187,5114,5151,5164,5057,5122,5011,5153,5110,5081,5044,5038,4968,4997,4894,5020,5033,4999,4969,4949,5032,5027,5050,5035,5026,5010,4992,4966,5043,5065,5053,5148,5038,5004,5195,5048,4982,5134,5117,5207,5148,5255,5271,5158,5396,5345,5296,5467,5360,5466,5599,5496,5483,5521,5655,5679,5713,5430,5680,5769,5819,5771,6051,5929,6180,6119,6302,6271,6232,6379,6189,6386,6530,6538,6537,6647,6654,6644
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,13,3,2,2,7,8,6,5,6,4,5,10,5,11,8,5,5,4,12,9,10,10,12,7,12,12,11,8,16,12,12,13,19,17,10,24,15,27,19,24,21,22,30,23,41,36,31,47,42,29,44,44,45,68,61,50,63,81,72,81,91,71,75,78,101,83,94,93,129,119,128,133,124,159,141,147,167,170,208,190,214,210,228,208,264,254,277,282,282,326,352,337,331,391,356,396,463,496,514,483,508,544,533,527,560,583,625,612,671,655,700,665,718,759,796,813,828,872,910,900,918,972,963,982,1051,1067,1123,1058,1192,1200,1284,1184,1299,1244,1318,1362,1406,1411,1411,1540,1544,1471,1596,1568,1600,1629,1675,1725,1788,1810,1913,1905,1967,2020,1989,2054,2112,2121,2232,2243,2331,2308,2253,2224,2340,2322,2314,2472,2485,2572,2463,2599,2574,2740,2627,2710,2807,2801,2892,2920,2953,3051,3061,3130,3091,3234,3292,3221,3307,3399,3365,3513,3608,3508,3717,3660,3783,3954,3865,3912,3913,3927,3999,4094,4159,4094,4174,4331,4101,4386,4254,4388,4449,4363,4687,4559,4570,4709,4702,4742,5018,5023,4964,5174,5278,5177,5259,5316,5485,5508,5439,5649,5591,5791,5831,5747,5954,6032,6199,6247,6255,6440,6445,6560,6634,6603,6892,7130,6977,7124,7354,7230,7525,7485,7834,7761,8013,8046,8170,8212,8307,8515,8495,8548,8545,8735,8926,8952,8943,9253,9472,9272,9579,9734,9840,9835,10021,10116,10226,10275,10409,10642,10835,10701,10865,10949,11176,11299,11217,11497,11202,11354,11595,11686,11924,11637,11776,11887,12130,11811,12044,11984,12026,11884,11649,11899,11936,11759,11829,11836,11996,11897,11955,12000,11963,11962,11829,11828,11798,11626,11545,11673,11668,11694,11652,11516,11461,11353,11365,11178,11392,10978,11072,11045,11027,10826,10778,10789,10747,10882,10553,10500,10587,10327,10419,10319,10444,10205,10084,9908,9884,9557,9497,9432,9126,9224,9053,9160,8913,8763,8901,8625,8447,8513,8511,8238,8226,8179,8039,7951,7861,7744,7636,7477,7496,7357,7379,7456,7137,7178,7021,6864,7048,6722,6670,6651,6641,6538,6504,6345,6399,6044,6342,6104,6068,6002,5980,6084,5941,5810,5742,5773,5686,5801,5603,5554,5432,5467,5526,5464,5362,5322,5252,5288,5282,5235,5160,5187,5114,5151,5164,5057,5122,5011,5153,5110,5081,5044,5038,4968,4997,4894,5020,5033,4999,4969,4949,5032,5027,5050,5035,5026,5010,4992,4966,5043,5065,5053,5148,5038,5004,5195,5048,4982,5134,5117,5207,5148,5255,5271,5158,5396,5345,5296,5467,5360,5466,5599,5496,5483,5521,5655,5679,5713,5430,5680,5769,5819,5771,6051,5929,6180,6119,6302,6271,6232,6379,6189,6386,6530,6538,6537,6647,6654,6644
