age_band,num_people,max_vax,time_1,time_2,time_3,time_4,infection,infection_day
13,1,2,96,330,-1,-1,0,-1
13,1,2,38,235,-1,-1,0,-1
13,1,2,84,226,-1,-1,0,-1
13,1,2,72,256,-1,-1,0,-1
13,1,2,70,256,-1,-1,0,-1
13,1,2,126,361,-1,-1,0,-1
13,1,2,143,222,-1,-1,0,-1
13,1,2,166,269,-1,-1,0,-1
13,1,2,112,227,-1,-1,0,-1
13,1,2,98,308,-1,-1,0,-1
13,1,2,162,306,-1,-1,0,-1
13,1,2,170,282,-1,-1,0,-1
13,1,2,149,289,-1,-1,0,-1
13,1,2,159,247,-1,-1,0,-1
13,1,2,120,347,-1,-1,0,-1
13,1,2,87,344,-1,-1,0,-1
13,1,2,164,355,-1,-1,0,-1
13,1,2,145,339,-1,-1,0,-1
13,1,2,103,303,-1,-1,0,-1
13,1,2,178,357,-1,-1,0,-1
13,1,2,48,265,-1,-1,0,-1
13,1,2,74,291,-1,-1,0,-1
13,1,2,84,271,-1,-1,0,-1
13,1,2,166,234,-1,-1,0,-1
13,1,2,84,227,-1,-1,0,-1
13,1,2,156,290,-1,-1,0,-1
13,1,2,172,280,-1,-1,0,-1
13,1,2,145,241,-1,-1,0,-1
13,1,2,75,311,-1,-1,0,-1
13,1,2,56,246,-1,-1,0,-1
13,1,2,42,332,-1,-1,0,-1
13,1,2,137,262,-1,-1,0,-1
13,1,2,179,226,-1,-1,0,-1
13,1,2,90,221,-1,-1,0,-1
13,1,2,153,276,-1,-1,0,-1
13,1,2,123,230,-1,-1,0,-1
13,1,2,173,359,-1,-1,0,-1
13,1,2,172,325,-1,-1,0,-1
13,1,2,177,302,-1,-1,0,-1
13,1,2,161,277,-1,-1,0,-1
13,1,2,122,361,-1,-1,0,-1
13,1,2,92,279,-1,-1,0,-1
13,1,2,68,285,-1,-1,0,-1
13,1,2,65,362,-1,-1,0,-1
13,1,2,41,300,-1,-1,0,-1
13,1,2,117,298,-1,-1,0,-1
13,1,2,47,280,-1,-1,0,-1
13,1,2,42,255,-1,-1,0,-1
13,1,2,154,270,-1,-1,0,-1
13,1,2,81,348,-1,-1,0,-1
13,1,2,102,314,-1,-1,0,-1
13,1,2,111,235,-1,-1,0,-1
13,1,2,96,327,-1,-1,0,-1
13,1,2,125,277,-1,-1,0,-1
13,1,2,52,240,-1,-1,0,-1
13,1,2,82,272,-1,-1,0,-1
13,1,2,57,326,-1,-1,0,-1
13,1,2,173,296,-1,-1,0,-1
13,1,2,97,283,-1,-1,0,-1
13,1,2,144,259,-1,-1,0,-1
13,1,2,162,336,-1,-1,0,-1
13,1,2,166,303,-1,-1,0,-1
13,1,2,37,295,-1,-1,0,-1
13,1,2,171,353,-1,-1,0,-1
13,1,2,39,229,-1,-1,0,-1
13,1,2,53,342,-1,-1,0,-1
13,1,2,64,237,-1,-1,0,-1
13,1,2,77,292,-1,-1,0,-1
13,1,2,98,263,-1,-1,0,-1
13,1,2,98,277,-1,-1,0,-1
13,1,2,114,290,-1,-1,0,-1
13,1,2,60,293,-1,-1,0,-1
13,1,2,169,241,-1,-1,0,-1
13,1,2,38,235,-1,-1,0,-1
13,1,2,57,311,-1,-1,0,-1
13,1,2,176,289,-1,-1,0,-1
13,1,2,90,313,-1,-1,0,-1
13,1,2,61,282,-1,-1,0,-1
13,1,2,160,261,-1,-1,0,-1
13,1,2,47,268,-1,-1,0,-1
13,1,2,102,331,-1,-1,0,-1
13,1,2,130,228,-1,-1,0,-1
13,1,2,135,287,-1,-1,0,-1
13,1,2,39,329,-1,-1,0,-1
13,1,2,70,282,-1,-1,0,-1
13,1,2,54,247,-1,-1,0,-1
13,1,2,161,304,-1,-1,0,-1
13,1,2,168,308,-1,-1,0,-1
13,1,2,136,326,-1,-1,0,-1
13,1,2,40,259,-1,-1,0,-1
13,1,2,181,300,-1,-1,0,-1
13,1,2,51,269,-1,-1,0,-1
13,1,2,119,360,-1,-1,0,-1
13,1,2,68,283,-1,-1,0,-1
13,1,2,66,357,-1,-1,0,-1
13,1,2,150,359,-1,-1,0,-1
13,1,2,144,228,-1,-1,0,-1
13,1,2,130,289,-1,-1,0,-1
13,1,2,114,239,-1,-1,0,-1
13,1,2,38,306,-1,-1,0,-1
13,1,2,83,298,-1,-1,0,-1
13,1,2,44,305,-1,-1,0,-1
13,1,2,64,222,-1,-1,0,-1
13,1,2,85,348,-1,-1,0,-1
13,1,2,113,337,-1,-1,0,-1
13,1,2,87,355,-1,-1,0,-1
13,1,2,71,287,-1,-1,0,-1
13,1,2,108,309,-1,-1,0,-1
13,1,2,84,238,-1,-1,0,-1
13,1,2,141,309,-1,-1,0,-1
13,1,2,167,324,-1,-1,0,-1
13,1,2,50,290,-1,-1,0,-1
13,1,2,81,250,-1,-1,0,-1
13,1,2,124,266,-1,-1,0,-1
13,1,2,133,309,-1,-1,0,-1
13,1,2,106,217,-1,-1,0,-1
13,1,2,52,279,-1,-1,0,-1
13,1,2,160,219,-1,-1,0,-1
13,1,2,62,330,-1,-1,0,-1
13,1,2,147,345,-1,-1,0,-1
13,1,2,39,291,-1,-1,0,-1
13,1,2,145,353,-1,-1,0,-1
13,1,2,150,329,-1,-1,0,-1
13,1,2,38,284,-1,-1,0,-1
13,1,2,93,316,-1,-1,0,-1
13,1,2,78,363,-1,-1,0,-1
13,1,2,105,323,-1,-1,0,-1
13,1,2,122,328,-1,-1,0,-1
13,1,2,103,333,-1,-1,0,-1
13,1,2,159,282,-1,-1,0,-1
13,1,2,72,249,-1,-1,0,-1
13,1,2,69,290,-1,-1,0,-1
13,1,2,86,342,-1,-1,0,-1
13,1,2,64,304,-1,-1,0,-1
13,1,2,160,360,-1,-1,0,-1
13,1,2,151,278,-1,-1,0,-1
13,1,2,55,225,-1,-1,0,-1
13,1,2,61,260,-1,-1,0,-1
13,1,2,81,358,-1,-1,0,-1
13,1,2,156,322,-1,-1,0,-1
13,1,2,101,345,-1,-1,0,-1
13,1,2,80,218,-1,-1,0,-1
13,1,2,126,253,-1,-1,0,-1
13,1,2,36,322,-1,-1,0,-1
13,1,2,92,311,-1,-1,0,-1
13,1,2,119,275,-1,-1,0,-1
13,1,2,152,321,-1,-1,0,-1
13,1,2,117,349,-1,-1,0,-1
13,1,2,123,355,-1,-1,0,-1
13,1,2,71,233,-1,-1,0,-1
13,1,2,177,256,-1,-1,0,-1
13,1,2,63,279,-1,-1,0,-1
13,1,2,62,242,-1,-1,0,-1
13,1,2,133,356,-1,-1,0,-1
13,1,2,53,273,-1,-1,0,-1
13,1,2,50,353,-1,-1,0,-1
13,1,2,143,234,-1,-1,0,-1
13,1,2,77,258,-1,-1,0,-1
13,1,2,38,360,-1,-1,0,-1
13,1,2,129,253,-1,-1,0,-1
13,1,2,148,293,-1,-1,0,-1
13,1,2,173,339,-1,-1,0,-1
13,1,2,94,237,-1,-1,0,-1
13,1,2,96,247,-1,-1,0,-1
13,1,2,52,275,-1,-1,0,-1
13,1,2,119,228,-1,-1,0,-1
13,1,2,87,219,-1,-1,0,-1
13,1,2,173,352,-1,-1,0,-1
13,1,2,131,352,-1,-1,0,-1
13,1,2,37,275,-1,-1,0,-1
13,1,2,35,341,-1,-1,0,-1
13,1,2,168,284,-1,-1,0,-1
13,1,2,107,246,-1,-1,0,-1
13,1,2,129,277,-1,-1,0,-1
13,1,2,55,228,-1,-1,0,-1
13,1,2,66,275,-1,-1,0,-1
13,1,2,125,249,-1,-1,0,-1
13,1,2,106,281,-1,-1,0,-1
13,1,2,68,332,-1,-1,0,-1
13,1,2,106,356,-1,-1,0,-1
13,1,2,163,337,-1,-1,0,-1
13,1,2,107,301,-1,-1,0,-1
13,1,2,135,313,-1,-1,0,-1
13,1,2,91,285,-1,-1,0,-1
13,1,2,101,217,-1,-1,0,-1
13,1,2,179,305,-1,-1,0,-1
13,1,2,114,289,-1,-1,0,-1
13,1,2,104,332,-1,-1,0,-1
13,1,2,56,334,-1,-1,0,-1
13,1,2,132,336,-1,-1,0,-1
13,1,2,152,264,-1,-1,0,-1
13,1,2,179,349,-1,-1,0,-1
13,1,2,132,350,-1,-1,0,-1
13,1,2,126,359,-1,-1,0,-1
13,1,2,42,244,-1,-1,0,-1
13,1,2,40,225,-1,-1,0,-1
13,1,2,91,239,-1,-1,0,-1
13,1,2,115,237,-1,-1,0,-1
13,1,2,112,298,-1,-1,0,-1
13,1,2,92,236,-1,-1,0,-1
13,1,2,79,240,-1,-1,0,-1
13,1,2,71,299,-1,-1,0,-1
13,1,2,179,315,-1,-1,0,-1
13,1,2,146,295,-1,-1,0,-1
13,1,2,91,239,-1,-1,0,-1
13,1,2,153,309,-1,-1,0,-1
13,1,2,166,279,-1,-1,0,-1
13,1,2,43,218,-1,-1,0,-1
13,1,2,87,305,-1,-1,0,-1
13,1,2,123,233,-1,-1,0,-1
13,1,2,107,306,-1,-1,0,-1
13,1,2,54,347,-1,-1,0,-1
13,1,2,116,345,-1,-1,0,-1
13,1,2,113,320,-1,-1,0,-1
13,1,2,41,284,-1,-1,0,-1
13,1,2,123,315,-1,-1,0,-1
13,1,2,73,345,-1,-1,0,-1
13,1,2,43,313,-1,-1,0,-1
13,1,2,64,307,-1,-1,0,-1
13,1,2,165,232,-1,-1,0,-1
13,1,2,127,314,-1,-1,0,-1
13,1,2,56,347,-1,-1,0,-1
13,1,2,97,323,-1,-1,0,-1
13,1,2,115,284,-1,-1,0,-1
13,1,2,96,330,-1,-1,0,-1
13,1,2,165,322,-1,-1,0,-1
14,1,2,10,211,-1,-1,0,-1
14,1,2,11,206,-1,-1,0,-1
14,1,2,10,202,-1,-1,0,-1
14,1,2,29,196,-1,-1,0,-1
14,1,2,26,201,-1,-1,0,-1
14,1,2,2,189,-1,-1,0,-1
14,1,2,32,211,-1,-1,0,-1
14,1,2,27,188,-1,-1,0,-1
14,1,2,16,203,-1,-1,0,-1
14,1,2,26,186,-1,-1,0,-1
14,1,2,29,210,-1,-1,0,-1
14,1,2,31,198,-1,-1,0,-1
14,1,2,8,210,-1,-1,0,-1
14,1,2,3,192,-1,-1,0,-1
14,1,2,15,195,-1,-1,0,-1
14,1,2,4,195,-1,-1,0,-1
14,1,2,27,182,-1,-1,0,-1
14,1,2,18,189,-1,-1,0,-1
14,1,2,26,185,-1,-1,0,-1
14,1,2,11,198,-1,-1,0,-1
14,1,2,11,214,-1,-1,0,-1
14,1,2,13,213,-1,-1,0,-1
14,1,2,29,190,-1,-1,0,-1
14,1,2,20,207,-1,-1,0,-1
14,1,2,26,205,-1,-1,0,-1
14,1,2,12,189,-1,-1,0,-1
14,1,2,11,185,-1,-1,0,-1
14,1,2,21,214,-1,-1,0,-1
14,1,2,18,202,-1,-1,0,-1
14,1,2,32,192,-1,-1,0,-1
14,1,2,12,203,-1,-1,0,-1
14,1,2,2,215,-1,-1,0,-1
14,1,2,5,212,-1,-1,0,-1
14,1,2,0,215,-1,-1,0,-1
14,1,2,34,212,-1,-1,0,-1
14,1,2,26,198,-1,-1,0,-1
14,1,2,15,211,-1,-1,0,-1
14,1,2,18,201,-1,-1,0,-1
14,1,2,27,183,-1,-1,0,-1
14,1,2,5,196,-1,-1,0,-1
14,1,2,5,190,-1,-1,0,-1
14,1,2,4,192,-1,-1,0,-1
14,1,2,4,184,-1,-1,0,-1
14,1,2,31,216,-1,-1,0,-1
14,1,2,31,182,-1,-1,0,-1
14,1,2,7,196,-1,-1,0,-1
14,1,2,26,196,-1,-1,0,-1
14,1,2,32,197,-1,-1,0,-1
14,1,2,8,204,-1,-1,0,-1
14,1,2,17,187,-1,-1,0,-1
14,1,2,10,212,-1,-1,0,-1
14,1,2,13,197,-1,-1,0,-1
14,1,2,7,191,-1,-1,0,-1
14,1,2,31,216,-1,-1,0,-1
14,1,2,5,182,-1,-1,0,-1
14,1,2,24,205,-1,-1,0,-1
14,1,2,3,210,-1,-1,0,-1
14,1,2,8,205,-1,-1,0,-1
14,1,2,31,203,-1,-1,0,-1
14,1,2,18,208,-1,-1,0,-1
14,1,2,11,192,-1,-1,0,-1
14,1,2,19,205,-1,-1,0,-1
14,1,2,27,201,-1,-1,0,-1
14,1,2,2,211,-1,-1,0,-1
14,1,2,14,197,-1,-1,0,-1
14,1,2,33,183,-1,-1,0,-1
14,1,2,13,195,-1,-1,0,-1
14,1,2,11,190,-1,-1,0,-1
14,1,2,22,203,-1,-1,0,-1
14,1,2,20,199,-1,-1,0,-1
14,1,2,33,206,-1,-1,0,-1
14,1,2,0,213,-1,-1,0,-1
14,1,2,9,184,-1,-1,0,-1
14,1,2,18,193,-1,-1,0,-1
14,1,2,16,197,-1,-1,0,-1
14,1,2,32,184,-1,-1,0,-1
14,1,2,2,181,-1,-1,0,-1
14,1,2,7,186,-1,-1,0,-1
14,1,2,3,190,-1,-1,0,-1
14,1,2,19,201,-1,-1,0,-1
14,1,2,26,181,-1,-1,0,-1
14,1,2,21,211,-1,-1,0,-1
14,1,2,33,201,-1,-1,0,-1
14,1,2,19,186,-1,-1,0,-1
14,1,2,2,205,-1,-1,0,-1
14,1,2,21,202,-1,-1,0,-1
14,1,2,23,206,-1,-1,0,-1
14,1,2,1,205,-1,-1,0,-1
14,1,2,27,213,-1,-1,0,-1
14,1,2,2,183,-1,-1,0,-1
14,1,2,14,203,-1,-1,0,-1
14,1,2,1,209,-1,-1,0,-1
14,1,2,11,198,-1,-1,0,-1
14,1,2,25,185,-1,-1,0,-1
14,1,2,22,216,-1,-1,0,-1
14,1,2,9,192,-1,-1,0,-1
14,1,2,24,185,-1,-1,0,-1
14,1,2,16,199,-1,-1,0,-1
14,1,2,22,211,-1,-1,0,-1
14,1,2,12,213,-1,-1,0,-1
14,1,2,17,196,-1,-1,0,-1
14,1,2,20,198,-1,-1,0,-1
14,1,2,0,207,-1,-1,0,-1
14,1,2,34,202,-1,-1,0,-1
14,1,2,27,196,-1,-1,0,-1
14,1,2,7,204,-1,-1,0,-1
14,1,2,27,182,-1,-1,0,-1
14,1,2,0,209,-1,-1,0,-1
14,1,2,11,186,-1,-1,0,-1
14,1,2,15,214,-1,-1,0,-1
14,1,2,19,190,-1,-1,0,-1
14,1,2,28,208,-1,-1,0,-1
14,1,2,17,182,-1,-1,0,-1
14,1,2,26,190,-1,-1,0,-1
14,1,2,28,202,-1,-1,0,-1
14,1,2,29,183,-1,-1,0,-1
14,1,2,2,207,-1,-1,0,-1
14,1,2,20,198,-1,-1,0,-1
14,1,2,13,186,-1,-1,0,-1
14,1,2,30,186,-1,-1,0,-1
14,1,2,21,201,-1,-1,0,-1
14,1,2,9,209,-1,-1,0,-1
14,1,2,6,197,-1,-1,0,-1
14,1,2,22,204,-1,-1,0,-1
14,1,2,33,184,-1,-1,0,-1
14,1,2,18,212,-1,-1,0,-1
14,1,2,31,193,-1,-1,0,-1
14,1,2,13,212,-1,-1,0,-1
14,1,2,11,214,-1,-1,0,-1
14,1,2,21,194,-1,-1,0,-1
14,1,2,1,196,-1,-1,0,-1
14,1,2,34,193,-1,-1,0,-1
14,1,2,9,193,-1,-1,0,-1
14,1,2,17,183,-1,-1,0,-1
14,1,2,20,206,-1,-1,0,-1
14,1,2,17,209,-1,-1,0,-1
14,1,2,26,204,-1,-1,0,-1
14,1,2,32,213,-1,-1,0,-1
14,1,2,1,187,-1,-1,0,-1
14,1,2,7,195,-1,-1,0,-1
14,1,2,16,213,-1,-1,0,-1
14,1,2,0,197,-1,-1,0,-1
14,1,2,9,188,-1,-1,0,-1
14,1,2,8,190,-1,-1,0,-1
14,1,2,23,203,-1,-1,0,-1
14,1,2,26,182,-1,-1,0,-1
14,1,2,9,199,-1,-1,0,-1
14,1,2,24,210,-1,-1,0,-1
14,1,2,9,181,-1,-1,0,-1
14,1,2,13,186,-1,-1,0,-1
14,1,2,24,210,-1,-1,0,-1
14,1,2,0,189,-1,-1,0,-1
14,1,2,12,191,-1,-1,0,-1
14,1,2,11,202,-1,-1,0,-1
14,1,2,17,206,-1,-1,0,-1
14,1,2,34,215,-1,-1,0,-1
14,1,2,31,207,-1,-1,0,-1
14,1,2,23,210,-1,-1,0,-1
14,1,2,3,214,-1,-1,0,-1
14,1,2,0,187,-1,-1,0,-1
14,1,2,10,184,-1,-1,0,-1
14,1,2,0,194,-1,-1,0,-1
14,1,2,0,193,-1,-1,0,-1
14,1,2,9,182,-1,-1,0,-1
14,1,2,9,193,-1,-1,0,-1
14,1,2,28,212,-1,-1,0,-1
14,1,2,13,215,-1,-1,0,-1
14,1,2,29,212,-1,-1,0,-1
14,1,2,6,211,-1,-1,0,-1
14,1,2,3,196,-1,-1,0,-1
14,1,2,17,200,-1,-1,0,-1
14,1,2,4,186,-1,-1,0,-1
14,1,2,16,188,-1,-1,0,-1
14,1,2,11,182,-1,-1,0,-1
14,1,2,29,197,-1,-1,0,-1
14,1,2,15,191,-1,-1,0,-1
14,1,2,13,215,-1,-1,0,-1
14,1,2,20,205,-1,-1,0,-1
14,1,2,11,200,-1,-1,0,-1
14,1,2,26,201,-1,-1,0,-1
14,1,2,33,200,-1,-1,0,-1
14,1,2,17,182,-1,-1,0,-1
14,1,2,21,197,-1,-1,0,-1
14,1,2,16,195,-1,-1,0,-1
14,1,2,19,204,-1,-1,0,-1
14,1,2,5,193,-1,-1,0,-1
14,1,2,34,205,-1,-1,0,-1
14,1,2,31,204,-1,-1,0,-1
14,1,2,0,210,-1,-1,0,-1
14,1,2,11,201,-1,-1,0,-1
14,1,2,26,210,-1,-1,0,-1
14,1,2,16,188,-1,-1,0,-1
14,1,2,24,202,-1,-1,0,-1
14,1,2,15,188,-1,-1,0,-1
14,1,2,14,187,-1,-1,0,-1
14,1,2,12,198,-1,-1,0,-1
14,1,2,15,214,-1,-1,0,-1
14,1,2,17,187,-1,-1,0,-1
14,1,2,28,189,-1,-1,0,-1
14,1,2,7,196,-1,-1,0,-1
14,1,2,6,190,-1,-1,0,-1
14,1,2,20,191,-1,-1,0,-1
14,1,2,1,191,-1,-1,0,-1
14,1,2,31,182,-1,-1,0,-1
14,1,2,5,205,-1,-1,0,-1
14,1,2,23,187,-1,-1,0,-1
14,1,2,11,190,-1,-1,0,-1
14,1,2,11,191,-1,-1,0,-1
14,1,2,24,196,-1,-1,0,-1
14,1,2,4,183,-1,-1,0,-1
14,1,2,7,201,-1,-1,0,-1
14,1,2,26,202,-1,-1,0,-1
14,1,2,2,184,-1,-1,0,-1
14,1,2,6,194,-1,-1,0,-1
14,1,2,26,206,-1,-1,0,-1
14,1,2,3,197,-1,-1,0,-1
14,1,2,4,210,-1,-1,0,-1
14,1,2,7,201,-1,-1,0,-1
14,1,2,0,192,-1,-1,0,-1
14,1,2,28,205,-1,-1,0,-1
14,1,2,20,198,-1,-1,0,-1
14,1,2,14,195,-1,-1,0,-1
14,1,2,30,192,-1,-1,0,-1
14,1,2,19,198,-1,-1,0,-1
14,1,2,27,198,-1,-1,0,-1
14,1,2,8,210,-1,-1,0,-1
14,1,2,30,185,-1,-1,0,-1
14,1,2,23,204,-1,-1,0,-1
14,1,2,29,211,-1,-1,0,-1
14,1,2,14,199,-1,-1,0,-1
14,1,2,1,193,-1,-1,0,-1
14,1,2,10,196,-1,-1,0,-1
14,1,2,4,207,-1,-1,0,-1
14,1,2,28,191,-1,-1,0,-1
14,1,2,11,212,-1,-1,0,-1
14,1,2,0,191,-1,-1,0,-1
14,1,2,25,190,-1,-1,0,-1
14,1,2,1,182,-1,-1,0,-1
14,1,2,14,215,-1,-1,0,-1
14,1,2,2,201,-1,-1,0,-1
14,1,2,10,182,-1,-1,0,-1
14,1,2,18,206,-1,-1,0,-1
14,1,2,7,197,-1,-1,0,-1
14,1,2,2,203,-1,-1,0,-1
14,1,2,15,193,-1,-1,0,-1
14,1,2,23,202,-1,-1,0,-1
14,1,2,10,188,-1,-1,0,-1
14,1,2,33,204,-1,-1,0,-1
14,1,2,20,202,-1,-1,0,-1
14,1,2,10,194,-1,-1,0,-1
14,1,2,18,182,-1,-1,0,-1
14,1,2,19,189,-1,-1,0,-1
14,1,2,14,208,-1,-1,0,-1
14,1,2,25,190,-1,-1,0,-1
14,1,2,21,205,-1,-1,0,-1
14,1,2,8,215,-1,-1,0,-1
14,1,2,26,206,-1,-1,0,-1
14,1,2,30,204,-1,-1,0,-1
14,1,2,19,211,-1,-1,0,-1
14,1,2,24,216,-1,-1,0,-1
14,1,2,20,189,-1,-1,0,-1
14,1,2,28,196,-1,-1,0,-1
14,1,2,12,198,-1,-1,0,-1
14,1,2,17,200,-1,-1,0,-1
14,1,2,3,212,-1,-1,0,-1
14,1,2,22,206,-1,-1,0,-1
14,1,2,16,182,-1,-1,0,-1
14,1,2,31,198,-1,-1,0,-1
14,1,2,20,187,-1,-1,0,-1
14,1,2,9,181,-1,-1,0,-1
14,1,2,10,189,-1,-1,0,-1
14,1,2,28,194,-1,-1,0,-1
14,1,2,27,186,-1,-1,0,-1
14,1,2,5,188,-1,-1,0,-1
14,1,2,10,199,-1,-1,0,-1
14,1,2,13,205,-1,-1,0,-1
14,1,2,32,215,-1,-1,0,-1
14,1,2,20,183,-1,-1,0,-1
14,1,2,9,211,-1,-1,0,-1
14,1,2,5,205,-1,-1,0,-1
14,1,2,26,185,-1,-1,0,-1
14,1,2,12,204,-1,-1,0,-1
14,1,2,33,200,-1,-1,0,-1
14,1,2,22,210,-1,-1,0,-1
14,1,2,32,188,-1,-1,0,-1
14,1,2,23,183,-1,-1,0,-1
14,1,2,24,185,-1,-1,0,-1
14,1,2,8,210,-1,-1,0,-1
14,1,2,29,197,-1,-1,0,-1
14,1,2,11,206,-1,-1,0,-1
14,1,2,8,190,-1,-1,0,-1
14,1,2,9,210,-1,-1,0,-1
14,1,2,9,211,-1,-1,0,-1
14,1,2,7,214,-1,-1,0,-1
14,1,2,30,195,-1,-1,0,-1
14,1,2,22,192,-1,-1,0,-1
14,1,2,4,184,-1,-1,0,-1
14,1,2,2,192,-1,-1,0,-1
14,1,2,10,189,-1,-1,0,-1
14,1,2,16,183,-1,-1,0,-1
14,1,2,14,204,-1,-1,0,-1
14,1,2,30,214,-1,-1,0,-1
14,1,2,29,187,-1,-1,0,-1
14,1,2,22,185,-1,-1,0,-1
14,1,2,31,195,-1,-1,0,-1
14,1,2,13,182,-1,-1,0,-1
14,1,2,27,192,-1,-1,0,-1
14,1,2,21,210,-1,-1,0,-1
14,1,2,25,212,-1,-1,0,-1
14,1,2,13,183,-1,-1,0,-1
14,1,2,8,215,-1,-1,0,-1
14,1,2,20,211,-1,-1,0,-1
14,1,2,1,216,-1,-1,0,-1
14,1,2,29,184,-1,-1,0,-1
14,1,2,23,196,-1,-1,0,-1
14,1,2,10,194,-1,-1,0,-1
14,1,2,13,195,-1,-1,0,-1
14,1,2,7,181,-1,-1,0,-1
14,1,2,32,187,-1,-1,0,-1
14,1,2,14,201,-1,-1,0,-1
14,1,2,25,206,-1,-1,0,-1
14,1,2,18,184,-1,-1,0,-1
14,1,2,10,194,-1,-1,0,-1
14,1,2,5,200,-1,-1,0,-1
14,1,2,28,190,-1,-1,0,-1
14,1,2,25,204,-1,-1,0,-1
14,1,2,12,205,-1,-1,0,-1
14,1,2,15,214,-1,-1,0,-1
15,1,2,9,207,-1,-1,0,-1
15,1,2,14,188,-1,-1,0,-1
15,1,2,23,205,-1,-1,0,-1
15,1,2,28,205,-1,-1,0,-1
15,1,2,12,189,-1,-1,0,-1
15,1,2,32,203,-1,-1,0,-1
15,1,2,1,213,-1,-1,0,-1
15,1,2,27,182,-1,-1,0,-1
15,1,2,28,206,-1,-1,0,-1
15,1,2,5,190,-1,-1,0,-1
15,1,2,9,187,-1,-1,0,-1
15,1,2,20,189,-1,-1,0,-1
15,1,2,14,186,-1,-1,0,-1
15,1,2,13,182,-1,-1,0,-1
15,1,2,24,200,-1,-1,0,-1
15,1,2,33,194,-1,-1,0,-1
15,1,2,21,188,-1,-1,0,-1
15,1,2,3,192,-1,-1,0,-1
15,1,2,33,197,-1,-1,0,-1
15,1,2,13,184,-1,-1,0,-1
15,1,2,30,205,-1,-1,0,-1
15,1,2,21,191,-1,-1,0,-1
15,1,2,10,210,-1,-1,0,-1
15,1,2,3,182,-1,-1,0,-1
15,1,2,27,215,-1,-1,0,-1
15,1,2,26,206,-1,-1,0,-1
15,1,2,4,193,-1,-1,0,-1
15,1,2,12,202,-1,-1,0,-1
15,1,2,2,193,-1,-1,0,-1
15,1,2,2,208,-1,-1,0,-1
15,1,2,2,200,-1,-1,0,-1
15,1,2,31,188,-1,-1,0,-1
15,1,2,14,207,-1,-1,0,-1
15,1,2,2,197,-1,-1,0,-1
15,1,2,16,182,-1,-1,0,-1
15,1,2,5,191,-1,-1,0,-1
15,1,2,1,191,-1,-1,0,-1
15,1,2,14,214,-1,-1,0,-1
15,1,2,25,197,-1,-1,0,-1
15,1,2,27,198,-1,-1,0,-1
15,1,2,32,182,-1,-1,0,-1
15,1,2,31,202,-1,-1,0,-1
15,1,2,10,209,-1,-1,0,-1
15,1,2,34,216,-1,-1,0,-1
15,1,2,14,202,-1,-1,0,-1
15,1,2,26,214,-1,-1,0,-1
15,1,2,32,204,-1,-1,0,-1
15,1,2,28,205,-1,-1,0,-1
15,1,2,3,195,-1,-1,0,-1
15,1,2,19,191,-1,-1,0,-1
15,1,2,32,206,-1,-1,0,-1
15,1,2,21,210,-1,-1,0,-1
15,1,2,11,198,-1,-1,0,-1
15,1,2,6,216,-1,-1,0,-1
15,1,2,26,186,-1,-1,0,-1
15,1,2,3,190,-1,-1,0,-1
15,1,2,14,194,-1,-1,0,-1
15,1,2,5,190,-1,-1,0,-1
15,1,2,10,200,-1,-1,0,-1
15,1,2,23,204,-1,-1,0,-1
15,1,2,15,215,-1,-1,0,-1
15,1,2,7,203,-1,-1,0,-1
15,1,2,1,194,-1,-1,0,-1
15,1,2,33,187,-1,-1,0,-1
15,1,2,25,208,-1,-1,0,-1
15,1,2,19,211,-1,-1,0,-1
15,1,2,15,185,-1,-1,0,-1
15,1,2,6,195,-1,-1,0,-1
15,1,2,6,193,-1,-1,0,-1
15,1,2,4,216,-1,-1,0,-1
15,1,2,17,216,-1,-1,0,-1
15,1,2,2,202,-1,-1,0,-1
15,1,2,15,210,-1,-1,0,-1
15,1,2,29,183,-1,-1,0,-1
15,1,2,19,195,-1,-1,0,-1
15,1,2,19,191,-1,-1,0,-1
15,1,2,17,198,-1,-1,0,-1
15,1,2,3,196,-1,-1,0,-1
15,1,2,21,208,-1,-1,0,-1
15,1,2,31,190,-1,-1,0,-1
15,1,2,19,186,-1,-1,0,-1
15,1,2,25,208,-1,-1,0,-1
15,1,2,32,192,-1,-1,0,-1
15,1,2,28,208,-1,-1,0,-1
15,1,2,27,208,-1,-1,0,-1
15,1,2,1,206,-1,-1,0,-1
15,1,2,1,200,-1,-1,0,-1
15,1,2,21,201,-1,-1,0,-1
15,1,2,1,214,-1,-1,0,-1
15,1,2,7,197,-1,-1,0,-1
15,1,2,7,210,-1,-1,0,-1
15,1,2,17,203,-1,-1,0,-1
15,1,2,14,211,-1,-1,0,-1
15,1,2,28,190,-1,-1,0,-1
15,1,2,19,205,-1,-1,0,-1
15,1,2,17,200,-1,-1,0,-1
15,1,2,8,198,-1,-1,0,-1
15,1,2,25,215,-1,-1,0,-1
15,1,2,10,208,-1,-1,0,-1
15,1,2,29,185,-1,-1,0,-1
15,1,2,11,212,-1,-1,0,-1
15,1,2,22,199,-1,-1,0,-1
15,1,2,16,211,-1,-1,0,-1
15,1,2,13,184,-1,-1,0,-1
15,1,2,16,215,-1,-1,0,-1
15,1,2,4,208,-1,-1,0,-1
15,1,2,3,183,-1,-1,0,-1
15,1,2,11,191,-1,-1,0,-1
15,1,2,22,205,-1,-1,0,-1
15,1,2,32,199,-1,-1,0,-1
