"contact_[0,5)","contact_[5,10)","contact_[10,15)","contact_[15,20)","contact_[20,25)","contact_[25,30)","contact_[30,35)","contact_[35,40)","contact_[40,45)","contact_[45,50)","contact_[50,55)","contact_[55,60)","contact_[60,65)","contact_[65,70)","contact_[70,75)","contact_[75,80)","contact_80+"
1.82889474473408,1.23197142624417,0.416060295681808,0.278262181681748,0.272364353804158,0.820164394723337,1.0004258006424,0.859358939070889,0.418125983327192,0.360438842936329,0.385398694413384,0.260927921387641,0.390712751827448,0.121462227905178,0.204458389889605,0.154772192422341,0.0186112809166248
1.1818627664673,4.97116469180539,1.38758258645997,0.320690595791686,0.173051361860845,0.397180885728532,0.657684038544555,0.981758901296442,0.816731662625462,0.480884855967316,0.405015263402991,0.235216494268024,0.199912044586681,0.184878464246127,0.0486778103699575,0.0895795956498252,0.0161841063995396
0.358463473271042,1.2461808134365,8.22230645774579,1.35127516446863,0.213868046435882,0.172728271836375,0.443633249767137,0.832466841946318,1.27192695579615,0.816267315140006,0.391148051832993,0.209391817964106,0.0931272176441142,0.122805818106189,0.0313746136671639,0.127796330753664,0.0253291554191013
0.247592609612545,0.297442690111082,1.39552831006244,4.58746741768894,1.10084765030606,0.430707476894456,0.271742230075353,0.477422004263895,0.75182076712553,0.983726232654666,0.573216096258206,0.31861731160175,0.101824458152997,0.0650827125722641,0.0330866754698019,0.0771656659357807,0.0719980026126573
0.232023165162575,0.153670210025409,0.211464926816614,1.05396164693421,2.52878627356817,1.46969492514341,0.816701575415015,0.672063538566654,0.666709397332072,0.823304112252332,0.721444622348157,0.328459701455114,0.15423718521021,0.14452305171722,0.163941232124755,0.0270083058712117,0.0445887960330078
0.704313174212011,0.355538654588396,0.172162948995609,0.415684489487347,1.48153192990989,2.03231287430905,1.07244067603241,1.26346282298498,0.81778148423778,0.725051754431033,1.06610732734728,0.670257376592299,0.312354978433354,0.162022408108047,0.17266058035236,0.0602029052244741,0.0324270809865556
0.924364892194557,0.63344577709833,0.475766668032983,0.28218388125566,0.885810600413458,1.15389671320286,1.60376858743927,1.52824325080731,0.938989011537918,1.12605352805953,1.13413387885601,1.01012987593667,0.592861037843254,0.190635129022822,0.0486985045414008,0.0613521198364524,0.223703144916383
0.693119601689468,0.825414348389977,0.779312946578137,0.432765391170212,0.636301339289228,1.18667324088075,1.3340358778558,2.05039636234055,1.4401894105067,1.08003591830126,1.10470001683596,0.715517090566778,0.469638212471763,0.21122313622348,0.168380702536699,0.108539581154361,0.0215737025807213
0.313997624077488,0.639340449706122,1.10864561019531,0.634526890657923,0.587725728456124,0.715140836845251,0.763169765403795,1.34092731201368,2.07017844356775,1.52398968399013,1.4769252384717,0.871111553086788,0.314180180717093,0.225790961769423,0.231507974069003,0.124246724460125,0.0657054206972075
0.268816653149469,0.373851620623005,0.706591411885727,0.824546863636194,0.72078176072726,0.629692745888748,0.908918743724646,0.998686546686779,1.51351735283791,1.29299894781059,1.35467536921217,0.748765077773633,0.391140442029568,0.138815879513128,0.0963934864396398,0.0521007291200918,0.0583095132258174
0.276951258138635,0.303387775737529,0.326246333601535,0.462943498173769,0.608576284957787,0.89213202835459,0.882061503608578,0.984246506046712,1.41329365720808,1.30528021448029,1.55342304557802,1.43683130163654,0.522538887355838,0.206709596049931,0.196534683569405,0.151606138562295,0.13253814269777
0.179068526683424,0.168267430502935,0.166789911482222,0.245744939395947,0.264606019994721,0.535642967998672,0.750269622984012,0.608814707286315,0.796073695671818,0.689000764500056,1.37218094173595,1.20488127656023,0.548056505184621,0.261899125852861,0.111299859536636,0.0824155859382043,0.151626069656658
0.389278338892715,0.207622873767136,0.107693786100459,0.114017435613361,0.18038925480362,0.362398327455242,0.639288664370141,0.580139580972584,0.416833132823915,0.522529473592152,0.724482943937375,0.795663221655958,1.28376273146811,0.482428161617013,0.49820922011976,0.0418308460710181,0.0918131924426906
0.141793095441433,0.224974735510084,0.166396485121779,0.0853878335439351,0.198047737357135,0.220254110946669,0.240856413135862,0.305718517730013,0.35099520920337,0.217284329858424,0.335800528786326,0.445501513481537,0.565254254318606,0.752486214338865,0.826600283847429,0.129595475405395,0.107827818976305
0.280719707776615,0.0696678784668837,0.0499985855505203,0.051054920815726,0.264225715360635,0.276055410029713,0.0723644111854249,0.286633338294911,0.42326729793252,0.177456157077982,0.375503567356282,0.222671111589698,0.686557751010438,0.972186701488676,1.15848574128634,0.48461432761218,0.0898048807604647
0.244269078192968,0.147373107445282,0.234102099408908,0.136872492469496,0.0500370644922164,0.110644061176553,0.104796450465795,0.212388069805275,0.261120700167918,0.110254107266464,0.332965503969762,0.189533596514249,0.0662627651199094,0.175207041918744,0.557062395061218,0.266864343958488,0.0997961452928095
0.0250794765015195,0.0227334061960446,0.0396163332529741,0.109038321989917,0.0705321088999415,0.0508844586452448,0.326253916122222,0.0360440271053178,0.11790282130684,0.105355457097933,0.248536386436035,0.297726419420451,0.124177993586298,0.124468421747685,0.0881402293905574,0.0852080075914233,0.332869726471952
