"contact_[0,5)","contact_[5,10)","contact_[10,15)","contact_[15,20)","contact_[20,25)","contact_[25,30)","contact_[30,35)","contact_[35,40)","contact_[40,45)","contact_[45,50)","contact_[50,55)","contact_[55,60)","contact_[60,65)","contact_[65,70)","contact_[70,75)","contact_[75,80)","contact_80+"
1.1312096209605,0.594295168559246,0.402317905020608,0.257416560821923,0.62516084925631,0.922595927634903,0.788377046611832,0.457551244191112,0.325493845468928,0.283446744305362,0.173639229874156,0.169460100907912,0.136551082525491,0.0147843392705396,0.00673996055799046,0.00261833258945478,0.0583249653152014
0.561298731827325,1.45310442598586,1.79129352557433,0.634520362372614,0.3982216657259,0.252033971039985,0.455676978755969,0.532612452331056,0.415572318074982,0.203248274204813,0.170618959058934,0.0861246964424941,0.0350187440950101,0.0468165426102831,0.0328404023201178,0.0224682038053469,0.167255786414467
0.301623411767918,1.42190500124705,2.23994972864213,0.571390699900733,0.42949616218542,0.225790677756111,0.366969569104737,0.618440529521033,0.516773998932188,0.294564764399171,0.127240542206517,0.0723550143078191,0.0691494599895323,0.0424158079033872,0.0341584718183942,0.034341326813814,0.0942775032903601
0.194146851381607,0.506696110033249,0.574819309220357,1.26685428270807,1.26400270203467,0.31190069445058,0.279197806451979,0.557495361187753,0.586653520757873,0.412971223970395,0.129104189940091,0.140303385981945,0.0447590965365022,0.0418075614315305,0.0177917745776409,0.0212034681508137,0.0498432194754141
0.510925280589334,0.344586804643564,0.468197639895322,1.36968201752358,1.34654344874146,0.576929122771037,0.462824581069771,0.440123952235343,0.564449804292337,0.510816662753647,0.257148194060094,0.201916803071883,0.170115393946095,0.0401864557547245,0.10286699031301,0.0628454413204352,0.0854653952834676
0.83568898598232,0.241713198863892,0.27279943426061,0.37458951655306,0.639425552941088,0.8634579960287,0.716742379686772,0.442258291597366,0.276287624965081,0.424238111308819,0.393163125123937,0.301550198329837,0.259800959723045,0.052742616876752,0.0370292604301275,0.0998082016625933,0.0750239813261465
0.768940480528115,0.470569722287585,0.477411766149036,0.361057929387017,0.552343885115243,0.771771421106451,0.745601755042709,0.60219829262402,0.621795001632056,0.433683032939608,0.398423853188291,0.249986772998784,0.393157272507041,0.078571598741794,0.0686709546192523,0.0541392246593434,0.106726728180137
0.494841286439587,0.609881754674397,0.89213061462083,0.79941736294442,0.58241904941593,0.528042678642001,0.667739324037727,0.905363408521303,0.997526196746851,0.80402801054205,0.486938942060255,0.301887629133252,0.186286431274567,0.185927967237381,0.103574581390959,0.137267603759168,0.112572176183707
0.385329692904878,0.520888110453694,0.816008462235497,0.920825862654588,0.817616038932899,0.361092096806078,0.754706635537993,1.09191245123282,0.954821933579551,0.83992631709202,0.563536912398535,0.376180083497034,0.212263136342595,0.145094719635411,0.10062978537647,0.0496270270180821,0.220314543984191
0.390365053767449,0.2963701528234,0.541108763436143,0.754093820126604,0.860793332997842,0.645024178619156,0.612368915059825,1.02386913474228,0.977126862471727,0.738792903860624,0.736755100040214,0.409871969920835,0.28343994763604,0.164363216781928,0.127153575996279,0.162706517231252,0.335748929636513
0.319619488866612,0.332522340186637,0.312403021604782,0.315088005204999,0.57916626942381,0.798959996621192,0.75192059385744,0.828769429202943,0.876229912026044,0.984711689983245,0.874333611258496,0.690041086081183,0.606106300943522,0.136051643361873,0.19422345703057,0.138316260984285,0.416236532930725
0.51182081203049,0.275414197117739,0.291489843863474,0.56185566613538,0.746203570350217,1.00548814422349,0.774120837721715,0.843081599702333,0.959746604280338,0.898874874334411,1.13224400332578,1.0737444373808,0.589140192580365,0.257005151515566,0.375538541267748,0.17345916027351,0.304981711589533
0.530328641606527,0.143998722948558,0.358214400916248,0.230482193836105,0.808403026925504,1.11392907912238,1.56551594601899,0.668967426763186,0.696361604405934,0.79930317052284,1.27883152175253,0.757561869197052,1.40594293482276,0.318960035264791,0.202605117252325,0.180141605174252,0.471986001367833
0.0619047619047619,0.207553286217483,0.236894072446098,0.232104257062642,0.205890459587963,0.243809523809524,0.337309811691315,0.719847783811589,0.51319693023752,0.499720666900702,0.309485657792754,0.356298082556462,0.343881230961512,0.0666666666666667,0.114888127629843,0.181774432432857,0.569397352023054
0.029813986648519,0.153808134621824,0.201541944139732,0.104348953269817,0.556766519182407,0.180831710618124,0.31144189194687,0.42363291651314,0.376010133073027,0.40840572114857,0.466744249424017,0.550005119189445,0.23076140389165,0.121371218439004,0.238511893188152,0,0.469895756981791
0.0165097150306822,0.15,0.288825909399269,0.177266961279449,0.484867334311927,0.694780868652223,0.35,0.800307029607928,0.264328097168764,0.744938218483774,0.473808234886487,0.362127515153185,0.292468339022435,0.273731908702425,0,0.3,0.831392898897378
0.29796209996698,0.904681745832352,0.642419807653198,0.33761268492226,0.53423362977534,0.42312968961508,0.5590118056762,0.53175479199466,0.950736155455985,1.24543686063024,1.1552110408254,0.515857624366439,0.620848619684751,0.694704069524279,0.542681932844291,0.67359380166052,1.21986536654497
