"contact_[0,5)","contact_[5,10)","contact_[10,15)","contact_[15,20)","contact_[20,25)","contact_[25,30)","contact_[30,35)","contact_[35,40)","contact_[40,45)","contact_[45,50)","contact_[50,55)","contact_[55,60)","contact_[60,65)","contact_[65,70)","contact_[70,75)","contact_[75,80)","contact_80+"
1.6267329445325,0.291543899335057,0.0651590084458933,0.102514544759869,0.202133389676777,0.654544933023226,0.727056813749128,0.668020321552955,0.522844326258883,0.283845195728861,0.15962109605898,0.2019372984587,0.602382818676646,0.226838151899414,0.148761903215159,0.00304862095377907,0.0521310048715971
0.290807022041383,3.28062696679175,0.467318912832066,0.171643234786502,0.183868914297913,0.202272407964195,0.430961013304503,0.934825095014704,0.518343408377312,0.672433520442142,0.208695659454942,0.206930635204826,0.168751034422033,0.129727120245196,0.0816881776724791,0.0459572842117174,0.0329476050795057
0.0689870181723576,0.496027019158138,4.7451956514534,0.884385955979321,0.492280526423524,0.25969494343404,0.170168051399767,0.747933847424798,0.93925091478039,0.969830300009127,0.459771613224703,0.358999751362871,0.104712651184569,0.085407606322798,0.100257087121964,0.071473010682268,0.057594438139733
0.0783201837681363,0.131466157633991,0.638171111391711,1.47352326009601,0.901252867779281,0.370864758783993,0.255506143614076,0.523065492022582,0.269997894975847,0.436111419047357,0.641664201693419,0.301228221357163,0.0653585025825743,0.0501720400830154,0.0662425277100359,0.0109040157997547,0.00169932956647847
0.123238677351184,0.112387070332147,0.283484108963422,0.71922937878156,0.969987723391441,0.558833879860293,0.621788504670446,0.317557045016912,0.413791451419578,0.614737585345866,0.475823327191367,0.402423959785511,0.29591636194496,0.0511406560708135,0.0428406681891269,0.102380265428577,0.0706176879996415
0.355497427223501,0.110136865008958,0.133219433728923,0.263647922267812,0.497818182494031,1.07465508335619,0.91098479049177,0.6163517779916,0.632934307280217,0.736929162839224,0.707431331028204,0.680529804053882,0.361021960146955,0.162991020549448,0.0927872962270822,0.0655605727235895,0.0389724162600108
0.349176998475451,0.207498198845656,0.0771902410870334,0.160616595208333,0.489791222222955,0.805547970800639,1.1158023473028,0.694485748588498,0.59938750257284,0.590645157348075,0.544847681774781,0.409885832459497,0.551551954162244,0.213225604544879,0.101688731447325,0.201764274774143,0.0504169078824907
0.326063539213354,0.457448276198817,0.344812375545793,0.334179975739052,0.254229150580662,0.55391639586289,0.705827578843352,1.45514495238567,0.845629677939031,0.834049566678895,0.882411160160671,0.471012989067814,0.565103258479122,0.408070025701716,0.178778662948065,0.143846402801752,0.074450952547586
0.25185951676404,0.250324072261382,0.427341121984341,0.170238637222101,0.326932812653335,0.561367939716662,0.601196399708107,0.834552415630103,0.865138334719766,0.985569482097832,0.856703910120131,0.447685729419785,0.433991042020346,0.249848812795842,0.0966819908349778,0.216958335325763,0.101534373473601
0.135108784983462,0.320885774332512,0.436018465374506,0.271713544883219,0.479935458708913,0.645848696142765,0.585398236131387,0.813357241305043,0.973875233663207,1.13490381238708,1.44236953731255,0.798569095879131,0.534174678051225,0.126612048367059,0.131199783996636,0.273030527842763,0.196279801507053
0.0670234932639229,0.0878515152150301,0.182341707719067,0.352660136522009,0.327697803715756,0.546920326286911,0.476359246575942,0.759093371207208,0.746760871339931,1.27236370448586,1.07759212737885,0.920622987812045,0.880666557464065,0.16639003253286,0.0559789410470191,0.100119473840349,0.122815961809431
0.0910940775803749,0.093583107129979,0.152958931584985,0.177861130213981,0.297747731312718,0.565228112279816,0.384998670144735,0.435305265355877,0.419238236320995,0.75680511616091,0.989050905011002,0.857351848657028,0.661659893854801,0.299818965396551,0.14816968846704,0.0878870326411243,0.154438772224479
0.346541637259623,0.0973258844941446,0.0568969642452042,0.0492149139207704,0.279217642530261,0.382401396549055,0.66068127109957,0.66603659832963,0.51829574774691,0.645600864108152,1.20658405112884,0.843808812901957,1.44845956258011,0.556068078441679,0.229238268082854,0.34310685926127,0.42605950303494
0.170089262664593,0.0975193155787471,0.0604873337465709,0.0492418485809806,0.0628952899609527,0.225023295343537,0.332906959262411,0.626877856671035,0.388912697111431,0.199449886082793,0.297133305204717,0.498363582061979,0.724779525426313,0.670278278400586,0.550333028979603,0.0879653253173284,0.205110544200518
0.203254913817845,0.111894207455325,0.129381297818414,0.118467169879253,0.0960056061667834,0.23342149742629,0.289297631989656,0.500440499225328,0.27422620038578,0.376600079421555,0.182153380514552,0.448781654096711,0.544444481107181,1.00279949826761,0.944055127306704,0.469781287916158,0.698687671275311
0.00392843506353234,0.059370345199702,0.0869891961917996,0.0183913839110129,0.216383145588447,0.155547089918735,0.541356231838717,0.379754203888214,0.580372094079487,0.739137635958035,0.307254276366265,0.251054117923986,0.768533321739474,0.151170435225278,0.443059991496246,0.666861359252569,0.478176841525005
0.0447095428889036,0.0283287266585088,0.0466543101472243,0.00190762733345686,0.0993364552283907,0.0615409886678341,0.0900332776986925,0.130816289869594,0.180772040545873,0.353653290141209,0.25085466168011,0.293620837438133,0.635172289659056,0.234601790291457,0.438568954397498,0.318255944190085,0.48676490669137
