age_band,num_people,max_vax,time_1,time_2,time_3,infection,infection_day
2,1,2,169,362,-1,0,-1
2,1,2,109,322,-1,0,-1
2,1,2,113,276,-1,0,-1
2,1,2,54,258,-1,0,-1
2,1,2,106,242,-1,0,-1
2,1,2,152,344,-1,0,-1
2,1,2,86,244,-1,0,-1
2,1,2,179,213,-1,0,-1
2,1,2,28,339,-1,0,-1
2,1,2,153,356,-1,1,291
2,1,2,157,318,-1,1,295
2,1,2,174,206,-1,0,-1
2,1,2,90,305,-1,0,-1
2,1,2,120,333,-1,0,-1
2,1,2,103,290,-1,0,-1
2,1,2,104,241,-1,0,-1
2,1,2,178,351,-1,0,-1
2,1,2,165,221,-1,0,-1
2,1,2,78,229,-1,0,-1
2,1,2,40,231,-1,1,307
2,1,2,172,329,-1,0,-1
2,1,2,94,223,-1,1,275
2,1,2,35,236,-1,1,301
2,1,2,149,349,-1,1,301
2,1,2,171,234,-1,0,-1
2,1,2,105,201,-1,0,-1
2,1,2,140,314,-1,0,-1
2,1,2,37,274,-1,0,-1
2,1,2,110,350,-1,0,-1
2,1,2,131,283,-1,0,-1
2,1,2,75,351,-1,1,321
2,1,2,75,332,-1,0,-1
2,1,2,76,199,-1,0,-1
2,1,2,104,259,-1,0,-1
2,1,2,166,343,-1,0,-1
2,1,2,131,269,-1,0,-1
2,1,2,43,235,-1,0,-1
2,1,2,62,245,-1,0,-1
2,1,2,89,272,-1,0,-1
2,1,2,72,355,-1,0,-1
2,1,2,142,305,-1,1,315
2,1,2,49,306,-1,0,-1
2,1,2,137,351,-1,0,-1
2,1,2,94,234,-1,1,286
2,1,2,95,227,-1,0,-1
2,1,2,61,202,-1,1,319
2,1,2,106,303,-1,0,-1
2,1,2,122,317,-1,1,297
2,1,2,56,357,-1,0,-1
2,1,2,121,325,-1,0,-1
2,1,2,47,219,-1,1,297
2,1,2,33,216,-1,0,-1
2,1,2,153,352,-1,0,-1
2,1,2,72,223,-1,1,287
2,1,2,116,200,-1,1,312
2,1,2,168,345,-1,1,273
2,1,2,83,264,-1,1,286
2,1,2,91,233,-1,1,290
2,1,2,104,238,-1,0,-1
2,1,2,69,343,-1,0,-1
2,1,2,154,348,-1,0,-1
2,1,2,176,277,-1,0,-1
2,1,2,61,329,-1,0,-1
2,1,2,23,220,-1,1,299
2,1,2,30,360,-1,0,-1
2,1,2,68,229,-1,1,345
2,1,2,22,208,-1,1,307
2,1,2,73,341,-1,0,-1
2,1,2,166,347,-1,0,-1
2,1,2,135,295,-1,0,-1
2,1,2,140,259,-1,0,-1
2,1,2,83,300,-1,1,308
2,1,2,177,304,-1,0,-1
2,1,2,87,248,-1,0,-1
2,1,2,52,334,-1,0,-1
2,1,2,83,264,-1,0,-1
2,1,2,18,227,-1,1,290
2,1,2,159,357,-1,1,298
2,1,2,103,270,-1,0,-1
2,1,2,42,339,-1,1,323
2,1,2,66,298,-1,1,303
2,1,2,64,209,-1,0,-1
2,1,2,156,288,-1,0,-1
2,1,2,118,282,-1,0,-1
2,1,2,41,319,-1,1,299
