age_band,num_people,max_vax,time_1,time_2,time_3,infection,infection_day
2,1,2,42,228,-1,0,-1
2,1,2,42,246,-1,0,-1
2,1,2,172,246,-1,0,-1
2,1,2,170,305,-1,0,-1
2,1,2,145,276,-1,0,-1
2,1,2,92,341,-1,0,-1
2,1,2,62,273,-1,0,-1
2,1,2,137,337,-1,1,301
2,1,2,157,280,-1,0,-1
2,1,2,65,271,-1,0,-1
2,1,2,63,258,-1,0,-1
2,1,2,167,333,-1,0,-1
2,1,2,162,261,-1,0,-1
2,1,2,77,331,-1,0,-1
2,1,2,163,254,-1,0,-1
2,1,2,123,299,-1,0,-1
2,1,2,50,270,-1,0,-1
2,1,2,171,289,-1,0,-1
2,1,2,139,299,-1,0,-1
2,1,2,76,324,-1,0,-1
2,1,2,64,310,-1,0,-1
2,1,2,90,298,-1,0,-1
2,1,2,48,222,-1,0,-1
2,1,2,51,262,-1,0,-1
2,1,2,100,310,-1,0,-1
2,1,2,44,216,-1,0,-1
2,1,2,111,227,-1,0,-1
2,1,2,52,302,-1,0,-1
2,1,2,36,355,-1,0,-1
2,1,2,146,312,-1,0,-1
2,1,2,64,260,-1,0,-1
2,1,2,115,359,-1,0,-1
2,1,2,145,302,-1,1,327
2,1,2,126,278,-1,1,296
2,1,2,155,281,-1,0,-1
2,1,2,64,296,-1,0,-1
2,1,2,165,216,-1,1,280
2,1,2,134,335,-1,0,-1
2,1,2,162,339,-1,0,-1
2,1,2,164,285,-1,0,-1
2,1,2,155,331,-1,0,-1
2,1,2,69,251,-1,0,-1
2,1,2,95,333,-1,0,-1
2,1,2,179,253,-1,0,-1
2,1,2,168,227,-1,0,-1
2,1,2,101,363,-1,1,295
2,1,2,179,346,-1,0,-1
2,1,2,60,278,-1,0,-1
2,1,2,152,292,-1,0,-1
2,1,2,60,245,-1,1,302
2,1,2,84,318,-1,0,-1
2,1,2,175,253,-1,0,-1
2,1,2,138,301,-1,0,-1
2,1,2,85,310,-1,0,-1
2,1,2,77,258,-1,0,-1
2,1,2,164,247,-1,1,316
2,1,2,85,321,-1,0,-1
2,1,2,42,264,-1,0,-1
2,1,2,124,338,-1,0,-1
2,1,2,50,313,-1,0,-1
2,1,2,152,306,-1,1,301
2,1,2,173,324,-1,0,-1
2,1,2,155,280,-1,0,-1
2,1,2,35,311,-1,0,-1
2,1,2,174,246,-1,0,-1
2,1,2,65,263,-1,1,298
2,1,2,167,277,-1,0,-1
2,1,2,132,266,-1,0,-1
2,1,2,72,313,-1,0,-1
2,1,2,157,280,-1,0,-1
2,1,2,67,335,-1,0,-1
2,1,2,164,331,-1,0,-1
2,1,2,64,225,-1,0,-1
2,1,2,63,259,-1,0,-1
2,1,2,151,275,-1,0,-1
2,1,2,117,246,-1,0,-1
2,1,2,136,359,-1,0,-1
2,1,2,46,280,-1,0,-1
2,1,2,97,256,-1,0,-1
2,1,2,75,231,-1,0,-1
2,1,2,132,243,-1,0,-1
2,1,2,124,303,-1,0,-1
2,1,2,170,279,-1,0,-1
2,1,2,109,247,-1,0,-1
2,1,2,145,270,-1,0,-1
2,1,2,157,276,-1,0,-1
2,1,2,44,232,-1,0,-1
2,1,2,73,277,-1,0,-1
2,1,2,98,291,-1,0,-1
2,1,2,59,244,-1,0,-1
2,1,2,124,273,-1,0,-1
2,1,2,179,276,-1,0,-1
2,1,2,114,227,-1,0,-1
2,1,2,62,285,-1,0,-1
2,1,2,138,356,-1,0,-1
2,1,2,68,262,-1,0,-1
2,1,2,179,287,-1,0,-1
2,1,2,125,251,-1,0,-1
2,1,2,99,236,-1,0,-1
