age_band,num_people,max_vax,time_1,time_2,time_3,infection,infection_day
2,1,2,28,59,-1,0,-1
2,1,2,1,36,-1,0,-1
2,1,2,16,44,-1,0,-1
2,1,2,26,54,-1,0,-1
2,1,2,19,47,-1,0,-1
2,1,2,14,42,-1,0,-1
2,1,2,4,38,-1,0,-1
2,1,2,8,43,-1,0,-1
2,1,2,25,53,-1,0,-1
2,1,2,30,61,-1,0,-1
2,1,2,27,55,-1,0,-1
2,1,2,20,48,-1,0,-1
2,1,2,28,58,-1,0,-1
2,1,2,11,40,-1,0,-1
2,1,2,18,46,-1,0,-1
2,1,2,11,39,-1,0,-1
2,1,2,22,50,-1,0,-1
2,1,2,13,41,-1,0,-1
2,1,2,9,37,-1,0,-1
2,1,2,7,36,-1,0,-1
2,1,2,2,55,-1,0,-1
2,1,2,29,59,-1,0,-1
2,1,2,11,39,-1,0,-1
2,1,2,8,36,-1,0,-1
2,1,2,4,43,-1,0,-1
2,1,2,24,52,-1,0,-1
2,1,2,5,33,-1,0,-1
2,1,2,18,46,-1,0,-1
2,1,2,6,34,-1,0,-1
2,1,2,3,31,-1,0,-1
2,1,2,11,39,-1,0,-1
2,1,2,25,59,-1,0,-1
2,1,2,1,56,-1,0,-1
2,1,2,8,41,-1,0,-1
2,1,2,12,40,-1,0,-1
2,1,2,1,54,-1,0,-1
2,1,2,22,50,-1,0,-1
2,1,2,29,57,-1,0,-1
2,1,2,8,38,-1,0,-1
2,1,2,26,54,-1,0,-1
2,1,2,24,52,-1,0,-1
2,1,2,14,42,-1,0,-1
2,1,2,1,31,-1,0,-1
2,1,2,16,44,-1,0,-1
2,1,2,26,54,-1,0,-1
2,1,2,22,50,-1,0,-1
2,1,2,5,33,-1,0,-1
2,1,2,21,56,-1,0,-1
2,1,2,28,56,-1,0,-1
2,1,2,9,37,-1,0,-1
2,1,2,26,54,-1,0,-1
2,1,2,19,47,-1,0,-1
2,1,2,24,52,-1,0,-1
2,1,2,23,51,-1,0,-1
2,1,2,29,57,-1,0,-1
2,1,2,5,39,-1,0,-1
2,1,2,1,53,-1,0,-1
2,1,2,5,33,-1,0,-1
2,1,2,10,38,-1,0,-1
2,1,2,10,56,-1,0,-1
2,1,2,0,31,-1,0,-1
2,1,2,21,49,-1,0,-1
2,1,2,20,48,-1,0,-1
2,1,2,29,57,-1,0,-1
2,1,2,12,40,-1,0,-1
2,1,2,9,37,-1,0,-1
2,1,2,25,58,-1,0,-1
2,1,2,14,42,-1,0,-1
2,1,2,12,40,-1,0,-1
2,1,2,16,44,-1,0,-1
2,1,2,19,47,-1,0,-1
2,1,2,4,41,-1,0,-1
2,1,2,13,41,-1,0,-1
2,1,2,8,36,-1,0,-1
2,1,2,3,56,-1,0,-1
2,1,2,0,41,-1,0,-1
2,1,2,23,51,-1,0,-1
2,1,2,8,37,-1,0,-1
2,1,2,21,61,-1,0,-1
2,1,2,24,52,-1,0,-1
2,1,2,12,56,-1,0,-1
2,1,2,28,57,-1,0,-1
2,1,2,26,54,-1,0,-1
2,1,2,2,43,-1,0,-1
2,1,2,19,47,-1,0,-1
2,1,2,18,50,-1,0,-1
2,1,2,27,55,-1,0,-1
2,1,2,0,33,-1,0,-1
2,1,2,27,55,-1,0,-1
2,1,2,24,52,-1,0,-1
2,1,2,11,39,-1,0,-1
2,1,2,21,49,-1,0,-1
2,1,2,25,57,-1,0,-1
2,1,2,23,51,-1,0,-1
2,1,2,26,54,-1,0,-1
2,1,2,10,38,-1,0,-1
2,1,2,30,59,-1,0,-1
2,1,2,27,55,-1,0,-1
2,1,2,6,34,-1,0,-1
2,1,2,11,39,-1,0,-1
2,1,2,24,52,-1,0,-1
2,1,2,14,42,-1,0,-1
2,1,2,26,60,-1,0,-1
2,1,2,14,56,-1,0,-1
2,1,2,5,33,-1,0,-1
2,1,2,23,51,-1,0,-1
2,1,2,7,37,-1,0,-1
2,1,2,1,59,-1,0,-1
2,1,2,6,34,-1,0,-1
2,1,2,29,57,-1,0,-1
2,1,2,9,37,-1,0,-1
2,1,2,14,42,-1,0,-1
2,1,2,15,43,-1,0,-1
2,1,2,30,58,-1,0,-1
2,1,2,30,59,-1,0,-1
2,1,2,10,38,-1,0,-1
2,1,2,1,39,-1,0,-1
2,1,2,23,51,-1,0,-1
2,1,2,10,38,-1,0,-1
2,1,2,1,33,-1,0,-1
2,1,2,16,44,-1,0,-1
2,1,2,0,34,-1,0,-1
2,1,2,18,46,-1,0,-1
2,1,2,2,34,-1,0,-1
2,1,2,12,41,-1,0,-1
2,1,2,14,42,-1,0,-1
2,1,2,0,31,-1,0,-1
2,1,2,16,44,-1,0,-1
2,1,2,23,51,-1,0,-1
2,1,2,28,57,-1,0,-1
2,1,2,9,37,-1,0,-1
2,1,2,5,33,-1,0,-1
2,1,2,21,49,-1,0,-1
2,1,2,1,32,-1,0,-1
2,1,2,2,31,-1,0,-1
2,1,2,17,45,-1,0,-1
2,1,2,26,54,-1,0,-1
2,1,2,2,31,-1,0,-1
2,1,2,25,53,-1,0,-1
2,1,2,27,55,-1,0,-1
2,1,2,24,52,-1,0,-1
2,1,2,14,49,-1,0,-1
2,1,2,26,54,-1,0,-1
2,1,2,19,47,-1,0,-1
2,1,2,24,52,-1,0,-1
2,1,2,3,56,-1,0,-1
2,1,2,27,55,-1,0,-1
2,1,2,22,50,-1,0,-1
2,1,2,14,42,-1,0,-1
2,1,2,5,33,-1,0,-1
2,1,2,22,50,-1,0,-1
2,1,2,17,45,-1,0,-1
2,1,2,26,54,-1,0,-1
2,1,2,18,46,-1,0,-1
2,1,2,30,58,-1,0,-1
2,1,2,29,57,-1,0,-1
2,1,2,6,39,-1,0,-1
2,1,2,14,42,-1,0,-1
2,1,2,1,31,-1,0,-1
2,1,2,10,38,-1,0,-1
2,1,2,26,54,-1,0,-1
2,1,2,24,52,-1,0,-1
2,1,2,4,33,-1,0,-1
2,1,2,0,37,-1,0,-1
2,1,2,8,36,-1,0,-1
2,1,2,17,45,-1,0,-1
2,1,2,21,49,-1,0,-1
2,1,2,17,45,-1,0,-1
2,1,2,14,42,-1,0,-1
2,1,2,26,54,-1,0,-1
2,1,2,2,31,-1,0,-1
2,1,2,15,43,-1,0,-1
2,1,2,17,54,-1,0,-1
2,1,2,28,56,-1,0,-1
2,1,2,17,45,-1,0,-1
2,1,2,16,48,-1,0,-1
2,1,2,3,56,-1,0,-1
2,1,2,8,56,-1,0,-1
2,1,2,25,53,-1,0,-1
2,1,2,17,45,-1,0,-1
2,1,2,21,49,-1,0,-1
2,1,2,13,41,-1,0,-1
2,1,2,5,33,-1,0,-1
2,1,2,25,53,-1,0,-1
2,1,2,12,41,-1,0,-1
2,1,2,2,40,-1,0,-1
2,1,2,1,34,-1,0,-1
2,1,2,0,30,-1,0,-1
2,1,2,24,52,-1,0,-1
2,1,2,14,56,-1,0,-1
2,1,2,16,44,-1,0,-1
2,1,2,0,36,-1,0,-1
2,1,2,28,56,-1,0,-1
2,1,2,13,58,-1,0,-1
2,1,2,29,57,-1,0,-1
2,1,2,30,58,-1,0,-1
2,1,2,16,44,-1,0,-1
2,1,2,13,41,-1,0,-1
2,1,2,18,46,-1,0,-1
2,1,2,21,49,-1,0,-1
2,1,2,7,35,-1,0,-1
2,1,2,5,33,-1,0,-1
2,1,2,12,40,-1,0,-1
2,1,2,24,52,-1,0,-1
2,1,2,30,58,-1,0,-1
2,1,2,16,60,-1,0,-1
2,1,2,26,54,-1,0,-1
2,1,2,20,48,-1,0,-1
2,1,2,29,58,-1,0,-1
2,1,2,25,53,-1,0,-1
2,1,2,22,50,-1,0,-1
2,1,2,28,60,-1,0,-1
2,1,2,12,40,-1,0,-1
2,1,2,3,56,-1,0,-1
2,1,2,23,51,-1,0,-1
2,1,2,20,48,-1,0,-1
2,1,2,21,57,-1,0,-1
2,1,2,17,45,-1,0,-1
2,1,2,3,31,-1,0,-1
2,1,2,25,53,-1,0,-1
2,1,2,18,46,-1,0,-1
2,1,2,12,47,-1,0,-1
2,1,2,20,48,-1,0,-1
2,1,2,25,53,-1,0,-1
2,1,2,18,46,-1,0,-1
2,1,2,17,45,-1,0,-1
2,1,2,26,54,-1,0,-1
2,1,2,5,37,-1,0,-1
2,1,2,14,42,-1,0,-1
2,1,2,3,32,-1,0,-1
2,1,2,19,47,-1,0,-1
2,1,2,14,42,-1,0,-1
2,1,2,20,57,-1,0,-1
2,1,2,26,54,-1,0,-1
2,1,2,2,30,-1,0,-1
2,1,2,10,56,-1,0,-1
2,1,2,26,54,-1,0,-1
2,1,2,25,53,-1,0,-1
2,1,2,27,55,-1,0,-1
2,1,2,7,36,-1,0,-1
2,1,2,3,40,-1,0,-1
2,1,2,3,31,-1,0,-1
2,1,2,15,43,-1,0,-1
2,1,2,6,59,-1,0,-1
