age_band,num_people,max_vax,time_1,time_2,time_3,infection,infection_day
2,1,2,82,324,-1,0,-1
2,1,2,138,336,-1,0,-1
2,1,2,71,299,-1,1,310
2,1,2,67,266,-1,0,-1
2,1,2,78,273,-1,0,-1
2,1,2,56,350,-1,0,-1
2,1,2,49,302,-1,1,326
2,1,2,130,336,-1,0,-1
2,1,2,45,341,-1,0,-1
2,1,2,71,223,-1,0,-1
2,1,2,114,360,-1,0,-1
2,1,2,78,250,-1,0,-1
2,1,2,166,329,-1,0,-1
2,1,2,112,256,-1,0,-1
2,1,2,167,238,-1,0,-1
2,1,2,73,263,-1,0,-1
2,1,2,74,297,-1,0,-1
2,1,2,154,287,-1,0,-1
2,1,2,100,237,-1,0,-1
2,1,2,106,284,-1,0,-1
2,1,2,52,224,-1,0,-1
2,1,2,122,247,-1,0,-1
2,1,2,101,260,-1,1,300
2,1,2,160,329,-1,1,310
2,1,2,36,339,-1,1,322
2,1,2,94,335,-1,1,325
2,1,2,125,284,-1,0,-1
2,1,2,92,327,-1,0,-1
2,1,2,128,310,-1,0,-1
2,1,2,131,284,-1,0,-1
2,1,2,171,298,-1,0,-1
2,1,2,123,222,-1,0,-1
2,1,2,154,357,-1,0,-1
2,1,2,157,309,-1,0,-1
2,1,2,178,327,-1,0,-1
2,1,2,38,336,-1,0,-1
2,1,2,87,356,-1,0,-1
2,1,2,77,232,-1,0,-1
2,1,2,43,360,-1,0,-1
2,1,2,86,330,-1,0,-1
2,1,2,67,353,-1,0,-1
2,1,2,67,240,-1,0,-1
2,1,2,152,282,-1,0,-1
2,1,2,54,283,-1,0,-1
2,1,2,40,240,-1,0,-1
2,1,2,107,345,-1,0,-1
2,1,2,180,263,-1,0,-1
2,1,2,74,216,-1,0,-1
2,1,2,170,337,-1,0,-1
2,1,2,147,278,-1,0,-1
2,1,2,125,239,-1,0,-1
2,1,2,82,280,-1,0,-1
2,1,2,77,239,-1,0,-1
2,1,2,65,328,-1,0,-1
2,1,2,100,320,-1,1,307
2,1,2,98,333,-1,0,-1
2,1,2,80,286,-1,0,-1
2,1,2,180,345,-1,0,-1
2,1,2,138,256,-1,0,-1
2,1,2,135,221,-1,0,-1
2,1,2,50,249,-1,0,-1
2,1,2,93,290,-1,0,-1
2,1,2,106,293,-1,0,-1
2,1,2,126,224,-1,0,-1
2,1,2,179,311,-1,0,-1
2,1,2,119,340,-1,0,-1
2,1,2,121,267,-1,0,-1
2,1,2,157,287,-1,0,-1
2,1,2,107,219,-1,0,-1
2,1,2,162,259,-1,0,-1
2,1,2,56,350,-1,0,-1
2,1,2,152,257,-1,0,-1
2,1,2,46,266,-1,0,-1
2,1,2,56,239,-1,0,-1
2,1,2,160,290,-1,1,302
2,1,2,62,348,-1,1,297
2,1,2,136,287,-1,0,-1
2,1,2,106,224,-1,0,-1
2,1,2,116,223,-1,0,-1
2,1,2,76,328,-1,0,-1
2,1,2,96,356,-1,0,-1
2,1,2,129,294,-1,0,-1
2,1,2,166,274,-1,0,-1
2,1,2,46,246,-1,0,-1
2,1,2,76,336,-1,0,-1
2,1,2,77,350,-1,0,-1
2,1,2,70,296,-1,0,-1
2,1,2,145,228,-1,0,-1
2,1,2,156,292,-1,0,-1
2,1,2,135,354,-1,0,-1
2,1,2,180,286,-1,0,-1
2,1,2,132,265,-1,0,-1
2,1,2,127,333,-1,0,-1
2,1,2,100,221,-1,0,-1
2,1,2,115,268,-1,0,-1
2,1,2,143,270,-1,0,-1
2,1,2,179,346,-1,0,-1
2,1,2,156,329,-1,1,294
2,1,2,114,219,-1,0,-1
2,1,2,74,286,-1,0,-1
2,1,2,52,306,-1,0,-1
2,1,2,90,318,-1,0,-1
2,1,2,77,252,-1,0,-1
2,1,2,89,285,-1,0,-1
2,1,2,92,328,-1,0,-1
2,1,2,114,321,-1,0,-1
2,1,2,99,283,-1,0,-1
2,1,2,103,338,-1,0,-1
2,1,2,152,225,-1,0,-1
2,1,2,85,222,-1,0,-1
2,1,2,83,306,-1,0,-1
2,1,2,145,286,-1,0,-1
2,1,2,143,341,-1,0,-1
2,1,2,96,341,-1,1,296
2,1,2,43,288,-1,0,-1
2,1,2,67,323,-1,0,-1
2,1,2,180,357,-1,0,-1
2,1,2,105,291,-1,0,-1
2,1,2,91,355,-1,0,-1
2,1,2,82,280,-1,0,-1
2,1,2,106,224,-1,0,-1
2,1,2,125,296,-1,0,-1
2,1,2,60,243,-1,0,-1
2,1,2,79,229,-1,0,-1
2,1,2,174,341,-1,0,-1
2,1,2,117,280,-1,0,-1
2,1,2,146,223,-1,1,273
2,1,2,44,354,-1,0,-1
2,1,2,56,356,-1,1,294
2,1,2,43,270,-1,1,292
2,1,2,137,290,-1,0,-1
2,1,2,180,301,-1,0,-1
2,1,2,103,338,-1,0,-1
2,1,2,120,259,-1,0,-1
2,1,2,64,274,-1,0,-1
2,1,2,138,263,-1,0,-1
2,1,2,52,294,-1,0,-1
2,1,2,45,301,-1,1,296
2,1,2,123,340,-1,0,-1
2,1,2,164,327,-1,0,-1
2,1,2,61,265,-1,0,-1
2,1,2,89,253,-1,0,-1
2,1,2,58,254,-1,0,-1
2,1,2,154,234,-1,0,-1
2,1,2,119,309,-1,1,297
2,1,2,75,312,-1,0,-1
2,1,2,46,331,-1,0,-1
2,1,2,101,361,-1,1,299
2,1,2,161,308,-1,0,-1
2,1,2,73,241,-1,0,-1
2,1,2,151,254,-1,0,-1
2,1,2,141,248,-1,0,-1
2,1,2,66,335,-1,0,-1
2,1,2,163,343,-1,0,-1
2,1,2,119,250,-1,1,309
2,1,2,41,281,-1,0,-1
