age_band,num_people,max_vax,time_1,time_2,time_3,infection,infection_day
2,1,2,86,223,-1,0,-1
2,1,2,97,264,-1,0,-1
2,1,2,114,319,-1,0,-1
2,1,2,108,256,-1,1,301
2,1,2,71,297,-1,0,-1
2,1,2,109,353,-1,1,298
2,1,2,105,342,-1,0,-1
2,1,2,87,271,-1,0,-1
2,1,2,139,329,-1,0,-1
2,1,2,90,236,-1,0,-1
2,1,2,110,358,-1,1,277
2,1,2,161,217,-1,0,-1
2,1,2,169,222,-1,0,-1
2,1,2,154,225,-1,0,-1
2,1,2,46,309,-1,0,-1
2,1,2,171,286,-1,0,-1
2,1,2,41,257,-1,0,-1
2,1,2,143,309,-1,0,-1
2,1,2,56,254,-1,1,279
2,1,2,159,282,-1,0,-1
2,1,2,100,284,-1,0,-1
2,1,2,142,363,-1,0,-1
2,1,2,139,330,-1,0,-1
2,1,2,42,224,-1,0,-1
2,1,2,60,344,-1,0,-1
2,1,2,118,325,-1,0,-1
2,1,2,139,307,-1,0,-1
2,1,2,40,261,-1,0,-1
2,1,2,37,250,-1,0,-1
2,1,2,59,262,-1,0,-1
2,1,2,162,219,-1,0,-1
2,1,2,48,342,-1,0,-1
2,1,2,165,319,-1,0,-1
2,1,2,173,359,-1,0,-1
2,1,2,92,297,-1,1,315
2,1,2,172,257,-1,1,304
2,1,2,54,337,-1,0,-1
2,1,2,175,340,-1,0,-1
2,1,2,164,241,-1,0,-1
2,1,2,164,326,-1,0,-1
2,1,2,76,300,-1,0,-1
2,1,2,115,275,-1,1,315
2,1,2,146,250,-1,0,-1
2,1,2,107,237,-1,0,-1
2,1,2,136,345,-1,0,-1
2,1,2,156,296,-1,0,-1
2,1,2,181,277,-1,1,317
2,1,2,165,294,-1,0,-1
2,1,2,181,267,-1,0,-1
2,1,2,108,243,-1,0,-1
2,1,2,175,322,-1,0,-1
2,1,2,118,254,-1,0,-1
2,1,2,42,348,-1,0,-1
2,1,2,81,279,-1,0,-1
2,1,2,95,362,-1,0,-1
2,1,2,125,295,-1,0,-1
2,1,2,64,290,-1,0,-1
