age_band,num_people,max_vax,time_1,time_2,time_3,infection,infection_day
2,1,2,172,306,-1,1,306
2,1,2,114,357,-1,0,-1
2,1,2,152,356,-1,0,-1
2,1,2,113,350,-1,0,-1
2,1,2,159,312,-1,0,-1
2,1,2,156,324,-1,0,-1
2,1,2,177,303,-1,0,-1
2,1,2,173,354,-1,0,-1
2,1,2,155,360,-1,0,-1
2,1,2,141,349,-1,0,-1
2,1,2,115,346,-1,1,318
2,1,2,113,334,-1,0,-1
2,1,2,124,316,-1,0,-1
2,1,2,122,344,-1,0,-1
2,1,2,162,295,-1,0,-1
2,1,2,151,316,-1,0,-1
2,1,2,135,336,-1,0,-1
2,1,2,167,303,-1,0,-1
2,1,2,123,330,-1,0,-1
2,1,2,158,312,-1,0,-1
2,1,2,144,327,-1,0,-1
2,1,2,175,327,-1,0,-1
2,1,2,138,300,-1,1,317
2,1,2,150,359,-1,0,-1
2,1,2,145,304,-1,0,-1
2,1,2,128,353,-1,0,-1
2,1,2,111,360,-1,0,-1
2,1,2,137,339,-1,1,293
2,1,2,173,347,-1,0,-1
2,1,2,147,311,-1,0,-1
2,1,2,142,319,-1,0,-1
2,1,2,176,327,-1,0,-1
2,1,2,168,362,-1,0,-1
2,1,2,153,308,-1,0,-1
2,1,2,143,344,-1,0,-1
2,1,2,129,345,-1,0,-1
2,1,2,111,322,-1,1,315
2,1,2,170,340,-1,0,-1
2,1,2,115,304,-1,1,302
2,1,2,112,309,-1,0,-1
2,1,2,180,319,-1,1,311
2,1,2,152,329,-1,0,-1
2,1,2,169,324,-1,0,-1
2,1,2,149,327,-1,0,-1
2,1,2,169,358,-1,0,-1
2,1,2,128,336,-1,0,-1
2,1,2,147,352,-1,0,-1
2,1,2,125,307,-1,0,-1
2,1,2,180,326,-1,0,-1
2,1,2,165,350,-1,1,278
2,1,2,165,324,-1,1,316
2,1,2,124,330,-1,0,-1
2,1,2,115,343,-1,0,-1
2,1,2,133,327,-1,0,-1
2,1,2,116,335,-1,0,-1
2,1,2,147,309,-1,0,-1
2,1,2,160,342,-1,0,-1
2,1,2,127,300,-1,0,-1
2,1,2,172,311,-1,0,-1
2,1,2,113,335,-1,0,-1
2,1,2,127,334,-1,0,-1
2,1,2,141,343,-1,0,-1
2,1,2,133,360,-1,0,-1
2,1,2,152,350,-1,0,-1
2,1,2,158,309,-1,0,-1
2,1,2,126,331,-1,1,301
2,1,2,112,298,-1,1,327
2,1,2,114,294,-1,0,-1
2,1,2,180,338,-1,0,-1
2,1,2,168,325,-1,1,325
2,1,2,167,338,-1,0,-1
2,1,2,116,292,-1,0,-1
2,1,2,160,348,-1,0,-1
2,1,2,176,342,-1,0,-1
2,1,2,110,349,-1,0,-1
2,1,2,180,363,-1,0,-1
2,1,2,138,329,-1,0,-1
2,1,2,161,310,-1,0,-1
2,1,2,175,315,-1,1,325
2,1,2,168,313,-1,0,-1
2,1,2,162,314,-1,0,-1
2,1,2,136,293,-1,0,-1
2,1,2,138,363,-1,0,-1
2,1,2,131,295,-1,0,-1
2,1,2,114,327,-1,0,-1
2,1,2,124,296,-1,0,-1
2,1,2,164,311,-1,0,-1
2,1,2,133,360,-1,0,-1
2,1,2,172,340,-1,0,-1
2,1,2,179,359,-1,0,-1
2,1,2,123,318,-1,0,-1
2,1,2,149,334,-1,1,317
2,1,2,137,357,-1,0,-1
2,1,2,161,326,-1,1,297
2,1,2,160,348,-1,0,-1
2,1,2,126,355,-1,0,-1
2,1,2,179,342,-1,0,-1
2,1,2,148,353,-1,0,-1
2,1,2,137,305,-1,0,-1
2,1,2,124,337,-1,0,-1
2,1,2,142,337,-1,0,-1
2,1,2,151,356,-1,0,-1
2,1,2,148,329,-1,0,-1
2,1,2,141,353,-1,0,-1
2,1,2,178,350,-1,0,-1
2,1,2,147,301,-1,0,-1
2,1,2,139,358,-1,0,-1
2,1,2,167,305,-1,0,-1
2,1,2,117,336,-1,0,-1
2,1,2,149,328,-1,0,-1
2,1,2,118,325,-1,0,-1
2,1,2,180,299,-1,0,-1
2,1,2,159,341,-1,0,-1
2,1,2,161,350,-1,0,-1
2,1,2,172,311,-1,0,-1
2,1,2,144,361,-1,0,-1
2,1,2,180,362,-1,0,-1
2,1,2,145,294,-1,0,-1
2,1,2,111,301,-1,0,-1
2,1,2,178,294,-1,0,-1
2,1,2,128,297,-1,1,288
2,1,2,170,295,-1,0,-1
2,1,2,135,343,-1,0,-1
2,1,2,181,333,-1,0,-1
2,1,2,166,313,-1,0,-1
2,1,2,141,352,-1,0,-1
2,1,2,119,299,-1,0,-1
2,1,2,118,355,-1,0,-1
2,1,2,134,340,-1,0,-1
2,1,2,134,300,-1,0,-1
2,1,2,165,330,-1,0,-1
2,1,2,116,352,-1,0,-1
2,1,2,152,344,-1,1,305
2,1,2,126,355,-1,0,-1
2,1,2,173,333,-1,0,-1
2,1,2,142,339,-1,0,-1
2,1,2,114,321,-1,0,-1
2,1,2,148,332,-1,0,-1
2,1,2,131,356,-1,0,-1
2,1,2,167,346,-1,1,324
2,1,2,133,337,-1,0,-1
2,1,2,131,293,-1,0,-1
2,1,2,128,345,-1,0,-1
2,1,2,128,301,-1,0,-1
2,1,2,160,310,-1,0,-1
2,1,2,165,296,-1,0,-1
2,1,2,156,329,-1,0,-1
2,1,2,172,319,-1,0,-1
2,1,2,137,359,-1,0,-1
2,1,2,168,319,-1,0,-1
2,1,2,142,308,-1,0,-1
2,1,2,152,301,-1,0,-1
2,1,2,134,335,-1,0,-1
2,1,2,152,321,-1,0,-1
2,1,2,158,334,-1,0,-1
2,1,2,158,321,-1,0,-1
2,1,2,129,332,-1,0,-1
2,1,2,160,328,-1,0,-1
2,1,2,133,347,-1,0,-1
2,1,2,122,300,-1,0,-1
2,1,2,139,314,-1,0,-1
2,1,2,163,338,-1,0,-1
2,1,2,123,360,-1,1,313
2,1,2,165,310,-1,1,305
2,1,2,126,308,-1,0,-1
3,1,2,179,342,-1,0,-1
3,1,2,171,351,-1,0,-1
3,1,2,150,327,-1,1,300
3,1,2,125,316,-1,0,-1
3,1,2,149,301,-1,0,-1
3,1,2,123,355,-1,0,-1
3,1,2,132,292,-1,1,310
3,1,2,139,317,-1,0,-1
3,1,2,128,359,-1,0,-1
3,1,2,175,343,-1,0,-1
3,1,2,146,348,-1,0,-1
3,1,2,123,302,-1,0,-1
3,1,2,140,293,-1,0,-1
3,1,2,132,301,-1,0,-1
3,1,2,155,298,-1,1,313
3,1,2,128,355,-1,0,-1
3,1,2,178,341,-1,0,-1
3,1,2,125,323,-1,0,-1
3,1,2,153,326,-1,0,-1
3,1,2,127,295,-1,0,-1
3,1,2,171,362,-1,0,-1
3,1,2,144,323,-1,0,-1
3,1,2,170,312,-1,0,-1
3,1,2,125,343,-1,0,-1
3,1,2,132,333,-1,0,-1
3,1,2,122,338,-1,0,-1
3,1,2,174,356,-1,0,-1
3,1,2,171,331,-1,0,-1
3,1,2,153,296,-1,0,-1
3,1,2,115,354,-1,0,-1
3,1,2,126,325,-1,1,301
3,1,2,156,296,-1,1,306
