age_band,num_people,max_vax,time_1,time_2,time_3,infection,infection_day
2,1,2,77,341,-1,0,-1
2,1,2,138,317,-1,0,-1
2,1,2,75,287,-1,1,306
2,1,2,146,307,-1,0,-1
2,1,2,96,279,-1,0,-1
2,1,2,75,292,-1,0,-1
2,1,2,87,235,-1,0,-1
2,1,2,60,332,-1,0,-1
2,1,2,71,302,-1,0,-1
2,1,2,117,269,-1,0,-1
2,1,2,104,263,-1,0,-1
2,1,2,100,248,-1,0,-1
2,1,2,138,272,-1,0,-1
2,1,2,139,337,-1,1,314
2,1,2,123,267,-1,0,-1
2,1,2,94,351,-1,0,-1
2,1,2,170,275,-1,1,317
2,1,2,177,286,-1,0,-1
2,1,2,129,255,-1,0,-1
2,1,2,172,309,-1,0,-1
2,1,2,149,352,-1,0,-1
2,1,2,74,361,-1,0,-1
2,1,2,129,255,-1,0,-1
2,1,2,176,342,-1,0,-1
2,1,2,90,329,-1,0,-1
2,1,2,55,274,-1,1,297
2,1,2,123,341,-1,0,-1
2,1,2,179,334,-1,0,-1
2,1,2,160,246,-1,0,-1
2,1,2,178,286,-1,0,-1
2,1,2,166,354,-1,0,-1
2,1,2,163,306,-1,1,310
2,1,2,65,243,-1,0,-1
2,1,2,118,235,-1,0,-1
2,1,2,109,257,-1,0,-1
2,1,2,156,237,-1,0,-1
2,1,2,127,290,-1,0,-1
2,1,2,102,346,-1,0,-1
2,1,2,126,257,-1,0,-1
2,1,2,73,303,-1,0,-1
2,1,2,80,351,-1,0,-1
2,1,2,149,274,-1,1,293
2,1,2,121,270,-1,0,-1
2,1,2,165,260,-1,0,-1
2,1,2,94,330,-1,0,-1
2,1,2,92,245,-1,0,-1
2,1,2,155,281,-1,0,-1
2,1,2,149,362,-1,0,-1
2,1,2,73,332,-1,0,-1
2,1,2,99,310,-1,0,-1
2,1,2,92,337,-1,0,-1
2,1,2,112,287,-1,0,-1
2,1,2,176,355,-1,0,-1
2,1,2,147,259,-1,0,-1
2,1,2,170,311,-1,0,-1
2,1,2,101,358,-1,0,-1
2,1,2,108,238,-1,0,-1
2,1,2,145,281,-1,0,-1
