age_band,num_people,max_vax,time_1,time_2,time_3,infection,infection_day
2,1,2,29,276,-1,0,-1
2,1,2,122,301,-1,0,-1
2,1,2,21,327,-1,1,302
2,1,2,143,297,-1,0,-1
2,1,2,160,340,-1,0,-1
2,1,2,79,211,-1,0,-1
2,1,2,88,291,-1,0,-1
2,1,2,132,294,-1,0,-1
2,1,2,61,332,-1,0,-1
2,1,2,162,289,-1,1,322
2,1,2,158,275,-1,0,-1
2,1,2,20,324,-1,0,-1
2,1,2,92,222,-1,0,-1
2,1,2,110,342,-1,0,-1
2,1,2,179,220,-1,0,-1
2,1,2,161,276,-1,0,-1
2,1,2,181,209,-1,0,-1
2,1,2,154,233,-1,1,360
2,1,2,121,296,-1,0,-1
2,1,2,102,325,-1,1,296
2,1,2,60,289,-1,0,-1
2,1,2,53,240,-1,0,-1
2,1,2,135,315,-1,0,-1
2,1,2,109,221,-1,0,-1
2,1,2,64,234,-1,0,-1
2,1,2,78,216,-1,0,-1
2,1,2,87,362,-1,0,-1
2,1,2,73,344,-1,0,-1
2,1,2,48,281,-1,0,-1
2,1,2,52,339,-1,0,-1
2,1,2,139,211,-1,0,-1
2,1,2,155,213,-1,0,-1
2,1,2,90,287,-1,0,-1
2,1,2,147,298,-1,1,283
2,1,2,173,242,-1,0,-1
2,1,2,105,331,-1,0,-1
2,1,2,181,323,-1,1,309
2,1,2,56,280,-1,0,-1
2,1,2,59,219,-1,0,-1
2,1,2,134,277,-1,0,-1
2,1,2,39,353,-1,0,-1
2,1,2,167,355,-1,0,-1
2,1,2,40,319,-1,0,-1
2,1,2,124,252,-1,0,-1
2,1,2,46,285,-1,0,-1
2,1,2,51,357,-1,0,-1
2,1,2,18,242,-1,0,-1
2,1,2,118,313,-1,0,-1
2,1,2,27,295,-1,0,-1
2,1,2,96,201,-1,1,285
2,1,2,110,245,-1,1,312
2,1,2,20,285,-1,0,-1
2,1,2,17,287,-1,0,-1
2,1,2,181,322,-1,0,-1
2,1,2,165,229,-1,0,-1
2,1,2,32,359,-1,0,-1
2,1,2,118,247,-1,0,-1
2,1,2,83,306,-1,0,-1
2,1,2,50,345,-1,1,329
2,1,2,17,331,-1,0,-1
2,1,2,55,361,-1,0,-1
2,1,2,48,244,-1,0,-1
2,1,2,157,281,-1,1,281
2,1,2,169,245,-1,0,-1
2,1,2,164,290,-1,0,-1
2,1,2,110,271,-1,0,-1
2,1,2,131,240,-1,0,-1
2,1,2,172,311,-1,0,-1
2,1,2,163,228,-1,0,-1
2,1,2,106,356,-1,1,305
2,1,2,71,224,-1,0,-1
2,1,2,40,280,-1,0,-1
2,1,2,40,265,-1,1,296
2,1,2,132,246,-1,0,-1
2,1,2,107,217,-1,0,-1
2,1,2,143,235,-1,0,-1
2,1,2,29,282,-1,0,-1
2,1,2,74,237,-1,1,299
2,1,2,94,270,-1,0,-1
2,1,2,109,353,-1,0,-1
2,1,2,37,221,-1,0,-1
2,1,2,66,338,-1,0,-1
2,1,2,50,363,-1,1,319
2,1,2,30,361,-1,0,-1
2,1,2,78,306,-1,0,-1
2,1,2,146,303,-1,0,-1
2,1,2,145,352,-1,0,-1
2,1,2,104,209,-1,1,303
2,1,2,141,294,-1,0,-1
2,1,2,109,202,-1,0,-1
2,1,2,72,237,-1,0,-1
2,1,2,94,340,-1,0,-1
2,1,2,178,285,-1,0,-1
2,1,2,34,215,-1,0,-1
2,1,2,115,317,-1,0,-1
2,1,2,33,224,-1,0,-1
2,1,2,32,205,-1,0,-1
2,1,2,106,362,-1,1,324
2,1,2,165,261,-1,1,291
2,1,2,85,325,-1,0,-1
2,1,2,172,326,-1,1,339
2,1,2,162,288,-1,0,-1
2,1,2,79,333,-1,0,-1
2,1,2,142,207,-1,0,-1
2,1,2,69,346,-1,1,296
2,1,2,36,357,-1,1,321
2,1,2,174,267,-1,0,-1
2,1,2,101,343,-1,0,-1
2,1,2,173,248,-1,0,-1
2,1,2,18,221,-1,0,-1
2,1,2,46,306,-1,0,-1
2,1,2,118,252,-1,0,-1
2,1,2,51,305,-1,1,310
2,1,2,172,244,-1,0,-1
2,1,2,130,336,-1,0,-1
2,1,2,48,212,-1,0,-1
2,1,2,57,343,-1,1,285
2,1,2,162,240,-1,0,-1
2,1,2,29,348,-1,0,-1
2,1,2,28,318,-1,1,337
2,1,2,75,256,-1,0,-1
2,1,2,73,317,-1,0,-1
2,1,2,153,257,-1,0,-1
2,1,2,175,241,-1,0,-1
2,1,2,153,207,-1,1,326
2,1,2,41,233,-1,0,-1
2,1,2,74,344,-1,0,-1
2,1,2,84,220,-1,0,-1
2,1,2,102,336,-1,0,-1
2,1,2,177,305,-1,0,-1
2,1,2,161,308,-1,0,-1
2,1,2,99,217,-1,0,-1
2,1,2,146,271,-1,1,295
2,1,2,86,342,-1,1,287
2,1,2,35,222,-1,0,-1
2,1,2,88,273,-1,0,-1
2,1,2,174,282,-1,0,-1
2,1,2,63,348,-1,1,282
2,1,2,68,273,-1,0,-1
2,1,2,137,256,-1,1,308
2,1,2,78,337,-1,0,-1
2,1,2,53,349,-1,0,-1
2,1,2,119,272,-1,0,-1
2,1,2,131,278,-1,0,-1
2,1,2,22,215,-1,0,-1
2,1,2,29,226,-1,0,-1
2,1,2,64,261,-1,0,-1
2,1,2,55,206,-1,0,-1
2,1,2,28,246,-1,1,306
2,1,2,160,225,-1,0,-1
2,1,2,44,220,-1,0,-1
2,1,2,179,263,-1,1,326
2,1,2,17,326,-1,0,-1
2,1,2,180,336,-1,1,305
2,1,2,48,208,-1,1,292
2,1,2,146,244,-1,0,-1
2,1,2,116,298,-1,0,-1
2,1,2,94,203,-1,0,-1
2,1,2,176,220,-1,1,291
2,1,2,46,202,-1,0,-1
2,1,2,145,277,-1,0,-1
2,1,2,73,273,-1,0,-1
2,1,2,103,246,-1,0,-1
2,1,2,105,270,-1,0,-1
2,1,2,83,339,-1,0,-1
2,1,2,98,343,-1,1,306
2,1,2,116,340,-1,0,-1
2,1,2,24,249,-1,0,-1
2,1,2,172,277,-1,0,-1
2,1,2,38,206,-1,0,-1
2,1,2,23,346,-1,0,-1
2,1,2,27,292,-1,0,-1
2,1,2,97,202,-1,0,-1
2,1,2,156,297,-1,0,-1
2,1,2,134,292,-1,0,-1
2,1,2,137,223,-1,0,-1
2,1,2,87,264,-1,0,-1
2,1,2,45,240,-1,0,-1
2,1,2,49,227,-1,0,-1
2,1,2,70,205,-1,0,-1
2,1,2,62,214,-1,1,307
2,1,2,148,258,-1,0,-1
2,1,2,33,204,-1,0,-1
2,1,2,74,302,-1,0,-1
2,1,2,128,269,-1,0,-1
2,1,2,45,341,-1,1,338
2,1,2,47,283,-1,1,291
2,1,2,123,243,-1,0,-1
2,1,2,143,287,-1,0,-1
2,1,2,77,297,-1,0,-1
2,1,2,148,230,-1,0,-1
2,1,2,106,227,-1,0,-1
2,1,2,180,230,-1,1,308
2,1,2,89,243,-1,0,-1
2,1,2,119,200,-1,0,-1
2,1,2,99,224,-1,0,-1
2,1,2,34,282,-1,1,334
2,1,2,136,344,-1,1,287
2,1,2,137,346,-1,1,318
2,1,2,87,329,-1,1,291
2,1,2,54,216,-1,0,-1
2,1,2,27,264,-1,0,-1
2,1,2,94,310,-1,0,-1
2,1,2,128,324,-1,0,-1
2,1,2,156,276,-1,0,-1
2,1,2,128,323,-1,0,-1
2,1,2,64,268,-1,0,-1
2,1,2,146,263,-1,0,-1
