age_band,num_people,max_vax,time_1,time_2,time_3,infection,infection_day
2,1,2,153,337,-1,1,313
2,1,2,154,340,-1,0,-1
2,1,2,136,262,-1,0,-1
2,1,2,154,273,-1,1,297
2,1,2,38,318,-1,1,330
2,1,2,143,299,-1,0,-1
2,1,2,94,320,-1,1,304
2,1,2,179,235,-1,0,-1
2,1,2,107,228,-1,0,-1
2,1,2,148,267,-1,0,-1
2,1,2,54,360,-1,0,-1
2,1,2,77,336,-1,0,-1
2,1,2,102,324,-1,0,-1
2,1,2,152,257,-1,0,-1
2,1,2,164,266,-1,0,-1
2,1,2,169,286,-1,0,-1
2,1,2,66,243,-1,0,-1
2,1,2,34,359,-1,0,-1
2,1,2,90,331,-1,0,-1
2,1,2,158,224,-1,0,-1
2,1,2,115,312,-1,0,-1
2,1,2,92,261,-1,0,-1
2,1,2,94,268,-1,1,299
2,1,2,170,238,-1,0,-1
2,1,2,144,285,-1,0,-1
2,1,2,112,245,-1,0,-1
2,1,2,65,222,-1,0,-1
2,1,2,64,359,-1,0,-1
2,1,2,153,299,-1,0,-1
2,1,2,174,275,-1,0,-1
2,1,2,102,252,-1,0,-1
2,1,2,37,338,-1,0,-1
2,1,2,135,309,-1,0,-1
2,1,2,109,312,-1,0,-1
2,1,2,69,330,-1,0,-1
2,1,2,162,249,-1,0,-1
2,1,2,107,305,-1,0,-1
2,1,2,155,361,-1,0,-1
2,1,2,97,348,-1,0,-1
2,1,2,73,255,-1,0,-1
2,1,2,169,240,-1,1,299
2,1,2,83,273,-1,0,-1
2,1,2,112,216,-1,0,-1
2,1,2,160,321,-1,0,-1
2,1,2,55,299,-1,0,-1
2,1,2,104,325,-1,1,300
2,1,2,155,329,-1,0,-1
2,1,2,65,334,-1,0,-1
2,1,2,172,246,-1,1,310
2,1,2,155,230,-1,0,-1
2,1,2,76,269,-1,0,-1
2,1,2,92,299,-1,0,-1
2,1,2,171,321,-1,0,-1
2,1,2,164,277,-1,0,-1
2,1,2,147,224,-1,0,-1
2,1,2,103,273,-1,0,-1
2,1,2,92,301,-1,0,-1
2,1,2,90,284,-1,0,-1
2,1,2,164,274,-1,0,-1
2,1,2,170,297,-1,0,-1
2,1,2,63,255,-1,0,-1
2,1,2,152,293,-1,0,-1
2,1,2,96,344,-1,0,-1
2,1,2,152,219,-1,0,-1
2,1,2,56,225,-1,0,-1
2,1,2,83,322,-1,0,-1
2,1,2,93,217,-1,1,299
2,1,2,77,311,-1,0,-1
2,1,2,128,216,-1,0,-1
2,1,2,114,340,-1,1,306
2,1,2,128,316,-1,0,-1
2,1,2,137,229,-1,0,-1
2,1,2,107,309,-1,0,-1
2,1,2,161,330,-1,0,-1
2,1,2,89,273,-1,0,-1
2,1,2,176,303,-1,0,-1
2,1,2,56,225,-1,0,-1
2,1,2,131,233,-1,0,-1
2,1,2,65,295,-1,0,-1
2,1,2,179,270,-1,0,-1
2,1,2,68,259,-1,0,-1
2,1,2,43,350,-1,0,-1
2,1,2,86,327,-1,0,-1
2,1,2,63,358,-1,0,-1
2,1,2,140,285,-1,0,-1
2,1,2,61,322,-1,0,-1
2,1,2,61,232,-1,0,-1
2,1,2,140,354,-1,0,-1
2,1,2,37,306,-1,0,-1
2,1,2,40,230,-1,0,-1
2,1,2,89,354,-1,0,-1
2,1,2,81,289,-1,0,-1
2,1,2,89,344,-1,0,-1
2,1,2,44,341,-1,0,-1
2,1,2,109,361,-1,0,-1
2,1,2,59,315,-1,0,-1
2,1,2,118,362,-1,0,-1
2,1,2,167,332,-1,0,-1
