age_band,num_people,max_vax,time_1,time_2,time_3,infection,infection_day
2,1,2,164,246,-1,0,-1
2,1,2,164,287,-1,0,-1
2,1,2,88,277,-1,0,-1
2,1,2,100,361,-1,1,304
2,1,2,177,260,-1,0,-1
2,1,2,50,252,-1,0,-1
2,1,2,120,345,-1,0,-1
2,1,2,99,300,-1,1,298
2,1,2,157,304,-1,0,-1
2,1,2,115,214,-1,0,-1
2,1,2,137,351,-1,0,-1
2,1,2,129,347,-1,0,-1
2,1,2,58,224,-1,0,-1
2,1,2,56,270,-1,0,-1
2,1,2,111,256,-1,0,-1
2,1,2,109,277,-1,0,-1
2,1,2,117,227,-1,0,-1
2,1,2,170,307,-1,0,-1
2,1,2,71,311,-1,0,-1
2,1,2,43,338,-1,1,313
2,1,2,154,311,-1,0,-1
2,1,2,84,353,-1,0,-1
2,1,2,146,318,-1,0,-1
2,1,2,46,300,-1,0,-1
2,1,2,93,331,-1,1,297
2,1,2,125,290,-1,0,-1
2,1,2,74,333,-1,0,-1
2,1,2,160,272,-1,0,-1
2,1,2,155,215,-1,0,-1
2,1,2,143,333,-1,1,317
2,1,2,152,333,-1,1,313
2,1,2,169,357,-1,0,-1
2,1,2,132,320,-1,0,-1
2,1,2,69,306,-1,0,-1
2,1,2,36,242,-1,0,-1
2,1,2,125,290,-1,1,297
2,1,2,53,275,-1,0,-1
2,1,2,98,303,-1,0,-1
2,1,2,174,344,-1,0,-1
2,1,2,53,355,-1,0,-1
2,1,2,98,329,-1,0,-1
2,1,2,110,237,-1,0,-1
2,1,2,169,361,-1,0,-1
2,1,2,155,240,-1,0,-1
2,1,2,101,358,-1,0,-1
2,1,2,64,325,-1,0,-1
2,1,2,49,300,-1,0,-1
2,1,2,169,244,-1,0,-1
2,1,2,148,282,-1,0,-1
2,1,2,61,240,-1,0,-1
2,1,2,101,336,-1,1,316
2,1,2,144,324,-1,1,298
2,1,2,97,322,-1,0,-1
2,1,2,130,277,-1,0,-1
2,1,2,130,227,-1,0,-1
2,1,2,143,340,-1,1,321
2,1,2,43,279,-1,0,-1
2,1,2,48,255,-1,1,303
2,1,2,95,266,-1,0,-1
2,1,2,120,244,-1,0,-1
2,1,2,121,331,-1,0,-1
2,1,2,180,308,-1,0,-1
2,1,2,176,361,-1,0,-1
2,1,2,118,319,-1,0,-1
2,1,2,117,322,-1,0,-1
2,1,2,44,269,-1,1,304
2,1,2,43,321,-1,0,-1
2,1,2,129,293,-1,0,-1
2,1,2,47,350,-1,1,295
2,1,2,105,243,-1,1,315
2,1,2,109,301,-1,0,-1
2,1,2,42,225,-1,1,315
2,1,2,178,216,-1,1,289
2,1,2,142,359,-1,0,-1
2,1,2,54,239,-1,0,-1
2,1,2,84,274,-1,1,317
2,1,2,88,296,-1,0,-1
2,1,2,96,294,-1,1,305
2,1,2,126,295,-1,1,289
2,1,2,86,333,-1,0,-1
2,1,2,138,276,-1,0,-1
2,1,2,94,282,-1,0,-1
2,1,2,113,323,-1,0,-1
2,1,2,177,356,-1,0,-1
2,1,2,44,361,-1,0,-1
2,1,2,50,352,-1,0,-1
2,1,2,59,349,-1,0,-1
2,1,2,63,302,-1,0,-1
2,1,2,57,349,-1,0,-1
2,1,2,169,310,-1,0,-1
2,1,2,33,237,-1,1,279
2,1,2,143,266,-1,0,-1
2,1,2,176,321,-1,1,289
2,1,2,58,350,-1,0,-1
2,1,2,170,226,-1,1,280
2,1,2,47,289,-1,0,-1
2,1,2,47,251,-1,0,-1
2,1,2,147,333,-1,0,-1
2,1,2,96,333,-1,1,311
2,1,2,111,302,-1,0,-1
2,1,2,120,296,-1,0,-1
2,1,2,99,339,-1,0,-1
2,1,2,120,299,-1,0,-1
2,1,2,96,349,-1,0,-1
2,1,2,39,219,-1,0,-1
2,1,2,133,320,-1,0,-1
2,1,2,164,233,-1,0,-1
2,1,2,145,359,-1,1,298
2,1,2,111,350,-1,0,-1
2,1,2,166,320,-1,1,313
2,1,2,168,306,-1,0,-1
2,1,2,142,337,-1,1,311
2,1,2,49,360,-1,0,-1
2,1,2,78,353,-1,0,-1
