age_band,num_people,max_vax,time_1,time_2,time_3,infection,infection_day
2,1,2,176,360,-1,0,-1
2,1,2,97,266,-1,0,-1
2,1,2,163,342,-1,0,-1
2,1,2,70,230,-1,0,-1
2,1,2,44,335,-1,0,-1
2,1,2,113,327,-1,0,-1
2,1,2,47,351,-1,0,-1
2,1,2,160,202,-1,0,-1
2,1,2,165,197,-1,0,-1
2,1,2,23,349,-1,0,-1
2,1,2,144,332,-1,0,-1
2,1,2,81,240,-1,0,-1
2,1,2,179,234,-1,1,338
2,1,2,179,290,-1,0,-1
2,1,2,118,329,-1,0,-1
2,1,2,17,207,-1,0,-1
2,1,2,148,255,-1,0,-1
2,1,2,27,214,-1,0,-1
2,1,2,162,277,-1,0,-1
2,1,2,177,215,-1,0,-1
2,1,2,143,320,-1,0,-1
2,1,2,176,282,-1,0,-1
2,1,2,102,218,-1,0,-1
2,1,2,142,245,-1,0,-1
2,1,2,151,272,-1,0,-1
2,1,2,166,235,-1,0,-1
2,1,2,97,192,-1,0,-1
2,1,2,48,357,-1,0,-1
2,1,2,48,198,-1,0,-1
2,1,2,85,246,-1,0,-1
2,1,2,28,253,-1,0,-1
2,1,2,41,289,-1,0,-1
2,1,2,118,312,-1,0,-1
2,1,2,110,360,-1,1,306
2,1,2,181,209,-1,0,-1
2,1,2,43,325,-1,0,-1
2,1,2,104,267,-1,0,-1
2,1,2,179,311,-1,0,-1
2,1,2,47,282,-1,0,-1
2,1,2,34,348,-1,0,-1
2,1,2,105,349,-1,0,-1
2,1,2,82,223,-1,0,-1
2,1,2,103,343,-1,0,-1
2,1,2,17,249,-1,0,-1
2,1,2,48,214,-1,0,-1
2,1,2,171,328,-1,0,-1
2,1,2,16,326,-1,0,-1
2,1,2,122,328,-1,0,-1
2,1,2,93,194,-1,0,-1
2,1,2,170,235,-1,0,-1
2,1,2,14,319,-1,0,-1
2,1,2,81,202,-1,1,292
2,1,2,47,227,-1,0,-1
2,1,2,57,333,-1,0,-1
2,1,2,90,347,-1,0,-1
2,1,2,30,356,-1,0,-1
2,1,2,136,332,-1,0,-1
2,1,2,138,352,-1,0,-1
2,1,2,128,338,-1,0,-1
2,1,2,137,262,-1,0,-1
2,1,2,164,324,-1,0,-1
2,1,2,130,219,-1,1,301
2,1,2,103,194,-1,0,-1
2,1,2,139,222,-1,0,-1
2,1,2,72,282,-1,0,-1
2,1,2,160,194,-1,1,291
2,1,2,18,204,-1,0,-1
2,1,2,97,249,-1,0,-1
2,1,2,28,327,-1,0,-1
2,1,2,179,310,-1,0,-1
2,1,2,80,257,-1,1,297
2,1,2,156,193,-1,0,-1
2,1,2,65,325,-1,0,-1
2,1,2,169,351,-1,0,-1
2,1,2,22,304,-1,0,-1
2,1,2,50,309,-1,0,-1
2,1,2,172,340,-1,0,-1
2,1,2,107,321,-1,0,-1
2,1,2,24,284,-1,0,-1
2,1,2,154,251,-1,0,-1
2,1,2,69,217,-1,0,-1
2,1,2,99,261,-1,0,-1
2,1,2,50,326,-1,1,310
2,1,2,26,228,-1,0,-1
2,1,2,172,326,-1,0,-1
2,1,2,86,242,-1,0,-1
