age_band,num_people,max_vax,time_1,time_2,time_3,infection,infection_day
2,1,2,43,215,-1,1,302
2,1,2,174,264,-1,0,-1
2,1,2,37,242,-1,0,-1
2,1,2,50,325,-1,0,-1
2,1,2,83,228,-1,0,-1
2,1,2,106,229,-1,1,319
2,1,2,70,308,-1,0,-1
2,1,2,135,347,-1,1,294
2,1,2,94,320,-1,1,285
2,1,2,90,261,-1,1,273
2,1,2,68,349,-1,0,-1
2,1,2,81,284,-1,0,-1
2,1,2,155,357,-1,0,-1
2,1,2,41,316,-1,0,-1
2,1,2,131,299,-1,0,-1
2,1,2,165,309,-1,0,-1
2,1,2,44,221,-1,0,-1
2,1,2,106,220,-1,0,-1
2,1,2,119,278,-1,0,-1
2,1,2,151,270,-1,0,-1
2,1,2,82,338,-1,1,314
2,1,2,55,237,-1,1,310
2,1,2,34,257,-1,0,-1
2,1,2,36,266,-1,0,-1
2,1,2,139,313,-1,0,-1
2,1,2,156,326,-1,0,-1
2,1,2,104,262,-1,0,-1
2,1,2,82,265,-1,0,-1
2,1,2,59,326,-1,0,-1
2,1,2,75,317,-1,0,-1
2,1,2,158,230,-1,0,-1
2,1,2,67,243,-1,0,-1
2,1,2,67,215,-1,0,-1
2,1,2,33,230,-1,0,-1
2,1,2,44,242,-1,0,-1
2,1,2,68,350,-1,0,-1
2,1,2,86,355,-1,1,260
2,1,2,80,332,-1,0,-1
2,1,2,113,301,-1,0,-1
2,1,2,45,215,-1,0,-1
2,1,2,64,326,-1,0,-1
2,1,2,154,280,-1,0,-1
2,1,2,77,343,-1,0,-1
2,1,2,123,224,-1,0,-1
2,1,2,68,354,-1,1,294
2,1,2,147,354,-1,0,-1
2,1,2,36,225,-1,1,294
2,1,2,142,310,-1,0,-1
2,1,2,109,218,-1,0,-1
2,1,2,115,277,-1,0,-1
2,1,2,49,286,-1,0,-1
2,1,2,137,273,-1,0,-1
2,1,2,85,216,-1,1,301
2,1,2,90,264,-1,0,-1
2,1,2,121,273,-1,0,-1
2,1,2,33,332,-1,1,307
2,1,2,150,296,-1,1,320
2,1,2,56,302,-1,0,-1
2,1,2,34,264,-1,0,-1
2,1,2,59,218,-1,0,-1
2,1,2,138,321,-1,1,296
2,1,2,107,325,-1,0,-1
2,1,2,112,229,-1,0,-1
2,1,2,167,220,-1,0,-1
2,1,2,112,344,-1,0,-1
2,1,2,33,343,-1,1,306
2,1,2,88,273,-1,0,-1
2,1,2,150,361,-1,1,317
2,1,2,147,233,-1,1,305
2,1,2,104,251,-1,0,-1
2,1,2,144,229,-1,0,-1
2,1,2,93,265,-1,1,309
2,1,2,99,358,-1,1,298
2,1,2,54,304,-1,1,306
2,1,2,154,324,-1,1,311
2,1,2,108,270,-1,1,292
2,1,2,35,348,-1,0,-1
2,1,2,168,220,-1,0,-1
2,1,2,57,230,-1,0,-1
2,1,2,157,281,-1,0,-1
2,1,2,145,221,-1,0,-1
2,1,2,145,228,-1,0,-1
2,1,2,159,289,-1,1,296
2,1,2,72,303,-1,1,293
2,1,2,165,262,-1,0,-1
2,1,2,168,226,-1,1,310
2,1,2,91,242,-1,0,-1
2,1,2,33,350,-1,0,-1
2,1,2,150,355,-1,0,-1
2,1,2,176,335,-1,0,-1
2,1,2,66,361,-1,0,-1
2,1,2,120,311,-1,1,300
2,1,2,71,261,-1,0,-1
2,1,2,147,328,-1,1,321
2,1,2,59,338,-1,0,-1
2,1,2,52,322,-1,0,-1
2,1,2,62,250,-1,1,303
2,1,2,147,356,-1,0,-1
2,1,2,43,281,-1,0,-1
2,1,2,161,356,-1,0,-1
2,1,2,173,305,-1,0,-1
2,1,2,34,357,-1,1,323
2,1,2,146,253,-1,0,-1
2,1,2,126,303,-1,0,-1
2,1,2,121,292,-1,1,285
2,1,2,141,320,-1,0,-1
2,1,2,127,292,-1,0,-1
2,1,2,59,352,-1,0,-1
2,1,2,164,363,-1,1,297
2,1,2,162,354,-1,0,-1
2,1,2,46,238,-1,1,324
2,1,2,170,310,-1,0,-1
2,1,2,72,307,-1,1,280
2,1,2,152,314,-1,1,321
2,1,2,52,347,-1,1,298
2,1,2,33,295,-1,0,-1
2,1,2,79,344,-1,1,337
2,1,2,34,323,-1,1,307
2,1,2,131,237,-1,1,315
2,1,2,79,253,-1,0,-1
2,1,2,127,249,-1,0,-1
2,1,2,152,296,-1,1,315
2,1,2,176,244,-1,0,-1
2,1,2,53,272,-1,0,-1
2,1,2,128,263,-1,1,286
2,1,2,136,217,-1,1,322
2,1,2,35,240,-1,1,281
2,1,2,97,315,-1,0,-1
2,1,2,98,350,-1,1,266
2,1,2,130,284,-1,0,-1
2,1,2,180,231,-1,0,-1
2,1,2,148,229,-1,0,-1
2,1,2,59,354,-1,0,-1
2,1,2,147,307,-1,1,304
2,1,2,157,228,-1,0,-1
2,1,2,41,362,-1,0,-1
2,1,2,34,227,-1,1,340
2,1,2,112,303,-1,0,-1
2,1,2,147,332,-1,0,-1
2,1,2,168,226,-1,0,-1
2,1,2,80,226,-1,1,310
2,1,2,63,313,-1,1,305
2,1,2,120,217,-1,0,-1
2,1,2,37,282,-1,0,-1
2,1,2,39,318,-1,0,-1
2,1,2,95,248,-1,1,326
2,1,2,144,230,-1,1,307
2,1,2,48,260,-1,1,321
2,1,2,102,301,-1,0,-1
2,1,2,104,277,-1,1,294
2,1,2,164,236,-1,0,-1
2,1,2,121,357,-1,0,-1
2,1,2,170,237,-1,0,-1
2,1,2,161,221,-1,0,-1
2,1,2,51,317,-1,0,-1
2,1,2,133,261,-1,0,-1
2,1,2,58,299,-1,0,-1
2,1,2,131,343,-1,1,311
2,1,2,139,302,-1,0,-1
2,1,2,73,296,-1,0,-1
2,1,2,129,335,-1,0,-1
2,1,2,100,286,-1,1,291
2,1,2,111,216,-1,0,-1
2,1,2,48,317,-1,1,308
2,1,2,156,233,-1,0,-1
2,1,2,59,337,-1,0,-1
2,1,2,33,294,-1,1,299
2,1,2,104,216,-1,0,-1
2,1,2,141,339,-1,0,-1
2,1,2,83,348,-1,1,288
2,1,2,140,324,-1,0,-1
2,1,2,79,236,-1,1,307
2,1,2,120,313,-1,0,-1
2,1,2,34,276,-1,0,-1
2,1,2,170,255,-1,0,-1
2,1,2,133,274,-1,0,-1
2,1,2,60,329,-1,0,-1
2,1,2,36,339,-1,0,-1
2,1,2,145,305,-1,0,-1
2,1,2,65,270,-1,1,302
2,1,2,154,246,-1,0,-1
2,1,2,95,215,-1,1,305
2,1,2,35,356,-1,1,292
2,1,2,81,242,-1,1,314
2,1,2,75,347,-1,0,-1
2,1,2,86,243,-1,1,321
2,1,2,71,259,-1,0,-1
2,1,2,158,344,-1,0,-1
2,1,2,164,293,-1,0,-1
2,1,2,179,227,-1,1,329
2,1,2,66,237,-1,0,-1
2,1,2,175,261,-1,0,-1
2,1,2,155,326,-1,0,-1
2,1,2,181,266,-1,0,-1
2,1,2,157,247,-1,0,-1
2,1,2,59,242,-1,0,-1
2,1,2,160,363,-1,0,-1
2,1,2,147,225,-1,1,315
2,1,2,44,314,-1,0,-1
