age_band,num_people,max_vax,time_1,time_2,time_3,infection,infection_day
2,1,2,144,233,-1,0,-1
2,1,2,151,231,-1,0,-1
2,1,2,59,335,-1,1,317
2,1,2,91,300,-1,0,-1
2,1,2,146,270,-1,0,-1
2,1,2,43,199,-1,0,-1
2,1,2,148,275,-1,0,-1
2,1,2,108,201,-1,0,-1
2,1,2,137,252,-1,0,-1
2,1,2,23,286,-1,0,-1
2,1,2,76,323,-1,0,-1
2,1,2,18,335,-1,0,-1
2,1,2,176,332,-1,0,-1
2,1,2,59,257,-1,0,-1
2,1,2,43,252,-1,0,-1
2,1,2,133,216,-1,0,-1
2,1,2,92,363,-1,0,-1
2,1,2,132,355,-1,0,-1
2,1,2,65,202,-1,0,-1
2,1,2,101,230,-1,0,-1
2,1,2,48,309,-1,0,-1
2,1,2,166,287,-1,0,-1
2,1,2,176,361,-1,0,-1
2,1,2,89,315,-1,0,-1
2,1,2,177,303,-1,0,-1
2,1,2,64,344,-1,0,-1
2,1,2,141,323,-1,0,-1
2,1,2,29,326,-1,0,-1
2,1,2,65,312,-1,0,-1
2,1,2,157,266,-1,0,-1
2,1,2,174,349,-1,0,-1
2,1,2,56,308,-1,0,-1
2,1,2,22,284,-1,1,307
2,1,2,102,333,-1,0,-1
2,1,2,76,301,-1,0,-1
2,1,2,96,322,-1,0,-1
2,1,2,50,347,-1,0,-1
2,1,2,174,326,-1,0,-1
2,1,2,66,320,-1,0,-1
2,1,2,86,336,-1,0,-1
2,1,2,103,344,-1,0,-1
2,1,2,64,252,-1,0,-1
2,1,2,53,339,-1,0,-1
2,1,2,99,320,-1,0,-1
2,1,2,57,270,-1,0,-1
2,1,2,46,268,-1,0,-1
2,1,2,81,300,-1,0,-1
2,1,2,168,278,-1,0,-1
2,1,2,117,243,-1,0,-1
2,1,2,157,201,-1,0,-1
2,1,2,65,319,-1,0,-1
2,1,2,127,208,-1,0,-1
2,1,2,116,335,-1,0,-1
2,1,2,103,307,-1,0,-1
2,1,2,115,252,-1,1,288
