age_band,num_people,max_vax,time_1,time_2,time_3,time_4,infection,infection_day
2,1,3,81,270,399,-1,0,-1
2,1,3,143,288,385,-1,0,-1
2,1,3,82,231,496,-1,0,-1
2,1,3,80,340,540,-1,0,-1
2,1,3,176,230,375,-1,0,-1
2,1,3,152,290,526,-1,0,-1
2,1,3,142,310,515,-1,0,-1
2,1,3,122,338,515,-1,0,-1
2,1,3,68,278,438,-1,0,-1
2,1,3,45,231,381,-1,0,-1
2,1,3,50,300,411,-1,0,-1
2,1,3,96,287,483,-1,0,-1
2,1,3,123,220,422,-1,0,-1
2,1,3,110,229,446,-1,0,-1
2,1,3,86,325,481,-1,0,-1
2,1,3,84,312,467,-1,0,-1
2,1,3,67,275,414,-1,0,-1
2,1,3,74,348,469,-1,0,-1
2,1,3,57,355,509,-1,0,-1
2,1,3,62,257,433,-1,0,-1
2,1,3,169,240,368,-1,0,-1
2,1,3,113,309,447,-1,0,-1
2,1,3,69,246,405,-1,0,-1
2,1,3,111,287,497,-1,0,-1
2,1,3,48,271,369,-1,0,-1
2,1,3,54,299,427,-1,0,-1
2,1,3,84,277,467,-1,0,-1
2,1,3,66,358,452,-1,0,-1
2,1,3,117,282,475,-1,0,-1
2,1,3,110,302,449,-1,0,-1
2,1,3,177,319,403,-1,0,-1
2,1,3,93,333,503,-1,0,-1
2,1,3,169,362,498,-1,0,-1
2,1,3,133,304,456,-1,0,-1
2,1,3,120,299,383,-1,0,-1
2,1,3,103,246,383,-1,0,-1
2,1,3,154,310,425,-1,0,-1
2,1,3,178,265,385,-1,0,-1
2,1,3,166,336,470,-1,0,-1
2,1,3,160,285,370,-1,0,-1
2,1,3,153,267,366,-1,0,-1
2,1,3,121,263,513,-1,0,-1
2,1,3,71,304,501,-1,0,-1
2,1,3,79,272,381,-1,0,-1
2,1,3,100,266,538,-1,0,-1
2,1,3,163,233,392,-1,0,-1
2,1,3,84,216,495,-1,0,-1
2,1,3,115,261,534,-1,0,-1
2,1,3,181,310,483,-1,0,-1
2,1,3,145,245,406,-1,0,-1
2,1,3,50,354,446,-1,0,-1
2,1,3,126,308,436,-1,0,-1
2,1,3,46,333,451,-1,0,-1
2,1,3,58,246,510,-1,0,-1
2,1,3,77,311,492,-1,0,-1
2,1,3,44,304,476,-1,0,-1
2,1,3,50,311,502,-1,0,-1
2,1,3,145,357,544,-1,0,-1
2,1,3,147,357,482,-1,0,-1
2,1,3,72,279,416,-1,0,-1
2,1,3,174,223,366,-1,0,-1
2,1,3,138,257,540,-1,0,-1
2,1,3,151,235,431,-1,0,-1
2,1,3,146,318,427,-1,0,-1
2,1,3,157,236,497,-1,0,-1
2,1,3,128,225,458,-1,0,-1
2,1,3,102,310,442,-1,0,-1
2,1,3,77,298,382,-1,0,-1
2,1,3,128,313,519,-1,0,-1
2,1,3,165,266,462,-1,0,-1
2,1,3,56,234,394,-1,0,-1
2,1,3,108,312,436,-1,0,-1
2,1,3,121,343,520,-1,0,-1
2,1,3,76,274,485,-1,0,-1
2,1,3,168,259,377,-1,0,-1
2,1,3,168,286,376,-1,0,-1
2,1,3,166,290,380,-1,0,-1
2,1,3,80,257,491,-1,0,-1
2,1,3,67,251,408,-1,0,-1
2,1,3,148,345,497,-1,0,-1
2,1,3,70,228,366,-1,0,-1
2,1,3,121,346,539,-1,0,-1
2,1,3,50,287,525,-1,0,-1
2,1,3,67,252,494,-1,0,-1
2,1,3,138,280,404,-1,0,-1
2,1,3,97,343,439,-1,0,-1
2,1,3,38,337,536,-1,0,-1
2,1,3,100,281,421,-1,0,-1
2,1,3,114,297,470,-1,0,-1
2,1,3,87,278,399,-1,0,-1
2,1,3,82,270,452,-1,0,-1
2,1,3,89,228,471,-1,0,-1
2,1,3,79,299,383,-1,0,-1
2,1,3,162,317,478,-1,0,-1
2,1,3,98,349,520,-1,0,-1
2,1,3,113,296,503,-1,0,-1
2,1,3,180,317,540,-1,0,-1
2,1,3,85,232,506,-1,0,-1
2,1,3,95,274,421,-1,0,-1
2,1,3,82,343,471,-1,0,-1
2,1,3,66,334,467,-1,0,-1
2,1,3,132,232,491,-1,0,-1
2,1,3,121,318,443,-1,0,-1
2,1,3,46,345,473,-1,0,-1
2,1,3,102,289,473,-1,0,-1
2,1,3,116,308,435,-1,0,-1
2,1,3,160,328,506,-1,0,-1
2,1,3,167,326,543,-1,0,-1
2,1,3,64,256,449,-1,0,-1
2,1,3,120,302,403,-1,0,-1
2,1,3,58,225,506,-1,0,-1
2,1,3,147,256,479,-1,0,-1
2,1,3,110,219,371,-1,0,-1
2,1,3,180,286,395,-1,0,-1
2,1,3,158,307,443,-1,0,-1
2,1,3,147,339,530,-1,0,-1
2,1,3,89,287,402,-1,0,-1
2,1,3,174,302,485,-1,0,-1
2,1,3,72,308,520,-1,0,-1
2,1,3,133,303,387,-1,0,-1
2,1,3,84,314,533,-1,0,-1
2,1,3,68,294,421,-1,0,-1
2,1,3,113,319,448,-1,0,-1
2,1,3,168,350,506,-1,0,-1
2,1,3,83,230,368,-1,0,-1
2,1,3,170,234,377,-1,0,-1
2,1,3,172,342,526,-1,0,-1
2,1,3,38,229,442,-1,0,-1
2,1,3,160,278,377,-1,0,-1
2,1,3,57,242,475,-1,0,-1
2,1,3,139,216,406,-1,0,-1
2,1,3,34,278,506,-1,0,-1
2,1,3,146,308,465,-1,0,-1
2,1,3,89,359,522,-1,0,-1
2,1,3,101,282,541,-1,0,-1
2,1,3,155,342,531,-1,0,-1
2,1,3,95,225,476,-1,0,-1
2,1,3,170,305,503,-1,0,-1
2,1,3,116,344,510,-1,0,-1
2,1,3,89,221,500,-1,0,-1
2,1,3,134,221,465,-1,0,-1
2,1,3,120,293,444,-1,0,-1
2,1,3,117,332,513,-1,0,-1
2,1,3,131,305,498,-1,0,-1
2,1,3,116,357,495,-1,0,-1
2,1,3,133,256,468,-1,0,-1
2,1,3,70,246,452,-1,0,-1
2,1,3,170,249,364,-1,0,-1
2,1,3,171,285,414,-1,0,-1
2,1,3,103,326,517,-1,0,-1
2,1,3,131,277,450,-1,0,-1
2,1,3,135,228,372,-1,0,-1
2,1,3,51,348,432,-1,0,-1
2,1,3,99,249,438,-1,0,-1
2,1,3,91,251,373,-1,0,-1
2,1,3,180,354,461,-1,0,-1
2,1,3,136,266,371,-1,0,-1
2,1,3,92,282,468,-1,0,-1
2,1,3,73,268,388,-1,0,-1
2,1,3,83,308,436,-1,0,-1
2,1,3,138,287,376,-1,0,-1
2,1,3,45,335,493,-1,0,-1
2,1,3,38,319,510,-1,0,-1
2,1,3,138,350,482,-1,0,-1
2,1,3,42,217,398,-1,0,-1
2,1,3,88,267,372,-1,0,-1
2,1,3,71,225,443,-1,0,-1
2,1,3,164,281,455,-1,0,-1
2,1,3,69,273,444,-1,0,-1
2,1,3,64,254,520,-1,0,-1
2,1,3,104,361,507,-1,0,-1
2,1,3,106,217,371,-1,0,-1
2,1,3,145,328,512,-1,0,-1
2,1,3,103,339,508,-1,0,-1
2,1,3,134,232,398,-1,0,-1
2,1,3,179,297,495,-1,0,-1
2,1,3,151,302,478,-1,0,-1
2,1,3,91,292,418,-1,0,-1
2,1,3,174,318,478,-1,0,-1
2,1,3,119,258,412,-1,0,-1
2,1,3,52,360,476,-1,0,-1
2,1,3,85,248,466,-1,0,-1
2,1,3,114,230,456,-1,0,-1
2,1,3,102,314,515,-1,0,-1
2,1,3,156,333,417,-1,0,-1
2,1,3,180,252,414,-1,0,-1
2,1,3,55,268,484,-1,0,-1
2,1,3,115,329,536,-1,0,-1
2,1,3,163,339,477,-1,0,-1
2,1,3,68,320,537,-1,0,-1
2,1,3,95,316,499,-1,0,-1
2,1,3,64,247,387,-1,0,-1
2,1,3,151,283,367,-1,0,-1
2,1,3,51,262,456,-1,0,-1
2,1,3,51,221,419,-1,0,-1
2,1,3,167,224,412,-1,0,-1
2,1,3,42,221,413,-1,0,-1
2,1,3,59,319,447,-1,0,-1
2,1,3,112,315,409,-1,0,-1
2,1,3,130,295,387,-1,0,-1
2,1,3,163,237,538,-1,0,-1
2,1,3,149,232,466,-1,0,-1
2,1,3,113,292,466,-1,0,-1
2,1,3,136,251,531,-1,0,-1
2,1,3,147,267,420,-1,0,-1
2,1,3,149,302,514,-1,0,-1
2,1,3,180,277,427,-1,0,-1
2,1,3,116,330,516,-1,0,-1
2,1,3,128,320,530,-1,0,-1
2,1,3,46,290,374,-1,0,-1
2,1,3,153,309,493,-1,0,-1
2,1,3,135,272,489,-1,0,-1
2,1,3,148,231,539,-1,0,-1
2,1,3,40,314,526,-1,0,-1
2,1,3,68,280,387,-1,0,-1
2,1,3,121,243,390,-1,0,-1
2,1,3,134,239,517,-1,0,-1
2,1,3,45,249,469,-1,0,-1
2,1,3,133,231,522,-1,0,-1
2,1,3,95,343,464,-1,0,-1
2,1,3,49,282,504,-1,0,-1
2,1,3,48,280,365,-1,0,-1
2,1,3,120,292,384,-1,0,-1
2,1,3,38,254,390,-1,0,-1
2,1,3,169,224,477,-1,0,-1
2,1,3,68,247,514,-1,0,-1
2,1,3,99,232,391,-1,0,-1
2,1,3,145,321,541,-1,0,-1
2,1,3,96,277,452,-1,0,-1
2,1,3,46,217,374,-1,0,-1
2,1,3,64,265,473,-1,0,-1
2,1,3,123,287,434,-1,0,-1
2,1,3,151,331,516,-1,0,-1
2,1,3,75,279,494,-1,0,-1
2,1,3,181,357,500,-1,0,-1
2,1,3,155,235,400,-1,0,-1
2,1,3,140,363,521,-1,0,-1
2,1,3,126,320,437,-1,0,-1
2,1,3,154,332,416,-1,0,-1
2,1,3,41,265,388,-1,0,-1
2,1,3,165,263,380,-1,0,-1
2,1,3,159,228,502,-1,0,-1
2,1,3,77,265,490,-1,0,-1
2,1,3,160,252,409,-1,0,-1
2,1,3,95,260,459,-1,0,-1
2,1,3,45,293,400,-1,0,-1
2,1,3,162,287,391,-1,0,-1
2,1,3,109,297,482,-1,0,-1
2,1,3,139,263,390,-1,0,-1
2,1,3,169,223,459,-1,0,-1
2,1,3,57,245,366,-1,0,-1
2,1,3,113,254,414,-1,0,-1
2,1,3,85,361,545,-1,0,-1
2,1,3,98,243,500,-1,0,-1
2,1,3,65,247,482,-1,0,-1
2,1,3,111,264,449,-1,0,-1
2,1,3,37,337,427,-1,0,-1
2,1,3,104,259,373,-1,0,-1
2,1,3,107,267,401,-1,0,-1
2,1,3,72,218,430,-1,0,-1
2,1,3,54,224,513,-1,0,-1
2,1,3,77,261,464,-1,0,-1
2,1,3,102,223,529,-1,0,-1
2,1,3,153,360,444,-1,0,-1
2,1,3,170,311,457,-1,0,-1
2,1,3,79,249,399,-1,0,-1
2,1,3,168,217,480,-1,0,-1
2,1,3,146,259,482,-1,0,-1
2,1,3,86,357,441,-1,0,-1
2,1,3,161,225,466,-1,0,-1
2,1,3,45,358,457,-1,0,-1
2,1,3,149,308,500,-1,0,-1
2,1,3,58,337,437,-1,0,-1
2,1,3,97,327,519,-1,0,-1
2,1,3,50,270,521,-1,0,-1
2,1,3,92,350,494,-1,0,-1
2,1,3,38,253,495,-1,0,-1
2,1,3,148,252,488,-1,0,-1
2,1,3,35,323,517,-1,0,-1
2,1,3,127,289,373,-1,0,-1
2,1,3,88,347,533,-1,0,-1
2,1,3,49,319,426,-1,0,-1
2,1,3,109,302,421,-1,0,-1
2,1,3,42,264,482,-1,0,-1
2,1,3,173,226,462,-1,0,-1
2,1,3,95,301,423,-1,0,-1
2,1,3,123,289,517,-1,0,-1
2,1,3,119,218,507,-1,0,-1
2,1,3,153,341,534,-1,0,-1
2,1,3,45,351,513,-1,0,-1
2,1,3,128,291,394,-1,0,-1
2,1,3,58,339,430,-1,0,-1
2,1,3,35,255,458,-1,0,-1
2,1,3,135,219,447,-1,0,-1
2,1,3,70,252,450,-1,0,-1
2,1,3,130,316,400,-1,0,-1
2,1,3,143,268,424,-1,0,-1
2,1,3,116,311,542,-1,0,-1
2,1,3,177,305,441,-1,0,-1
2,1,3,64,355,439,-1,0,-1
2,1,3,89,292,512,-1,0,-1
2,1,3,76,287,393,-1,0,-1
2,1,3,60,290,503,-1,0,-1
2,1,3,96,305,462,-1,0,-1
2,1,3,105,355,439,-1,0,-1
2,1,3,70,277,517,-1,0,-1
2,1,3,100,219,392,-1,0,-1
2,1,3,103,280,384,-1,0,-1
2,1,3,64,231,495,-1,0,-1
2,1,3,157,245,394,-1,0,-1
2,1,3,48,230,454,-1,0,-1
2,1,3,168,249,436,-1,0,-1
2,1,3,56,237,437,-1,0,-1
2,1,3,85,226,484,-1,0,-1
2,1,3,171,272,386,-1,0,-1
2,1,3,113,323,521,-1,0,-1
2,1,3,68,339,483,-1,0,-1
2,1,3,140,280,370,-1,0,-1
2,1,3,62,319,436,-1,0,-1
2,1,3,96,261,474,-1,0,-1
2,1,3,69,344,455,-1,0,-1
2,1,3,89,275,428,-1,0,-1
2,1,3,145,331,421,-1,0,-1
2,1,3,83,263,378,-1,0,-1
2,1,3,176,308,521,-1,0,-1
2,1,3,37,228,371,-1,0,-1
2,1,3,109,356,534,-1,0,-1
2,1,3,102,308,504,-1,0,-1
2,1,3,90,265,379,-1,0,-1
2,1,3,158,339,448,-1,0,-1
2,1,3,104,283,479,-1,0,-1
2,1,3,75,242,418,-1,0,-1
2,1,3,142,324,537,-1,0,-1
2,1,3,97,269,454,-1,0,-1
2,1,3,144,356,446,-1,0,-1
2,1,3,60,360,506,-1,0,-1
2,1,3,61,346,443,-1,0,-1
2,1,3,175,305,431,-1,0,-1
2,1,3,59,272,422,-1,0,-1
2,1,3,139,330,460,-1,0,-1
2,1,3,40,349,485,-1,0,-1
2,1,3,156,305,389,-1,0,-1
2,1,3,170,349,485,-1,0,-1
2,1,3,42,327,511,-1,0,-1
2,1,3,163,268,375,-1,0,-1
2,1,3,101,350,476,-1,0,-1
2,1,3,139,307,448,-1,0,-1
2,1,3,140,268,402,-1,0,-1
2,1,3,74,276,457,-1,0,-1
2,1,3,140,304,396,-1,0,-1
2,1,3,171,270,384,-1,0,-1
2,1,3,164,314,536,-1,0,-1
2,1,3,50,229,500,-1,0,-1
2,1,3,133,326,495,-1,0,-1
2,1,3,62,362,544,-1,0,-1
2,1,3,158,271,381,-1,0,-1
2,1,3,64,360,444,-1,0,-1
2,1,3,159,310,517,-1,0,-1
2,1,3,60,263,404,-1,0,-1
2,1,3,152,343,496,-1,0,-1
2,1,3,134,349,503,-1,0,-1
2,1,3,157,281,525,-1,0,-1
2,1,3,120,273,455,-1,0,-1
2,1,3,56,259,371,-1,0,-1
2,1,3,43,362,538,-1,0,-1
2,1,3,112,217,470,-1,0,-1
2,1,3,178,296,487,-1,0,-1
2,1,3,86,230,427,-1,0,-1
2,1,3,36,266,386,-1,0,-1
2,1,3,76,235,378,-1,0,-1
2,1,3,106,328,412,-1,0,-1
2,1,3,145,242,520,-1,0,-1
2,1,3,57,282,519,-1,0,-1
2,1,3,167,284,486,-1,0,-1
2,1,3,81,319,403,-1,0,-1
2,1,3,102,228,432,-1,0,-1
2,1,3,55,310,491,-1,0,-1
2,1,3,157,252,507,-1,0,-1
2,1,3,134,342,536,-1,0,-1
2,1,3,165,262,407,-1,0,-1
2,1,3,147,339,545,-1,0,-1
2,1,3,57,345,442,-1,0,-1
2,1,3,68,356,493,-1,0,-1
2,1,3,149,336,425,-1,0,-1
2,1,3,96,320,542,-1,0,-1
2,1,3,122,348,469,-1,0,-1
2,1,3,55,308,412,-1,0,-1
2,1,3,180,255,381,-1,0,-1
2,1,3,47,360,520,-1,0,-1
2,1,3,169,219,383,-1,0,-1
2,1,3,38,329,423,-1,0,-1
2,1,3,48,290,500,-1,0,-1
2,1,3,131,267,544,-1,0,-1
2,1,3,146,265,477,-1,0,-1
2,1,3,38,224,392,-1,0,-1
2,1,3,54,262,510,-1,0,-1
2,1,3,161,272,397,-1,0,-1
2,1,3,56,347,501,-1,0,-1
2,1,3,174,313,411,-1,0,-1
2,1,3,138,327,508,-1,0,-1
2,1,3,93,352,531,-1,0,-1
2,1,3,132,263,424,-1,0,-1
2,1,3,36,359,443,-1,0,-1
2,1,3,101,278,414,-1,0,-1
2,1,3,61,280,526,-1,0,-1
2,1,3,127,282,405,-1,0,-1
2,1,3,124,308,490,-1,0,-1
2,1,3,144,221,514,-1,0,-1
2,1,3,151,349,544,-1,0,-1
2,1,3,74,316,412,-1,0,-1
2,1,3,76,284,443,-1,0,-1
2,1,3,111,359,493,-1,0,-1
2,1,3,172,216,503,-1,0,-1
2,1,3,162,265,368,-1,0,-1
2,1,3,124,257,447,-1,0,-1
2,1,3,175,218,498,-1,0,-1
2,1,3,87,344,515,-1,0,-1
2,1,3,148,236,390,-1,0,-1
2,1,3,61,325,409,-1,0,-1
2,1,3,115,304,499,-1,0,-1
2,1,3,129,299,383,-1,0,-1
2,1,3,77,293,538,-1,0,-1
2,1,3,95,238,536,-1,0,-1
2,1,3,90,322,533,-1,0,-1
2,1,3,79,281,365,-1,0,-1
2,1,3,60,341,530,-1,0,-1
2,1,3,44,268,537,-1,0,-1
2,1,3,56,253,403,-1,0,-1
2,1,3,87,243,484,-1,0,-1
2,1,3,162,331,415,-1,0,-1
2,1,3,113,298,542,-1,0,-1
2,1,3,137,251,526,-1,0,-1
2,1,3,173,349,470,-1,0,-1
2,1,3,104,335,479,-1,0,-1
2,1,3,122,265,431,-1,0,-1
2,1,3,150,270,532,-1,0,-1
2,1,3,49,223,437,-1,0,-1
2,1,3,127,317,465,-1,0,-1
2,1,3,146,276,389,-1,0,-1
2,1,3,60,235,470,-1,0,-1
2,1,3,74,243,527,-1,0,-1
2,1,3,44,250,434,-1,0,-1
2,1,3,135,332,538,-1,0,-1
2,1,3,51,283,396,-1,0,-1
2,1,3,113,260,412,-1,0,-1
2,1,3,159,276,533,-1,0,-1
2,1,3,160,343,440,-1,0,-1
2,1,3,126,318,514,-1,0,-1
2,1,3,140,286,381,-1,0,-1
2,1,3,85,258,439,-1,0,-1
2,1,3,109,279,445,-1,0,-1
2,1,3,137,329,479,-1,0,-1
2,1,3,124,296,512,-1,0,-1
2,1,3,35,335,500,-1,0,-1
2,1,3,85,339,470,-1,0,-1
2,1,3,65,332,416,-1,0,-1
2,1,3,42,289,376,-1,0,-1
2,1,3,146,251,539,-1,0,-1
2,1,3,173,281,535,-1,0,-1
3,1,3,46,274,450,-1,0,-1
3,1,3,79,342,543,-1,0,-1
3,1,3,181,346,477,-1,0,-1
3,1,3,61,246,527,-1,0,-1
3,1,3,180,253,376,-1,0,-1
3,1,3,51,264,440,-1,0,-1
3,1,3,131,317,432,-1,0,-1
3,1,3,53,360,482,-1,0,-1
3,1,3,91,251,498,-1,0,-1
3,1,3,170,295,470,-1,0,-1
3,1,3,156,253,402,-1,0,-1
3,1,3,53,356,440,-1,0,-1
3,1,3,82,343,468,-1,0,-1
3,1,3,46,330,430,-1,0,-1
3,1,3,114,298,512,-1,0,-1
3,1,3,160,269,378,-1,0,-1
3,1,3,134,337,436,-1,0,-1
3,1,3,122,345,538,-1,0,-1
3,1,3,36,228,537,-1,0,-1
3,1,3,151,260,379,-1,0,-1
3,1,3,171,345,441,-1,0,-1
3,1,3,103,229,396,-1,0,-1
3,1,3,80,287,466,-1,0,-1
3,1,3,108,326,410,-1,0,-1
3,1,3,70,315,417,-1,0,-1
3,1,3,99,305,545,-1,0,-1
3,1,3,179,262,445,-1,0,-1
3,1,3,39,338,487,-1,0,-1
3,1,3,75,335,540,-1,0,-1
3,1,3,128,253,541,-1,0,-1
3,1,3,65,254,436,-1,0,-1
3,1,3,61,325,517,-1,0,-1
3,1,3,143,321,418,-1,0,-1
3,1,3,61,272,460,-1,0,-1
3,1,3,139,338,495,-1,0,-1
3,1,3,63,294,447,-1,0,-1
3,1,3,56,325,409,-1,0,-1
3,1,3,36,344,489,-1,0,-1
3,1,3,121,295,479,-1,0,-1
3,1,3,46,359,443,-1,0,-1
3,1,3,116,336,422,-1,0,-1
3,1,3,92,269,449,-1,0,-1
3,1,3,85,317,426,-1,0,-1
3,1,3,174,310,462,-1,0,-1
3,1,3,166,246,374,-1,0,-1
3,1,3,103,269,449,-1,0,-1
3,1,3,68,340,432,-1,0,-1
3,1,3,50,357,545,-1,0,-1
3,1,3,119,323,407,-1,0,-1
3,1,3,37,327,532,-1,0,-1
3,1,3,124,252,537,-1,0,-1
3,1,3,142,266,394,-1,0,-1
3,1,3,63,338,497,-1,0,-1
3,1,3,96,217,405,-1,0,-1
3,1,3,84,283,433,-1,0,-1
3,1,3,85,334,479,-1,0,-1
3,1,3,40,255,527,-1,0,-1
3,1,3,73,243,498,-1,0,-1
3,1,3,158,283,442,-1,0,-1
3,1,3,66,321,420,-1,0,-1
3,1,3,152,357,460,-1,0,-1
3,1,3,88,344,480,-1,0,-1
3,1,3,142,346,493,-1,0,-1
3,1,3,143,314,423,-1,0,-1
3,1,3,67,234,522,-1,0,-1
3,1,3,153,305,399,-1,0,-1
3,1,3,48,259,509,-1,0,-1
3,1,3,146,302,519,-1,0,-1
3,1,3,92,314,398,-1,0,-1
3,1,3,98,260,374,-1,0,-1
3,1,3,180,280,414,-1,0,-1
3,1,3,39,291,383,-1,0,-1
3,1,3,37,307,502,-1,0,-1
3,1,3,60,345,542,-1,0,-1
3,1,3,116,291,375,-1,0,-1
3,1,3,114,259,371,-1,0,-1
3,1,3,135,354,483,-1,0,-1
3,1,3,79,269,427,-1,0,-1
3,1,3,41,348,463,-1,0,-1
3,1,3,102,316,462,-1,0,-1
3,1,3,56,307,507,-1,0,-1
3,1,3,73,245,514,-1,0,-1
3,1,3,81,223,474,-1,0,-1
3,1,3,158,333,475,-1,0,-1
3,1,3,63,274,412,-1,0,-1
3,1,3,137,236,394,-1,0,-1
3,1,3,89,240,413,-1,0,-1
3,1,3,109,303,387,-1,0,-1
3,1,3,73,302,543,-1,0,-1
3,1,3,161,237,425,-1,0,-1
3,1,3,53,331,456,-1,0,-1
3,1,3,74,279,393,-1,0,-1
3,1,3,134,286,428,-1,0,-1
3,1,3,148,359,518,-1,0,-1
3,1,3,68,319,420,-1,0,-1
3,1,3,60,235,451,-1,0,-1
3,1,3,175,293,454,-1,0,-1
3,1,3,177,234,371,-1,0,-1
3,1,3,90,325,456,-1,0,-1
3,1,3,65,270,413,-1,0,-1
3,1,3,54,236,368,-1,0,-1
3,1,3,91,236,484,-1,0,-1
3,1,3,58,335,492,-1,0,-1
3,1,3,92,299,458,-1,0,-1
3,1,3,51,268,435,-1,0,-1
3,1,3,99,339,488,-1,0,-1
3,1,3,103,320,512,-1,0,-1
3,1,3,79,289,423,-1,0,-1
3,1,3,155,246,488,-1,0,-1
3,1,3,87,302,411,-1,0,-1
3,1,3,109,259,375,-1,0,-1
3,1,3,77,303,390,-1,0,-1
3,1,3,142,221,402,-1,0,-1
3,1,3,36,240,536,-1,0,-1
3,1,3,173,315,494,-1,0,-1
3,1,3,168,285,369,-1,0,-1
3,1,3,64,222,476,-1,0,-1
3,1,3,54,358,496,-1,0,-1
3,1,3,142,344,515,-1,0,-1
3,1,3,87,287,371,-1,0,-1
3,1,3,51,310,443,-1,0,-1
3,1,3,39,217,404,-1,0,-1
3,1,3,53,275,521,-1,0,-1
3,1,3,123,326,474,-1,0,-1
3,1,3,44,311,439,-1,0,-1
3,1,3,36,248,487,-1,0,-1
3,1,3,149,259,421,-1,0,-1
3,1,3,115,242,531,-1,0,-1
3,1,3,56,359,525,-1,0,-1
3,1,3,57,237,533,-1,0,-1
3,1,3,174,251,389,-1,0,-1
3,1,3,103,256,439,-1,0,-1
3,1,3,95,358,535,-1,0,-1
3,1,3,123,285,409,-1,0,-1
3,1,3,35,289,483,-1,0,-1
3,1,3,56,267,444,-1,0,-1
3,1,3,138,239,448,-1,0,-1
3,1,3,66,318,534,-1,0,-1
3,1,3,138,361,536,-1,0,-1
3,1,3,114,229,370,-1,0,-1
3,1,3,132,263,512,-1,0,-1
3,1,3,140,235,494,-1,0,-1
3,1,3,129,249,494,-1,0,-1
3,1,3,70,304,507,-1,0,-1
3,1,3,153,249,405,-1,0,-1
3,1,3,74,344,428,-1,0,-1
3,1,3,43,348,484,-1,0,-1
3,1,3,155,352,480,-1,0,-1
3,1,3,145,298,442,-1,0,-1
3,1,3,178,358,516,-1,0,-1
3,1,3,71,345,532,-1,0,-1
3,1,3,114,293,377,-1,0,-1
3,1,3,156,253,510,-1,0,-1
3,1,3,166,297,440,-1,0,-1
3,1,3,142,340,464,-1,0,-1
3,1,3,82,302,386,-1,0,-1
3,1,3,162,361,445,-1,0,-1
3,1,3,108,347,431,-1,0,-1
3,1,3,47,229,400,-1,0,-1
3,1,3,174,238,531,-1,0,-1
3,1,3,103,262,471,-1,0,-1
3,1,3,133,242,389,-1,0,-1
3,1,3,68,286,416,-1,0,-1
3,1,3,36,283,390,-1,0,-1
3,1,3,113,228,458,-1,0,-1
3,1,3,136,307,422,-1,0,-1
3,1,3,49,305,389,-1,0,-1
3,1,3,40,278,517,-1,0,-1
3,1,3,74,307,510,-1,0,-1
3,1,3,87,296,380,-1,0,-1
3,1,3,68,287,482,-1,0,-1
3,1,3,133,246,378,-1,0,-1
3,1,3,112,232,456,-1,0,-1
3,1,3,37,261,426,-1,0,-1
3,1,3,108,295,482,-1,0,-1
3,1,3,147,260,404,-1,0,-1
3,1,3,49,227,370,-1,0,-1
3,1,3,74,294,510,-1,0,-1
3,1,3,111,351,522,-1,0,-1
3,1,3,81,218,382,-1,0,-1
3,1,3,85,220,421,-1,0,-1
3,1,3,95,244,524,-1,0,-1
3,1,3,139,323,517,-1,0,-1
3,1,3,107,218,452,-1,0,-1
3,1,3,169,306,453,-1,0,-1
3,1,3,99,269,425,-1,0,-1
3,1,3,119,280,503,-1,0,-1
3,1,3,137,351,435,-1,0,-1
3,1,3,149,353,538,-1,0,-1
3,1,3,101,356,472,-1,0,-1
3,1,3,105,294,417,-1,0,-1
3,1,3,45,280,476,-1,0,-1
3,1,3,180,314,475,-1,0,-1
3,1,3,132,257,418,-1,0,-1
3,1,3,143,275,368,-1,0,-1
3,1,3,137,319,403,-1,0,-1
3,1,3,171,309,491,-1,0,-1
3,1,3,155,280,500,-1,0,-1
3,1,3,125,236,391,-1,0,-1
3,1,3,93,281,373,-1,0,-1
3,1,3,160,269,366,-1,0,-1
3,1,3,137,283,508,-1,0,-1
3,1,3,159,230,382,-1,0,-1
3,1,3,95,333,486,-1,0,-1
3,1,3,103,323,407,-1,0,-1
3,1,3,152,306,459,-1,0,-1
3,1,3,104,362,446,-1,0,-1
3,1,3,179,317,499,-1,0,-1
3,1,3,124,249,394,-1,0,-1
3,1,3,112,336,470,-1,0,-1
3,1,3,122,236,468,-1,0,-1
3,1,3,145,280,441,-1,0,-1
3,1,3,36,298,382,-1,0,-1
3,1,3,139,351,453,-1,0,-1
3,1,3,124,222,542,-1,0,-1
3,1,3,79,329,496,-1,0,-1
3,1,3,144,242,364,-1,0,-1
3,1,3,131,301,393,-1,0,-1
3,1,3,50,242,455,-1,0,-1
3,1,3,92,268,544,-1,0,-1
3,1,3,88,273,446,-1,0,-1
3,1,3,43,362,446,-1,0,-1
3,1,3,73,312,479,-1,0,-1
3,1,3,41,281,515,-1,0,-1
3,1,3,58,300,402,-1,0,-1
3,1,3,86,316,509,-1,0,-1
3,1,3,110,352,512,-1,0,-1
3,1,3,146,265,445,-1,0,-1
3,1,3,35,280,508,-1,0,-1
3,1,3,93,310,458,-1,0,-1
3,1,3,136,305,538,-1,0,-1
3,1,3,59,294,481,-1,0,-1
3,1,3,162,227,472,-1,0,-1
3,1,3,111,310,423,-1,0,-1
3,1,3,118,321,424,-1,0,-1
3,1,3,162,318,461,-1,0,-1
3,1,3,53,359,461,-1,0,-1
3,1,3,116,297,381,-1,0,-1
3,1,3,101,288,400,-1,0,-1
